"Country"	"variable"	"value"
"Netherlands"	"4_1_4_norm"	0.568178865
"Norway"	"4_1_4_norm"	0.071023991
"New Zealand"	"4_1_4_norm"	0.463369358
"Poland"	"4_1_4_norm"	0.963595368
"Portugal"	"4_1_4_norm"	NA
"Slovak Republic"	"4_1_4_norm"	0.812621639
"Slovenia"	"4_1_4_norm"	0.325315569
"Sweden"	"4_1_4_norm"	0.083852785
"Turkey"	"4_1_4_norm"	0.604277512
"United States"	"4_1_4_norm"	0.566734288
"Australia"	"4_2_1_norm"	0.354418333
"Austria"	"4_2_1_norm"	0.004695647
"Belgium"	"4_2_1_norm"	0
"Canada"	"4_2_1_norm"	0.411456085
"Switzerland"	"4_2_1_norm"	NA
"Chile"	"4_2_1_norm"	0.072329452
"Czech Republic"	"4_2_1_norm"	0.769246027
"Germany"	"4_2_1_norm"	0.583137268
"Denmark"	"4_2_1_norm"	0.382511323
"Spain"	"4_2_1_norm"	0.520183852
"Estonia"	"4_2_1_norm"	1
"Finland"	"4_2_1_norm"	0.425569907
"France"	"4_2_1_norm"	0.330197554
"United Kingdom"	"4_2_1_norm"	0.601427246
"Greece"	"4_2_1_norm"	0.11025058
"Hungary"	"4_2_1_norm"	NA
"Ireland"	"4_2_1_norm"	0.574994934
"Israel"	"4_2_1_norm"	0.466826014
"Italy"	"4_2_1_norm"	0.439549256
"Japan"	"4_2_1_norm"	0.461002259
"Korea"	"4_2_1_norm"	0.246783557
"Lithuania"	"4_2_1_norm"	0.772165775
"Luxembourg"	"4_2_1_norm"	NA
"Latvia"	"4_2_1_norm"	NA
"Netherlands"	"4_2_1_norm"	0.712857822
"Norway"	"4_2_1_norm"	0.839756653
"New Zealand"	"4_2_1_norm"	0.488131343
"Poland"	"4_2_1_norm"	0.610469487
"Portugal"	"4_2_1_norm"	NA
"Slovak Republic"	"4_2_1_norm"	0.99813534
"Slovenia"	"4_2_1_norm"	0.200775132
"Sweden"	"4_2_1_norm"	0.657838095
"Turkey"	"4_2_1_norm"	0.118233615
"United States"	"4_2_1_norm"	0.57051665
"Australia"	"4_2_2_norm"	NA
"Austria"	"4_2_2_norm"	0
"Belgium"	"4_2_2_norm"	0.340187124
"Canada"	"4_2_2_norm"	0.648774585
"Switzerland"	"4_2_2_norm"	NA
"Chile"	"4_2_2_norm"	0.869583837
"Czech Republic"	"4_2_2_norm"	0.806898688
"Germany"	"4_2_2_norm"	0.657744994
"Denmark"	"4_2_2_norm"	0.35582773
"Spain"	"4_2_2_norm"	0.615772292
"Estonia"	"4_2_2_norm"	1
"Finland"	"4_2_2_norm"	0.81003987
"France"	"4_2_2_norm"	0.582770165
"United Kingdom"	"4_2_2_norm"	0.752275114
"Greece"	"4_2_2_norm"	0.275184585
"Hungary"	"4_2_2_norm"	NA
"Ireland"	"4_2_2_norm"	0.709663885
"Israel"	"4_2_2_norm"	0.931152219
"Italy"	"4_2_2_norm"	0.55041453
"Japan"	"4_2_2_norm"	0.146462571
"Korea"	"4_2_2_norm"	0.331718686
"Lithuania"	"4_2_2_norm"	0.772195735
"Luxembourg"	"4_2_2_norm"	NA
"Latvia"	"4_2_2_norm"	NA
"Netherlands"	"4_2_2_norm"	0.846241287
"Norway"	"4_2_2_norm"	0.55215772
"New Zealand"	"4_2_2_norm"	0.771123371
"Poland"	"4_2_2_norm"	0.57402412
"Portugal"	"4_2_2_norm"	NA
"Slovak Republic"	"4_2_2_norm"	0.881752059
"Slovenia"	"4_2_2_norm"	0.256650268
"Sweden"	"4_2_2_norm"	0.695792404
"Turkey"	"4_2_2_norm"	0.269109344
"United States"	"4_2_2_norm"	0.901737194
"Australia"	"4_2_3_norm"	0.444085153
"Austria"	"4_2_3_norm"	0.317960253
"Belgium"	"4_2_3_norm"	0.934125714
"Canada"	"4_2_3_norm"	0.462461276
"Switzerland"	"4_2_3_norm"	NA
"Chile"	"4_2_3_norm"	0.652933428
"Czech Republic"	"4_2_3_norm"	0.429899582
"Germany"	"4_2_3_norm"	0.33741163
"Denmark"	"4_2_3_norm"	0.151507341
"Spain"	"4_2_3_norm"	0.599589426
"Estonia"	"4_2_3_norm"	0.552035825
"Finland"	"4_2_3_norm"	0.484183966
"France"	"4_2_3_norm"	0.622043776
"United Kingdom"	"4_2_3_norm"	0.20870761
"Greece"	"4_2_3_norm"	0.291851943
"Hungary"	"4_2_3_norm"	NA
"Ireland"	"4_2_3_norm"	0.002978358
"Israel"	"4_2_3_norm"	0
"Italy"	"4_2_3_norm"	0.763881798
"Japan"	"4_2_3_norm"	0.591841518
"Korea"	"4_2_3_norm"	0.4099836
"Lithuania"	"4_2_3_norm"	0.166849461
"Luxembourg"	"4_2_3_norm"	NA
"Latvia"	"4_2_3_norm"	NA
"Netherlands"	"4_2_3_norm"	0.778459677
"Norway"	"4_2_3_norm"	0.333336919
"New Zealand"	"4_2_3_norm"	0.145603582
"Poland"	"4_2_3_norm"	0.615523784
"Portugal"	"4_2_3_norm"	NA
"Slovak Republic"	"4_2_3_norm"	1
"Slovenia"	"4_2_3_norm"	0.640659649
"Sweden"	"4_2_3_norm"	0.217824719
"Turkey"	"4_2_3_norm"	0.411103742
"United States"	"4_2_3_norm"	0.728940087
"Australia"	"4_2_4_norm"	0.543104901
"Austria"	"4_2_4_norm"	0.288722216
"Belgium"	"4_2_4_norm"	0.283880901
"Canada"	"4_2_4_norm"	0.47773587
"Switzerland"	"4_2_4_norm"	NA
"Chile"	"4_2_4_norm"	0.853663273
"Czech Republic"	"4_2_4_norm"	0.441027328
"Germany"	"4_2_4_norm"	0.576182155
"Denmark"	"4_2_4_norm"	0.414035244
"Spain"	"4_2_4_norm"	0.677807289
"Estonia"	"4_2_4_norm"	0.316975974
"Finland"	"4_2_4_norm"	0.263317392
"France"	"4_2_4_norm"	0.383327907
"United Kingdom"	"4_2_4_norm"	0.401320851
"Greece"	"4_2_4_norm"	0.354588689
"Hungary"	"4_2_4_norm"	NA
"Ireland"	"4_2_4_norm"	0.595318981
"Israel"	"4_2_4_norm"	0.469470961
"Italy"	"4_2_4_norm"	0.363447889
"Japan"	"4_2_4_norm"	0.481877586
"Korea"	"4_2_4_norm"	0.76806669
"Lithuania"	"4_2_4_norm"	0.214192359
"Luxembourg"	"4_2_4_norm"	NA
"Latvia"	"4_2_4_norm"	NA
"Netherlands"	"4_2_4_norm"	0.212930987
"Norway"	"4_2_4_norm"	0.336556078
"New Zealand"	"4_2_4_norm"	0.292214672
"Poland"	"4_2_4_norm"	0.508410184
"Portugal"	"4_2_4_norm"	NA
"Slovak Republic"	"4_2_4_norm"	0.443803473
"Slovenia"	"4_2_4_norm"	0
"Sweden"	"4_2_4_norm"	0.327291858
"Turkey"	"4_2_4_norm"	1
"United States"	"4_2_4_norm"	0.342752092
"Australia"	"SD"	0.486802384
"Austria"	"SD"	0.615365339
"Belgium"	"SD"	0.633886544
"Canada"	"SD"	0.590034795
"Switzerland"	"SD"	NA
"Chile"	"SD"	0.696333192
"Czech Republic"	"SD"	0.576388947
"Germany"	"SD"	0.710945691
"Denmark"	"SD"	0.417165774
"Spain"	"SD"	0.5440821
"Estonia"	"SD"	0.381804064
"Finland"	"SD"	0.705582608
"France"	"SD"	0.419043345
"United Kingdom"	"SD"	0.540667432
"Greece"	"SD"	0.094817593
"Hungary"	"SD"	NA
"Ireland"	"SD"	0.553880278
"Israel"	"SD"	0.36190372
"Italy"	"SD"	0.282992514
"Japan"	"SD"	0.69978822
"Korea"	"SD"	0.728897837
"Lithuania"	"SD"	0.377043584
"Luxembourg"	"SD"	NA
"Latvia"	"SD"	NA
"Netherlands"	"SD"	0.722967802
"Norway"	"SD"	0.314602608
"New Zealand"	"SD"	0.357929408
"Poland"	"SD"	0.513693128
"Portugal"	"SD"	NA
"Slovak Republic"	"SD"	0.516955897
"Slovenia"	"SD"	0.427615434
"Sweden"	"SD"	0.340254576
"Turkey"	"SD"	0.448496149
"United States"	"SD"	0.409331134
"Australia"	"EC"	0.447202796
"Austria"	"EC"	0.152844529
"Belgium"	"EC"	0.389548435
"Canada"	"EC"	0.500106954
"Switzerland"	"EC"	NA
"Chile"	"EC"	0.612127497
"Czech Republic"	"EC"	0.611767906
"Germany"	"EC"	0.538619011
"Denmark"	"EC"	0.325970409
"Spain"	"EC"	0.603338215
"Estonia"	"EC"	0.71725295
"Finland"	"EC"	0.495777784
"France"	"EC"	0.47958485
"United Kingdom"	"EC"	0.490932705
"Greece"	"EC"	0.257968949
"Hungary"	"EC"	NA
"Ireland"	"EC"	0.470739039
"Israel"	"EC"	0.466862298
"Italy"	"EC"	0.529323368
"Japan"	"EC"	0.420295984
"Korea"	"EC"	0.439138133
"Lithuania"	"EC"	0.481350833
"Luxembourg"	"EC"	NA
"Latvia"	"EC"	NA
"Netherlands"	"EC"	0.637622443
"Norway"	"EC"	0.515451842
"New Zealand"	"EC"	0.424268242
"Poland"	"EC"	0.577106894
"Portugal"	"EC"	NA
"Slovak Republic"	"EC"	0.830922718
"Slovenia"	"EC"	0.274521262
"Sweden"	"EC"	0.474686769
"Turkey"	"EC"	0.449611675
"United States"	"EC"	0.635986506
"Australia"	"Total"	0.53299741
"Austria"	"Total"	0.615895066
"Belgium"	"Total"	0.488282511
"Canada"	"Total"	0.454929126
"Switzerland"	"Total"	NA
"Chile"	"Total"	0.345769655
"Czech Republic"	"Total"	0.405921574
"Germany"	"Total"	0.375217649
"Denmark"	"Total"	0.628431908
"Spain"	"Total"	0.426289843
"Estonia"	"Total"	0.450471493
"Finland"	"Total"	0.399319804
"France"	"Total"	0.550685902
"United Kingdom"	"Total"	0.484199932
"Greece"	"Total"	0.823606729
"Hungary"	"Total"	NA
"Ireland"	"Total"	0.487690341
"Israel"	"Total"	0.585616991
"Italy"	"Total"	0.593842059
"Japan"	"Total"	0.439957898
"Korea"	"Total"	0.415982015
"Lithuania"	"Total"	0.570802792
"Luxembourg"	"Total"	NA
"Latvia"	"Total"	NA
"Netherlands"	"Total"	0.319704877
"Norway"	"Total"	0.584972775
"New Zealand"	"Total"	0.608901175
"Poland"	"Total"	0.454599989
"Portugal"	"Total"	NA
"Slovak Republic"	"Total"	0.326060693
"Slovenia"	"Total"	0.648931652
"Sweden"	"Total"	0.592529328
"Turkey"	"Total"	0.550946088
"United States"	"Total"	0.47734118
"OECD"	"Total"	0.50482
"Australia"	"Inclusiveness_Ranking"	13
"Austria"	"Inclusiveness_Ranking"	4
"Belgium"	"Inclusiveness_Ranking"	14
"Canada"	"Inclusiveness_Ranking"	18
"Switzerland"	"Inclusiveness_Ranking"	NA
"Chile"	"Inclusiveness_Ranking"	27
"Czech Republic"	"Inclusiveness_Ranking"	24
"Germany"	"Inclusiveness_Ranking"	26
"Denmark"	"Inclusiveness_Ranking"	3
"Spain"	"Inclusiveness_Ranking"	22
"Estonia"	"Inclusiveness_Ranking"	20
"Finland"	"Inclusiveness_Ranking"	25
"France"	"Inclusiveness_Ranking"	12
"United Kingdom"	"Inclusiveness_Ranking"	16
"Greece"	"Inclusiveness_Ranking"	1
"Hungary"	"Inclusiveness_Ranking"	NA
"Ireland"	"Inclusiveness_Ranking"	15
"Israel"	"Inclusiveness_Ranking"	8
"Italy"	"Inclusiveness_Ranking"	6
"Japan"	"Inclusiveness_Ranking"	21
"Korea"	"Inclusiveness_Ranking"	23
"Lithuania"	"Inclusiveness_Ranking"	10
"Luxembourg"	"Inclusiveness_Ranking"	NA
"Latvia"	"Inclusiveness_Ranking"	NA
"Netherlands"	"Inclusiveness_Ranking"	29
"Norway"	"Inclusiveness_Ranking"	9
"New Zealand"	"Inclusiveness_Ranking"	5
"Poland"	"Inclusiveness_Ranking"	19
"Portugal"	"Inclusiveness_Ranking"	NA
"Slovak Republic"	"Inclusiveness_Ranking"	28
"Slovenia"	"Inclusiveness_Ranking"	2
"Sweden"	"Inclusiveness_Ranking"	7
"Turkey"	"Inclusiveness_Ranking"	11
"United States"	"Inclusiveness_Ranking"	17
