"Country"	"variable"	"value"
"Canada"	"6_1_3_norm"	NA
"Switzerland"	"6_1_3_norm"	NA
"Chile"	"6_1_3_norm"	NA
"Czech Republic"	"6_1_3_norm"	0.004145078
"Germany"	"6_1_3_norm"	0.283523316
"Denmark"	"6_1_3_norm"	0.887253886
"Spain"	"6_1_3_norm"	0.503626943
"Estonia"	"6_1_3_norm"	0.467772021
"Finland"	"6_1_3_norm"	0.905492228
"France"	"6_1_3_norm"	0.642487047
"United Kingdom"	"6_1_3_norm"	0.662797927
"Greece"	"6_1_3_norm"	1
"Hungary"	"6_1_3_norm"	0.65119171
"Ireland"	"6_1_3_norm"	0.716891192
"Israel"	"6_1_3_norm"	NA
"Italy"	"6_1_3_norm"	0.645388601
"Japan"	"6_1_3_norm"	NA
"Korea"	"6_1_3_norm"	NA
"Lithuania"	"6_1_3_norm"	0.550259067
"Luxembourg"	"6_1_3_norm"	0.57119171
"Latvia"	"6_1_3_norm"	0
"Netherlands"	"6_1_3_norm"	0.70238342
"Norway"	"6_1_3_norm"	NA
"New Zealand"	"6_1_3_norm"	NA
"Poland"	"6_1_3_norm"	0.195440415
"Portugal"	"6_1_3_norm"	0.581139896
"Slovak Republic"	"6_1_3_norm"	0.249740933
"Slovenia"	"6_1_3_norm"	0.943005181
"Sweden"	"6_1_3_norm"	0.649326425
"Turkey"	"6_1_3_norm"	NA
"United States"	"6_1_3_norm"	NA
"Australia"	"6_2_1_norm"	NA
"Austria"	"6_2_1_norm"	0.235632184
"Belgium"	"6_2_1_norm"	0.685823755
"Canada"	"6_2_1_norm"	NA
"Switzerland"	"6_2_1_norm"	NA
"Chile"	"6_2_1_norm"	NA
"Czech Republic"	"6_2_1_norm"	0.597701149
"Germany"	"6_2_1_norm"	0.4348659
"Denmark"	"6_2_1_norm"	0.860153257
"Spain"	"6_2_1_norm"	0.442528736
"Estonia"	"6_2_1_norm"	0.402298851
"Finland"	"6_2_1_norm"	0.737547893
"France"	"6_2_1_norm"	0.542145594
"United Kingdom"	"6_2_1_norm"	1
"Greece"	"6_2_1_norm"	0.463601533
"Hungary"	"6_2_1_norm"	0.990421456
"Ireland"	"6_2_1_norm"	0.681992337
"Israel"	"6_2_1_norm"	NA
"Italy"	"6_2_1_norm"	0.787356322
"Japan"	"6_2_1_norm"	NA
"Korea"	"6_2_1_norm"	NA
"Lithuania"	"6_2_1_norm"	0.429118774
"Luxembourg"	"6_2_1_norm"	0.620689655
"Latvia"	"6_2_1_norm"	0.124521073
"Netherlands"	"6_2_1_norm"	0.597701149
"Norway"	"6_2_1_norm"	0.590038314
"New Zealand"	"6_2_1_norm"	NA
"Poland"	"6_2_1_norm"	0
"Portugal"	"6_2_1_norm"	0.750957854
"Slovak Republic"	"6_2_1_norm"	0.266283525
"Slovenia"	"6_2_1_norm"	0.599616858
"Sweden"	"6_2_1_norm"	0.62835249
"Turkey"	"6_2_1_norm"	NA
"United States"	"6_2_1_norm"	NA
"Australia"	"6_3_1_norm"	NA
"Austria"	"6_3_1_norm"	0.911317544
"Belgium"	"6_3_1_norm"	0.531622325
"Canada"	"6_3_1_norm"	NA
"Switzerland"	"6_3_1_norm"	NA
"Chile"	"6_3_1_norm"	NA
"Czech Republic"	"6_3_1_norm"	0.239760315
"Germany"	"6_3_1_norm"	0.697899282
"Denmark"	"6_3_1_norm"	0.848048581
"Spain"	"6_3_1_norm"	0.948843318
"Estonia"	"6_3_1_norm"	0
"Finland"	"6_3_1_norm"	0.860579513
"France"	"6_3_1_norm"	0.912475167
"United Kingdom"	"6_3_1_norm"	1
"Greece"	"6_3_1_norm"	0.323149923
"Hungary"	"6_3_1_norm"	0.592082553
"Ireland"	"6_3_1_norm"	0.655103423
"Israel"	"6_3_1_norm"	NA
"Italy"	"6_3_1_norm"	0.673859668
"Japan"	"6_3_1_norm"	NA
"Korea"	"6_3_1_norm"	NA
"Lithuania"	"6_3_1_norm"	0.684294444
"Luxembourg"	"6_3_1_norm"	0.728292814
"Latvia"	"6_3_1_norm"	0.547829328
"Netherlands"	"6_3_1_norm"	0.754149385
"Norway"	"6_3_1_norm"	0.968688603
"New Zealand"	"6_3_1_norm"	NA
"Poland"	"6_3_1_norm"	0.299965356
"Portugal"	"6_3_1_norm"	0.844209462
"Slovak Republic"	"6_3_1_norm"	0.473540353
"Slovenia"	"6_3_1_norm"	0.812953083
"Sweden"	"6_3_1_norm"	0.159838407
"Turkey"	"6_3_1_norm"	NA
"United States"	"6_3_1_norm"	NA
"Australia"	"6_3_2_norm"	NA
"Austria"	"6_3_2_norm"	0.73220339
"Belgium"	"6_3_2_norm"	0.86440678
"Canada"	"6_3_2_norm"	NA
"Switzerland"	"6_3_2_norm"	NA
"Chile"	"6_3_2_norm"	NA
"Czech Republic"	"6_3_2_norm"	0
"Germany"	"6_3_2_norm"	0.640677966
"Denmark"	"6_3_2_norm"	1
"Spain"	"6_3_2_norm"	0.857627119
"Estonia"	"6_3_2_norm"	0.827118644
"Finland"	"6_3_2_norm"	0.654237288
"France"	"6_3_2_norm"	0.461016949
"United Kingdom"	"6_3_2_norm"	0.393220339
"Greece"	"6_3_2_norm"	0.979661017
"Hungary"	"6_3_2_norm"	0.701694915
"Ireland"	"6_3_2_norm"	0.240677966
"Israel"	"6_3_2_norm"	NA
"Italy"	"6_3_2_norm"	0.220338983
"Japan"	"6_3_2_norm"	NA
"Korea"	"6_3_2_norm"	NA
"Lithuania"	"6_3_2_norm"	0.915254237
"Luxembourg"	"6_3_2_norm"	0.989830508
"Latvia"	"6_3_2_norm"	0.471186441
"Netherlands"	"6_3_2_norm"	0.633898305
"Norway"	"6_3_2_norm"	0.73220339
"New Zealand"	"6_3_2_norm"	NA
"Poland"	"6_3_2_norm"	0.471186441
"Portugal"	"6_3_2_norm"	0.830508475
"Slovak Republic"	"6_3_2_norm"	0.454237288
"Slovenia"	"6_3_2_norm"	0.610169492
"Sweden"	"6_3_2_norm"	0.505084746
"Turkey"	"6_3_2_norm"	NA
"United States"	"6_3_2_norm"	NA
"Australia"	"6_3_3_norm"	NA
"Austria"	"6_3_3_norm"	0.418576276
"Belgium"	"6_3_3_norm"	0.671723539
"Canada"	"6_3_3_norm"	NA
"Switzerland"	"6_3_3_norm"	NA
"Chile"	"6_3_3_norm"	NA
"Czech Republic"	"6_3_3_norm"	NA
"Germany"	"6_3_3_norm"	0.418441678
"Denmark"	"6_3_3_norm"	0.614554594
"Spain"	"6_3_3_norm"	0
"Estonia"	"6_3_3_norm"	1
"Finland"	"6_3_3_norm"	0.435699107
"France"	"6_3_3_norm"	0.33732663
"United Kingdom"	"6_3_3_norm"	0.140821503
"Greece"	"6_3_3_norm"	0.629653544
"Hungary"	"6_3_3_norm"	0.168349429
"Ireland"	"6_3_3_norm"	0.980554042
"Israel"	"6_3_3_norm"	NA
"Italy"	"6_3_3_norm"	0.165434087
"Japan"	"6_3_3_norm"	NA
"Korea"	"6_3_3_norm"	NA
"Lithuania"	"6_3_3_norm"	0.402270064
"Luxembourg"	"6_3_3_norm"	0.41598371
"Latvia"	"6_3_3_norm"	0.370185107
"Netherlands"	"6_3_3_norm"	0.405685581
"Norway"	"6_3_3_norm"	0.674889198
"New Zealand"	"6_3_3_norm"	NA
"Poland"	"6_3_3_norm"	0.598493789
"Portugal"	"6_3_3_norm"	0.617369066
"Slovak Republic"	"6_3_3_norm"	0.603221712
"Slovenia"	"6_3_3_norm"	0.483605284
"Sweden"	"6_3_3_norm"	NA
"Turkey"	"6_3_3_norm"	NA
"United States"	"6_3_3_norm"	NA
"Australia"	"6_4_1_norm"	0.546995665
"Austria"	"6_4_1_norm"	0.400266248
"Belgium"	"6_4_1_norm"	0
"Canada"	"6_4_1_norm"	0.571261557
"Switzerland"	"6_4_1_norm"	NA
"Chile"	"6_4_1_norm"	0.54987642
"Czech Republic"	"6_4_1_norm"	0.835334357
"Germany"	"6_4_1_norm"	0.084925831
"Denmark"	"6_4_1_norm"	0.52319418
"Spain"	"6_4_1_norm"	0.390506234
"Estonia"	"6_4_1_norm"	0.123979508
"Finland"	"6_4_1_norm"	0.048822075
"France"	"6_4_1_norm"	1
"United Kingdom"	"6_4_1_norm"	0.476258324
"Greece"	"6_4_1_norm"	0.339800859
"Hungary"	"6_4_1_norm"	NA
"Ireland"	"6_4_1_norm"	0.625597369
"Israel"	"6_4_1_norm"	NA
"Italy"	"6_4_1_norm"	0.203509425
"Japan"	"6_4_1_norm"	NA
"Korea"	"6_4_1_norm"	NA
"Lithuania"	"6_4_1_norm"	0.220389583
"Luxembourg"	"6_4_1_norm"	NA
"Latvia"	"6_4_1_norm"	NA
"Netherlands"	"6_4_1_norm"	0.501191631
"Norway"	"6_4_1_norm"	0.604938634
"New Zealand"	"6_4_1_norm"	0.778674119
"Poland"	"6_4_1_norm"	0.183381418
"Portugal"	"6_4_1_norm"	NA
"Slovak Republic"	"6_4_1_norm"	0.767166669
"Slovenia"	"6_4_1_norm"	0.939677212
"Sweden"	"6_4_1_norm"	0.263313012
"Turkey"	"6_4_1_norm"	0.93654584
"United States"	"6_4_1_norm"	0.364303221
"Australia"	"6_4_2_norm"	NA
"Austria"	"6_4_2_norm"	0.501604994
"Belgium"	"6_4_2_norm"	0.159680356
"Canada"	"6_4_2_norm"	0.570384605
"Switzerland"	"6_4_2_norm"	NA
"Chile"	"6_4_2_norm"	0.439381663
"Czech Republic"	"6_4_2_norm"	0.975377465
"Germany"	"6_4_2_norm"	0.375467547
"Denmark"	"6_4_2_norm"	0.821269587
"Spain"	"6_4_2_norm"	0.747913528
"Estonia"	"6_4_2_norm"	0.477587414
"Finland"	"6_4_2_norm"	0.350689063
"France"	"6_4_2_norm"	0.725916071
"United Kingdom"	"6_4_2_norm"	0.349999318
"Greece"	"6_4_2_norm"	0.634340114
"Hungary"	"6_4_2_norm"	NA
"Ireland"	"6_4_2_norm"	0.511534227
"Israel"	"6_4_2_norm"	0.383850518
"Italy"	"6_4_2_norm"	0.725983623
"Japan"	"6_4_2_norm"	0.304000518
"Korea"	"6_4_2_norm"	0.494437745
"Lithuania"	"6_4_2_norm"	0
"Luxembourg"	"6_4_2_norm"	NA
"Latvia"	"6_4_2_norm"	NA
"Netherlands"	"6_4_2_norm"	0.655929357
"Norway"	"6_4_2_norm"	0.718171129
"New Zealand"	"6_4_2_norm"	0.501276258
"Poland"	"6_4_2_norm"	0.109764384
"Portugal"	"6_4_2_norm"	NA
"Slovak Republic"	"6_4_2_norm"	0.498535922
"Slovenia"	"6_4_2_norm"	0.595988137
"Sweden"	"6_4_2_norm"	0.446161244
"Turkey"	"6_4_2_norm"	1
"United States"	"6_4_2_norm"	0.376195577
"Australia"	"LMI"	0.826941614
"Austria"	"LMI"	0.495921564
"Belgium"	"LMI"	0.739112477
"Canada"	"LMI"	0.766456039
"Switzerland"	"LMI"	NA
"Chile"	"LMI"	NA
"Czech Republic"	"LMI"	0.440034635
"Germany"	"LMI"	0.418751013
"Denmark"	"LMI"	0.885653427
"Spain"	"LMI"	0.667308706
"Estonia"	"LMI"	0.450057905
"Finland"	"LMI"	0.763740771
"France"	"LMI"	0.743602059
"United Kingdom"	"LMI"	0.862593032
"Greece"	"LMI"	0.68220004
"Hungary"	"LMI"	0.593201489
"Ireland"	"LMI"	0.863636229
"Israel"	"LMI"	0.643299229
"Italy"	"LMI"	0.696964673
"Japan"	"LMI"	0
"Korea"	"LMI"	NA
"Lithuania"	"LMI"	0.546544829
"Luxembourg"	"LMI"	NA
"Latvia"	"LMI"	NA
"Netherlands"	"LMI"	0.872625459
"Norway"	"LMI"	0.817782179
"New Zealand"	"LMI"	0.688848949
"Poland"	"LMI"	0.400212938
"Portugal"	"LMI"	0.59338685
"Slovak Republic"	"LMI"	0.527686636
"Slovenia"	"LMI"	0.731138192
"Sweden"	"LMI"	0.662462642
"Turkey"	"LMI"	0.608369579
"United States"	"LMI"	0.753720289
"Australia"	"ASN"	NA
"Austria"	"ASN"	0.235632184
"Belgium"	"ASN"	0.685823755
"Canada"	"ASN"	NA
"Switzerland"	"ASN"	NA
"Chile"	"ASN"	NA
"Czech Republic"	"ASN"	0.597701149
"Germany"	"ASN"	0.4348659
"Denmark"	"ASN"	0.860153257
"Spain"	"ASN"	0.442528736
"Estonia"	"ASN"	0.402298851
"Finland"	"ASN"	0.737547893
"France"	"ASN"	0.542145594
"United Kingdom"	"ASN"	1
"Greece"	"ASN"	0.463601533
"Hungary"	"ASN"	0.990421456
"Ireland"	"ASN"	0.681992337
"Israel"	"ASN"	NA
"Italy"	"ASN"	0.787356322
"Japan"	"ASN"	NA
"Korea"	"ASN"	NA
"Lithuania"	"ASN"	0.429118774
"Luxembourg"	"ASN"	0.620689655
"Latvia"	"ASN"	0.124521073
"Netherlands"	"ASN"	0.597701149
"Norway"	"ASN"	0.590038314
"New Zealand"	"ASN"	NA
"Poland"	"ASN"	0
"Portugal"	"ASN"	0.750957854
"Slovak Republic"	"ASN"	0.266283525
"Slovenia"	"ASN"	0.599616858
"Sweden"	"ASN"	0.62835249
"Turkey"	"ASN"	NA
"United States"	"ASN"	NA
"Australia"	"TFSS"	NA
"Austria"	"TFSS"	0.687365737
"Belgium"	"TFSS"	0.689250881
"Canada"	"TFSS"	NA
"Switzerland"	"TFSS"	NA
"Chile"	"TFSS"	NA
"Czech Republic"	"TFSS"	0.119880158
"Germany"	"TFSS"	0.585672976
"Denmark"	"TFSS"	0.820867725
"Spain"	"TFSS"	0.602156812
"Estonia"	"TFSS"	0.609039548
"Finland"	"TFSS"	0.650171969
"France"	"TFSS"	0.570272915
"United Kingdom"	"TFSS"	0.511347281
"Greece"	"TFSS"	0.644154828
"Hungary"	"TFSS"	0.487375632
"Ireland"	"TFSS"	0.625445144
"Israel"	"TFSS"	NA
"Italy"	"TFSS"	0.353210912
"Japan"	"TFSS"	NA
"Korea"	"TFSS"	NA
"Lithuania"	"TFSS"	0.667272915
"Luxembourg"	"TFSS"	0.711369011
"Latvia"	"TFSS"	0.463066959
"Netherlands"	"TFSS"	0.597911091
"Norway"	"TFSS"	0.791927064
"New Zealand"	"TFSS"	NA
"Poland"	"TFSS"	0.456548528
"Portugal"	"TFSS"	0.764029001
"Slovak Republic"	"TFSS"	0.510333118
"Slovenia"	"TFSS"	0.635575953
"Sweden"	"TFSS"	0.332461577
"Turkey"	"TFSS"	NA
"United States"	"TFSS"	NA
"Australia"	"TWAR"	0.546995665
"Austria"	"TWAR"	0.450935621
"Belgium"	"TWAR"	0.079840178
"Canada"	"TWAR"	0.570823081
"Switzerland"	"TWAR"	NA
"Chile"	"TWAR"	0.494629042
"Czech Republic"	"TWAR"	0.905355911
"Germany"	"TWAR"	0.230196689
"Denmark"	"TWAR"	0.672231883
"Spain"	"TWAR"	0.569209881
"Estonia"	"TWAR"	0.300783461
"Finland"	"TWAR"	0.199755569
"France"	"TWAR"	0.862958036
"United Kingdom"	"TWAR"	0.413128821
"Greece"	"TWAR"	0.487070487
"Hungary"	"TWAR"	NA
"Ireland"	"TWAR"	0.568565798
"Israel"	"TWAR"	0.383850518
"Italy"	"TWAR"	0.464746524
"Japan"	"TWAR"	0.304000518
"Korea"	"TWAR"	0.494437745
"Lithuania"	"TWAR"	0.110194792
"Luxembourg"	"TWAR"	NA
"Latvia"	"TWAR"	NA
"Netherlands"	"TWAR"	0.578560494
"Norway"	"TWAR"	0.661554881
"New Zealand"	"TWAR"	0.639975188
"Poland"	"TWAR"	0.146572901
"Portugal"	"TWAR"	NA
"Slovak Republic"	"TWAR"	0.632851295
"Slovenia"	"TWAR"	0.767832674
"Sweden"	"TWAR"	0.354737128
"Turkey"	"TWAR"	0.96827292
"United States"	"TWAR"	0.370249399
"Australia"	"Total"	0.68696864
"Austria"	"Total"	0.467463776
"Belgium"	"Total"	0.548506823
"Canada"	"Total"	0.66863956
"Switzerland"	"Total"	NA
"Chile"	"Total"	NA
"Czech Republic"	"Total"	0.515742963
"Germany"	"Total"	0.417371644
"Denmark"	"Total"	0.809726573
"Spain"	"Total"	0.570301034
"Estonia"	"Total"	0.440544941
"Finland"	"Total"	0.58780405
"France"	"Total"	0.679744651
"United Kingdom"	"Total"	0.696767283
"Greece"	"Total"	0.569256722
"Hungary"	"Total"	0.690332859
"Ireland"	"Total"	0.684909877
"Israel"	"Total"	0.513574873
"Italy"	"Total"	0.575569608
"Japan"	"Total"	0.152000259
"Korea"	"Total"	NA
"Lithuania"	"Total"	0.438282827
"Luxembourg"	"Total"	0.666029333
"Latvia"	"Total"	0.293794016
"Netherlands"	"Total"	0.661699548
"Norway"	"Total"	0.715325609
"New Zealand"	"Total"	0.664412069
"Poland"	"Total"	0.250833592
"Portugal"	"Total"	0.702791235
"Slovak Republic"	"Total"	0.484288644
"Slovenia"	"Total"	0.683540919
"Sweden"	"Total"	0.494503459
"Turkey"	"Total"	0.78832125
"United States"	"Total"	0.561984844
"OECD"	"Total"	0.57036
"Australia"	"Alignment_Ranking"	7
"Austria"	"Alignment_Ranking"	25
"Belgium"	"Alignment_Ranking"	20
"Canada"	"Alignment_Ranking"	11
"Switzerland"	"Alignment_Ranking"	NA
"Chile"	"Alignment_Ranking"	NA
"Czech Republic"	"Alignment_Ranking"	21
"Germany"	"Alignment_Ranking"	28
"Denmark"	"Alignment_Ranking"	1
"Spain"	"Alignment_Ranking"	17
"Estonia"	"Alignment_Ranking"	26
"Finland"	"Alignment_Ranking"	15
"France"	"Alignment_Ranking"	10
"United Kingdom"	"Alignment_Ranking"	5
"Greece"	"Alignment_Ranking"	18
"Hungary"	"Alignment_Ranking"	6
"Ireland"	"Alignment_Ranking"	8
"Israel"	"Alignment_Ranking"	22
"Italy"	"Alignment_Ranking"	16
"Japan"	"Alignment_Ranking"	31
"Korea"	"Alignment_Ranking"	NA
"Lithuania"	"Alignment_Ranking"	27
"Luxembourg"	"Alignment_Ranking"	12
"Latvia"	"Alignment_Ranking"	29
"Netherlands"	"Alignment_Ranking"	14
"Norway"	"Alignment_Ranking"	3
"New Zealand"	"Alignment_Ranking"	13
"Poland"	"Alignment_Ranking"	30
"Portugal"	"Alignment_Ranking"	4
"Slovak Republic"	"Alignment_Ranking"	24
"Slovenia"	"Alignment_Ranking"	9
"Sweden"	"Alignment_Ranking"	23
"Turkey"	"Alignment_Ranking"	2
"United States"	"Alignment_Ranking"	19
