"Country"	"variable"	"value"
"Canada"	"1_1_1_norm"	0.390382492
"Switzerland"	"1_1_1_norm"	0.486779833
"Chile"	"1_1_1_norm"	0.111346759
"Czech Republic"	"1_1_1_norm"	0.49113094
"Germany"	"1_1_1_norm"	0.659304607
"Denmark"	"1_1_1_norm"	0.581723363
"Spain"	"1_1_1_norm"	0.54290052
"Estonia"	"1_1_1_norm"	0.556660392
"Finland"	"1_1_1_norm"	0.655405359
"France"	"1_1_1_norm"	0.596190682
"United Kingdom"	"1_1_1_norm"	0.532423982
"Greece"	"1_1_1_norm"	0.605671391
"Hungary"	"1_1_1_norm"	0.452257555
"Ireland"	"1_1_1_norm"	0.278949314
"Israel"	"1_1_1_norm"	0.216955387
"Italy"	"1_1_1_norm"	0.75237449
"Japan"	"1_1_1_norm"	1
"Korea"	"1_1_1_norm"	0.19448667
"Lithuania"	"1_1_1_norm"	0.526616167
"Luxembourg"	"1_1_1_norm"	0.271058928
"Latvia"	"1_1_1_norm"	0.571752556
"Netherlands"	"1_1_1_norm"	0.508094485
"Norway"	"1_1_1_norm"	0.423048196
"New Zealand"	"1_1_1_norm"	0.345518796
"Poland"	"1_1_1_norm"	0.347421637
"Portugal"	"1_1_1_norm"	0.649737997
"Slovak Republic"	"1_1_1_norm"	0.264463842
"Slovenia"	"1_1_1_norm"	0.488135477
"Sweden"	"1_1_1_norm"	0.625188202
"Turkey"	"1_1_1_norm"	0
"United States"	"1_1_1_norm"	0.336814142
"Australia"	"1_1_2_norm"	0.115373508
"Austria"	"1_1_2_norm"	0.565244208
"Belgium"	"1_1_2_norm"	0.35041099
"Canada"	"1_1_2_norm"	0.28752347
"Switzerland"	"1_1_2_norm"	0.448950781
"Chile"	"1_1_2_norm"	0.16744685
"Czech Republic"	"1_1_2_norm"	0.552640617
"Germany"	"1_1_2_norm"	0.561988809
"Denmark"	"1_1_2_norm"	0.213005929
"Spain"	"1_1_2_norm"	0.999067301
"Estonia"	"1_1_2_norm"	0.487459811
"Finland"	"1_1_2_norm"	0.300238719
"France"	"1_1_2_norm"	0.373938699
"United Kingdom"	"1_1_2_norm"	0.281866043
"Greece"	"1_1_2_norm"	0.907354111
"Hungary"	"1_1_2_norm"	0.397649001
"Ireland"	"1_1_2_norm"	0.320060679
"Israel"	"1_1_2_norm"	0.400010108
"Italy"	"1_1_2_norm"	0.869836406
"Japan"	"1_1_2_norm"	1
"Korea"	"1_1_2_norm"	0.872731331
"Lithuania"	"1_1_2_norm"	0.284525756
"Luxembourg"	"1_1_2_norm"	0.139748474
"Latvia"	"1_1_2_norm"	0.395678607
"Netherlands"	"1_1_2_norm"	0.399717306
"Norway"	"1_1_2_norm"	0.16494186
"New Zealand"	"1_1_2_norm"	0.174123237
"Poland"	"1_1_2_norm"	0.612513762
"Portugal"	"1_1_2_norm"	0.902584116
"Slovak Republic"	"1_1_2_norm"	0.437534892
"Slovenia"	"1_1_2_norm"	0.73715607
"Sweden"	"1_1_2_norm"	0.222409557
"Turkey"	"1_1_2_norm"	0
"United States"	"1_1_2_norm"	0.09442158
"Australia"	"1_2_1_norm"	NA
"Austria"	"1_2_1_norm"	0.450671443
"Belgium"	"1_2_1_norm"	0.336991784
"Canada"	"1_2_1_norm"	0.323136293
"Switzerland"	"1_2_1_norm"	NA
"Chile"	"1_2_1_norm"	0.652944399
"Czech Republic"	"1_2_1_norm"	0.462183152
"Germany"	"1_2_1_norm"	0.689352816
"Denmark"	"1_2_1_norm"	0.207458233
"Spain"	"1_2_1_norm"	0.621693892
"Estonia"	"1_2_1_norm"	0.35109439
"Finland"	"1_2_1_norm"	0.067102973
"France"	"1_2_1_norm"	0.538577892
"United Kingdom"	"1_2_1_norm"	0.190062574
"Greece"	"1_2_1_norm"	0.826312402
"Hungary"	"1_2_1_norm"	NA
"Ireland"	"1_2_1_norm"	0.343554543
"Israel"	"1_2_1_norm"	0.40497297
"Italy"	"1_2_1_norm"	0.585722916
"Japan"	"1_2_1_norm"	0.693054975
"Korea"	"1_2_1_norm"	0.357590654
"Lithuania"	"1_2_1_norm"	0.956714213
"Luxembourg"	"1_2_1_norm"	NA
"Latvia"	"1_2_1_norm"	NA
"Netherlands"	"1_2_1_norm"	0.262458906
"Norway"	"1_2_1_norm"	0
"New Zealand"	"1_2_1_norm"	0.041246415
"Poland"	"1_2_1_norm"	0.573978706
"Portugal"	"1_2_1_norm"	NA
"Slovak Republic"	"1_2_1_norm"	1
"Slovenia"	"1_2_1_norm"	0.65265036
"Sweden"	"1_2_1_norm"	0.122272711
"Turkey"	"1_2_1_norm"	0.851603723
"United States"	"1_2_1_norm"	0.17637471
"Australia"	"1_2_2_norm"	0.28448558
"Austria"	"1_2_2_norm"	0.191103541
"Belgium"	"1_2_2_norm"	0.470939259
"Canada"	"1_2_2_norm"	0.296766696
"Switzerland"	"1_2_2_norm"	NA
"Chile"	"1_2_2_norm"	NA
"Czech Republic"	"1_2_2_norm"	0
"Germany"	"1_2_2_norm"	0.116604672
"Denmark"	"1_2_2_norm"	0.12230015
"Spain"	"1_2_2_norm"	0.914533449
"Estonia"	"1_2_2_norm"	0.539992509
"Finland"	"1_2_2_norm"	0.338822733
"France"	"1_2_2_norm"	0.107477849
"United Kingdom"	"1_2_2_norm"	0.26742685
"Greece"	"1_2_2_norm"	0.400235495
"Hungary"	"1_2_2_norm"	0.688286842
"Ireland"	"1_2_2_norm"	0.728094649
"Israel"	"1_2_2_norm"	0.197084793
"Italy"	"1_2_2_norm"	0.229334202
"Japan"	"1_2_2_norm"	0.326481076
"Korea"	"1_2_2_norm"	1
"Lithuania"	"1_2_2_norm"	0.993821732
"Luxembourg"	"1_2_2_norm"	0.458471902
"Latvia"	"1_2_2_norm"	0.711648513
"Netherlands"	"1_2_2_norm"	0.077445372
"Norway"	"1_2_2_norm"	0.170039865
"New Zealand"	"1_2_2_norm"	NA
"Poland"	"1_2_2_norm"	0.498362826
"Portugal"	"1_2_2_norm"	0.611485873
"Slovak Republic"	"1_2_2_norm"	0.344710095
"Slovenia"	"1_2_2_norm"	0.474340333
"Sweden"	"1_2_2_norm"	0.300928638
"Turkey"	"1_2_2_norm"	NA
"United States"	"1_2_2_norm"	0.020524963
"Australia"	"1_3_1_norm"	0.21464751
"Austria"	"1_3_1_norm"	0.1725803
"Belgium"	"1_3_1_norm"	0.14214238
"Canada"	"1_3_1_norm"	0.276607676
"Switzerland"	"1_3_1_norm"	NA
"Chile"	"1_3_1_norm"	1
"Czech Republic"	"1_3_1_norm"	0.135024096
"Germany"	"1_3_1_norm"	0.232676574
"Denmark"	"1_3_1_norm"	0.172661179
"Spain"	"1_3_1_norm"	0.458383169
"Estonia"	"1_3_1_norm"	0.15745923
"Finland"	"1_3_1_norm"	0.108748389
"France"	"1_3_1_norm"	0.385862312
"United Kingdom"	"1_3_1_norm"	0.305551245
"Greece"	"1_3_1_norm"	0.456226479
"Hungary"	"1_3_1_norm"	NA
"Ireland"	"1_3_1_norm"	0.321808834
"Israel"	"1_3_1_norm"	0.469524584
"Italy"	"1_3_1_norm"	0.499154695
"Japan"	"1_3_1_norm"	0
"Korea"	"1_3_1_norm"	0.198271624
"Lithuania"	"1_3_1_norm"	0.207977301
"Luxembourg"	"1_3_1_norm"	NA
"Latvia"	"1_3_1_norm"	NA
"Netherlands"	"1_3_1_norm"	0.112119957
"Norway"	"1_3_1_norm"	0.134047055
"New Zealand"	"1_3_1_norm"	0.19944479
"Poland"	"1_3_1_norm"	0.31553212
"Portugal"	"1_3_1_norm"	NA
"Slovak Republic"	"1_3_1_norm"	0.127210465
"Slovenia"	"1_3_1_norm"	0.381122692
"Sweden"	"1_3_1_norm"	0.145569106
"Turkey"	"1_3_1_norm"	0.82495201
"United States"	"1_3_1_norm"	0.361497429
"Australia"	"1_3_2_norm"	0.016302898
"Austria"	"1_3_2_norm"	0.161183052
"Belgium"	"1_3_2_norm"	0.193765001
"Canada"	"1_3_2_norm"	0.150849413
"Switzerland"	"1_3_2_norm"	NA
"Chile"	"1_3_2_norm"	0.791173193
"Czech Republic"	"1_3_2_norm"	0.190233485
"Germany"	"1_3_2_norm"	0.179764171
"Denmark"	"1_3_2_norm"	0.077450414
"Spain"	"1_3_2_norm"	NA
"Estonia"	"1_3_2_norm"	0.313520692
"Finland"	"1_3_2_norm"	0.061815952
"France"	"1_3_2_norm"	NA
"United Kingdom"	"1_3_2_norm"	0.138838668
"Greece"	"1_3_2_norm"	0.637558748
"Hungary"	"1_3_2_norm"	NA
"Ireland"	"1_3_2_norm"	0.298751281
"Israel"	"1_3_2_norm"	0.378373228
"Italy"	"1_3_2_norm"	NA
"Japan"	"1_3_2_norm"	0.273308177
"Korea"	"1_3_2_norm"	0.392972838
"Lithuania"	"1_3_2_norm"	0.657158051
"Luxembourg"	"1_3_2_norm"	NA
"Latvia"	"1_3_2_norm"	NA
"Netherlands"	"1_3_2_norm"	0.011538815
"Norway"	"1_3_2_norm"	0
"New Zealand"	"1_3_2_norm"	0.02714615
"Poland"	"1_3_2_norm"	0.678059819
"Portugal"	"1_3_2_norm"	NA
"Slovak Republic"	"1_3_2_norm"	0.416946062
"Slovenia"	"1_3_2_norm"	0.506278508
"Sweden"	"1_3_2_norm"	0.036524911
"Turkey"	"1_3_2_norm"	1
"United States"	"1_3_2_norm"	0.171757007
"Australia"	"1_4_1_norm"	0.077699294
"Austria"	"1_4_1_norm"	0.375882947
"Belgium"	"1_4_1_norm"	0.694248234
"Canada"	"1_4_1_norm"	0.191220989
"Switzerland"	"1_4_1_norm"	0.473763875
"Chile"	"1_4_1_norm"	0.146316852
"Czech Republic"	"1_4_1_norm"	0.630171544
"Germany"	"1_4_1_norm"	0.290110999
"Denmark"	"1_4_1_norm"	0.373360242
"Spain"	"1_4_1_norm"	0.184661958
"Estonia"	"1_4_1_norm"	0.628657921
"Finland"	"1_4_1_norm"	0.234106963
"France"	"1_4_1_norm"	0.175075681
"United Kingdom"	"1_4_1_norm"	0.159434914
"Greece"	"1_4_1_norm"	0.173562059
"Hungary"	"1_4_1_norm"	0.7209889
"Ireland"	"1_4_1_norm"	1
"Israel"	"1_4_1_norm"	0.158930373
"Italy"	"1_4_1_norm"	0.148839556
"Japan"	"1_4_1_norm"	0.023713421
"Korea"	"1_4_1_norm"	0.258324924
"Lithuania"	"1_4_1_norm"	0.607467205
"Luxembourg"	"1_4_1_norm"	1
"Latvia"	"1_4_1_norm"	0.465691221
"Netherlands"	"1_4_1_norm"	0.617053481
"Norway"	"1_4_1_norm"	0.213420787
"New Zealand"	"1_4_1_norm"	0.125126135
"Poland"	"1_4_1_norm"	0.372855701
"Portugal"	"1_4_1_norm"	0.264379415
"Slovak Republic"	"1_4_1_norm"	0.794651867
"Slovenia"	"1_4_1_norm"	0.603935419
"Sweden"	"1_4_1_norm"	0.292129162
"Turkey"	"1_4_1_norm"	0.102926337
"United States"	"1_4_1_norm"	0
"Australia"	"1_4_2_norm"	0.354433657
"Austria"	"1_4_2_norm"	0.38782207
"Belgium"	"1_4_2_norm"	0.497822511
"Canada"	"1_4_2_norm"	0.349311629
"Switzerland"	"1_4_2_norm"	0.493127973
"Chile"	"1_4_2_norm"	0.024102086
"Czech Republic"	"1_4_2_norm"	0.597780552
"Germany"	"1_4_2_norm"	0.46167687
"Denmark"	"1_4_2_norm"	0.390477758
"Spain"	"1_4_2_norm"	0.516283677
"Estonia"	"1_4_2_norm"	0.539349972
"Finland"	"1_4_2_norm"	0.221788894
"France"	"1_4_2_norm"	0.495008762
"United Kingdom"	"1_4_2_norm"	0.540049787
"Greece"	"1_4_2_norm"	0.463255499
"Hungary"	"1_4_2_norm"	0.505976692
"Ireland"	"1_4_2_norm"	1
"Israel"	"1_4_2_norm"	0
"Italy"	"1_4_2_norm"	0.404333523
"Japan"	"1_4_2_norm"	0.309432315
"Korea"	"1_4_2_norm"	0.392033569
"Lithuania"	"1_4_2_norm"	0.767645284
"Luxembourg"	"1_4_2_norm"	0.706768212
"Latvia"	"1_4_2_norm"	0.69870427
"Netherlands"	"1_4_2_norm"	0.570307203
"Norway"	"1_4_2_norm"	0.305858431
"New Zealand"	"1_4_2_norm"	0.226711809
"Poland"	"1_4_2_norm"	0.707434788
"Portugal"	"1_4_2_norm"	0.56158303
"Slovak Republic"	"1_4_2_norm"	0.513504063
"Slovenia"	"1_4_2_norm"	0.479005586
"Sweden"	"1_4_2_norm"	0.311377212
"Turkey"	"1_4_2_norm"	0.374040176
"United States"	"1_4_2_norm"	0.314488442
"Australia"	"1_4_3_norm"	0.091047041
"Austria"	"1_4_3_norm"	0.42185129
"Belgium"	"1_4_3_norm"	0.490136571
"Canada"	"1_4_3_norm"	0.183611533
"Switzerland"	"1_4_3_norm"	0.523520486
"Chile"	"1_4_3_norm"	NA
"Czech Republic"	"1_4_3_norm"	0.619119879
"Germany"	"1_4_3_norm"	0.409711684
"Denmark"	"1_4_3_norm"	0.455235205
"Spain"	"1_4_3_norm"	0.336874052
"Estonia"	"1_4_3_norm"	0.60091047
"Finland"	"1_4_3_norm"	0.370257967
"France"	"1_4_3_norm"	0.264036419
"United Kingdom"	"1_4_3_norm"	0.239757208
"Greece"	"1_4_3_norm"	0.239757208
"Hungary"	"1_4_3_norm"	0.675265554
"Ireland"	"1_4_3_norm"	0.764795144
"Israel"	"1_4_3_norm"	0.634294385
"Italy"	"1_4_3_norm"	0.31107739
"Japan"	"1_4_3_norm"	0.063732929
"Korea"	"1_4_3_norm"	0.364188164
"Lithuania"	"1_4_3_norm"	NA
"Luxembourg"	"1_4_3_norm"	1
"Latvia"	"1_4_3_norm"	0.432473445
"Netherlands"	"1_4_3_norm"	0.449165402
"Norway"	"1_4_3_norm"	0.320182094
"New Zealand"	"1_4_3_norm"	NA
"Poland"	"1_4_3_norm"	0.440060698
"Portugal"	"1_4_3_norm"	0.42185129
"Slovak Republic"	"1_4_3_norm"	0.628224583
"Slovenia"	"1_4_3_norm"	0.603945372
"Sweden"	"1_4_3_norm"	0.450682853
"Turkey"	"1_4_3_norm"	0.130500759
"United States"	"1_4_3_norm"	0
"Australia"	"1_4_4_norm"	0.468799517
"Austria"	"1_4_4_norm"	0.276761439
"Belgium"	"1_4_4_norm"	0.273231668
"Canada"	"1_4_4_norm"	0
"Switzerland"	"1_4_4_norm"	0.567639748
"Chile"	"1_4_4_norm"	NA
"Czech Republic"	"1_4_4_norm"	0.565845759
"Germany"	"1_4_4_norm"	0.622456067
"Denmark"	"1_4_4_norm"	0.392725856
"Spain"	"1_4_4_norm"	0.943671859
"Estonia"	"1_4_4_norm"	0.31415445
"Finland"	"1_4_4_norm"	0.273842715
"France"	"1_4_4_norm"	0.427008979
"United Kingdom"	"1_4_4_norm"	0.675386705
"Greece"	"1_4_4_norm"	0.786196008
"Hungary"	"1_4_4_norm"	0.596364881
"Ireland"	"1_4_4_norm"	0.692978171
"Israel"	"1_4_4_norm"	1
"Italy"	"1_4_4_norm"	0.631043563
"Japan"	"1_4_4_norm"	0.727803726
"Korea"	"1_4_4_norm"	0.512681296
"Lithuania"	"1_4_4_norm"	NA
"Luxembourg"	"1_4_4_norm"	0.449086999
"Latvia"	"1_4_4_norm"	0.67594801
"Netherlands"	"1_4_4_norm"	0.611360447
"Norway"	"1_4_4_norm"	0.219350346
"New Zealand"	"1_4_4_norm"	NA
"Poland"	"1_4_4_norm"	0.610942754
"Portugal"	"1_4_4_norm"	0.925366868
"Slovak Republic"	"1_4_4_norm"	0.394822203
"Slovenia"	"1_4_4_norm"	0.400777985
"Sweden"	"1_4_4_norm"	0.199781625
"Turkey"	"1_4_4_norm"	0.217245442
"United States"	"1_4_4_norm"	0.995730285
"Australia"	"PA"	0.234092928
"Austria"	"PA"	0.547509962
"Belgium"	"PA"	0.438004638
"Canada"	"PA"	0.338952981
"Switzerland"	"PA"	0.467865307
"Chile"	"PA"	0.139396804
"Czech Republic"	"PA"	0.521885778
"Germany"	"PA"	0.610646708
"Denmark"	"PA"	0.397364646
"Spain"	"PA"	0.77098391
"Estonia"	"PA"	0.522060102
"Finland"	"PA"	0.477822039
"France"	"PA"	0.48506469
"United Kingdom"	"PA"	0.407145012
"Greece"	"PA"	0.756512751
"Hungary"	"PA"	0.424953278
"Ireland"	"PA"	0.299504996
"Israel"	"PA"	0.308482748
"Italy"	"PA"	0.811105448
"Japan"	"PA"	1
"Korea"	"PA"	0.533609001
"Lithuania"	"PA"	0.405570962
"Luxembourg"	"PA"	0.205403701
"Latvia"	"PA"	0.483715581
"Netherlands"	"PA"	0.453905896
"Norway"	"PA"	0.293995028
"New Zealand"	"PA"	0.259821016
"Poland"	"PA"	0.4799677
"Portugal"	"PA"	0.776161057
"Slovak Republic"	"PA"	0.350999367
"Slovenia"	"PA"	0.612645773
"Sweden"	"PA"	0.42379888
"Turkey"	"PA"	0
"United States"	"PA"	0.215617861
"Australia"	"ASC"	0.28448558
"Austria"	"ASC"	0.320887492
"Belgium"	"ASC"	0.403965521
"Canada"	"ASC"	0.309951495
"Switzerland"	"ASC"	NA
"Chile"	"ASC"	0.652944399
"Czech Republic"	"ASC"	0.231091576
"Germany"	"ASC"	0.402978744
"Denmark"	"ASC"	0.164879192
"Spain"	"ASC"	0.76811367
"Estonia"	"ASC"	0.44554345
"Finland"	"ASC"	0.202962853
"France"	"ASC"	0.32302787
"United Kingdom"	"ASC"	0.228744712
"Greece"	"ASC"	0.613273948
"Hungary"	"ASC"	0.688286842
"Ireland"	"ASC"	0.535824596
"Israel"	"ASC"	0.301028882
"Italy"	"ASC"	0.407528559
"Japan"	"ASC"	0.509768025
"Korea"	"ASC"	0.678795327
"Lithuania"	"ASC"	0.975267973
"Luxembourg"	"ASC"	0.458471902
"Latvia"	"ASC"	0.711648513
"Netherlands"	"ASC"	0.169952139
"Norway"	"ASC"	0.085019932
"New Zealand"	"ASC"	0.041246415
"Poland"	"ASC"	0.536170766
"Portugal"	"ASC"	0.611485873
"Slovak Republic"	"ASC"	0.672355048
"Slovenia"	"ASC"	0.563495346
"Sweden"	"ASC"	0.211600675
"Turkey"	"ASC"	0.851603723
"United States"	"ASC"	0.098449837
"Australia"	"AS"	0.115475204
"Austria"	"AS"	0.166881676
"Belgium"	"AS"	0.16795369
"Canada"	"AS"	0.213728544
"Switzerland"	"AS"	NA
"Chile"	"AS"	0.895586596
"Czech Republic"	"AS"	0.162628791
"Germany"	"AS"	0.206220372
"Denmark"	"AS"	0.125055796
"Spain"	"AS"	0.458383169
"Estonia"	"AS"	0.235489961
"Finland"	"AS"	0.085282171
"France"	"AS"	0.385862312
"United Kingdom"	"AS"	0.222194957
"Greece"	"AS"	0.546892613
"Hungary"	"AS"	NA
"Ireland"	"AS"	0.310280057
"Israel"	"AS"	0.423948906
"Italy"	"AS"	0.499154695
"Japan"	"AS"	0.136654088
"Korea"	"AS"	0.295622231
"Lithuania"	"AS"	0.432567676
"Luxembourg"	"AS"	NA
"Latvia"	"AS"	NA
"Netherlands"	"AS"	0.061829386
"Norway"	"AS"	0.067023527
"New Zealand"	"AS"	0.11329547
"Poland"	"AS"	0.49679597
"Portugal"	"AS"	NA
"Slovak Republic"	"AS"	0.272078263
"Slovenia"	"AS"	0.4437006
"Sweden"	"AS"	0.091047009
"Turkey"	"AS"	0.912476005
"United States"	"AS"	0.266627218
"Australia"	"LMI"	0.247994877
"Austria"	"LMI"	0.365579436
"Belgium"	"LMI"	0.488859746
"Canada"	"LMI"	0.181036038
"Switzerland"	"LMI"	0.51451302
"Chile"	"LMI"	0.085209469
"Czech Republic"	"LMI"	0.603229433
"Germany"	"LMI"	0.445988905
"Denmark"	"LMI"	0.402949765
"Spain"	"LMI"	0.495372886
"Estonia"	"LMI"	0.520768203
"Finland"	"LMI"	0.274999135
"France"	"LMI"	0.34028246
"United Kingdom"	"LMI"	0.403657153
"Greece"	"LMI"	0.415692693
"Hungary"	"LMI"	0.624649007
"Ireland"	"LMI"	0.864443329
"Israel"	"LMI"	0.44830619
"Italy"	"LMI"	0.373823508
"Japan"	"LMI"	0.281170598
"Korea"	"LMI"	0.381806988
"Lithuania"	"LMI"	0.687556245
"Luxembourg"	"LMI"	0.788963803
"Latvia"	"LMI"	0.568204237
"Netherlands"	"LMI"	0.561971633
"Norway"	"LMI"	0.264702914
"New Zealand"	"LMI"	0.175918972
"Poland"	"LMI"	0.532823486
"Portugal"	"LMI"	0.543295151
"Slovak Republic"	"LMI"	0.582800679
"Slovenia"	"LMI"	0.52191609
"Sweden"	"LMI"	0.313492713
"Turkey"	"LMI"	0.206178179
"United States"	"LMI"	0.327554682
"Australia"	"Total"	0.220512147
"Austria"	"Total"	0.350214642
"Belgium"	"Total"	0.374695899
"Canada"	"Total"	0.260917264
"Switzerland"	"Total"	0.491189164
"Chile"	"Total"	0.443284317
"Czech Republic"	"Total"	0.379708895
"Germany"	"Total"	0.416458682
"Denmark"	"Total"	0.27256235
"Spain"	"Total"	0.623213409
"Estonia"	"Total"	0.430965429
"Finland"	"Total"	0.260266549
"France"	"Total"	0.383559333
"United Kingdom"	"Total"	0.315435459
"Greece"	"Total"	0.583093001
"Hungary"	"Total"	0.579296375
"Ireland"	"Total"	0.502513245
"Israel"	"Total"	0.370441681
"Italy"	"Total"	0.522903052
"Japan"	"Total"	0.481898178
"Korea"	"Total"	0.472458387
"Lithuania"	"Total"	0.625240714
"Luxembourg"	"Total"	0.484279802
"Latvia"	"Total"	0.58785611
"Netherlands"	"Total"	0.311914763
"Norway"	"Total"	0.177685351
"New Zealand"	"Total"	0.147570469
"Poland"	"Total"	0.51143948
"Portugal"	"Total"	0.64364736
"Slovak Republic"	"Total"	0.469558339
"Slovenia"	"Total"	0.535439452
"Sweden"	"Total"	0.259984819
"Turkey"	"Total"	0.492564477
"United States"	"Total"	0.227062399
"OECD"	"Total"	0.41794
"Australia"	"Urgency_Ranking"	32
"Austria"	"Urgency_Ranking"	24
"Belgium"	"Urgency_Ranking"	22
"Canada"	"Urgency_Ranking"	28
"Switzerland"	"Urgency_Ranking"	12
"Chile"	"Urgency_Ranking"	17
"Czech Republic"	"Urgency_Ranking"	21
"Germany"	"Urgency_Ranking"	19
"Denmark"	"Urgency_Ranking"	27
"Spain"	"Urgency_Ranking"	3
"Estonia"	"Urgency_Ranking"	18
"Finland"	"Urgency_Ranking"	29
"France"	"Urgency_Ranking"	20
"United Kingdom"	"Urgency_Ranking"	25
"Greece"	"Urgency_Ranking"	5
"Hungary"	"Urgency_Ranking"	6
"Ireland"	"Urgency_Ranking"	10
"Israel"	"Urgency_Ranking"	23
"Italy"	"Urgency_Ranking"	8
"Japan"	"Urgency_Ranking"	14
"Korea"	"Urgency_Ranking"	15
"Lithuania"	"Urgency_Ranking"	2
"Luxembourg"	"Urgency_Ranking"	13
"Latvia"	"Urgency_Ranking"	4
"Netherlands"	"Urgency_Ranking"	26
"Norway"	"Urgency_Ranking"	33
"New Zealand"	"Urgency_Ranking"	34
"Poland"	"Urgency_Ranking"	9
"Portugal"	"Urgency_Ranking"	1
"Slovak Republic"	"Urgency_Ranking"	16
"Slovenia"	"Urgency_Ranking"	7
"Sweden"	"Urgency_Ranking"	30
"Turkey"	"Urgency_Ranking"	11
"United States"	"Urgency_Ranking"	31
