"Country"	"variable"	"value"
"Czech Republic"	"2_1_1_norm"	0.039443803
"Germany"	"2_1_1_norm"	0.52348756
"Denmark"	"2_1_1_norm"	1
"Spain"	"2_1_1_norm"	0.059191111
"Estonia"	"2_1_1_norm"	0.147787651
"Finland"	"2_1_1_norm"	0.654570429
"France"	"2_1_1_norm"	0.487003638
"United Kingdom"	"2_1_1_norm"	NA
"Greece"	"2_1_1_norm"	0.042755449
"Hungary"	"2_1_1_norm"	0.049767834
"Ireland"	"2_1_1_norm"	0.29379175
"Israel"	"2_1_1_norm"	0.141771199
"Italy"	"2_1_1_norm"	0.201633946
"Japan"	"2_1_1_norm"	0.02574193
"Korea"	"2_1_1_norm"	0.12122965
"Lithuania"	"2_1_1_norm"	0.086672991
"Luxembourg"	"2_1_1_norm"	0.08730925
"Latvia"	"2_1_1_norm"	0.066627053
"Netherlands"	"2_1_1_norm"	0.112142143
"Norway"	"2_1_1_norm"	0.268671462
"New Zealand"	"2_1_1_norm"	0.20922553
"Poland"	"2_1_1_norm"	0.007676324
"Portugal"	"2_1_1_norm"	0.26643354
"Slovak Republic"	"2_1_1_norm"	0
"Slovenia"	"2_1_1_norm"	0.047575477
"Sweden"	"2_1_1_norm"	0.229482868
"Turkey"	"2_1_1_norm"	NA
"United States"	"2_1_1_norm"	0.062740868
"Australia"	"2_1_2_norm"	0.082123511
"Austria"	"2_1_2_norm"	0.392751877
"Belgium"	"2_1_2_norm"	0.111554379
"Canada"	"2_1_2_norm"	0.658866932
"Switzerland"	"2_1_2_norm"	0.548967595
"Chile"	"2_1_2_norm"	NA
"Czech Republic"	"2_1_2_norm"	0.608690828
"Germany"	"2_1_2_norm"	0.160134419
"Denmark"	"2_1_2_norm"	0.700417539
"Spain"	"2_1_2_norm"	0.18045906
"Estonia"	"2_1_2_norm"	0.497852371
"Finland"	"2_1_2_norm"	0.461862185
"France"	"2_1_2_norm"	0.518429391
"United Kingdom"	"2_1_2_norm"	NA
"Greece"	"2_1_2_norm"	1
"Hungary"	"2_1_2_norm"	0
"Ireland"	"2_1_2_norm"	0.269812355
"Israel"	"2_1_2_norm"	0.046956469
"Italy"	"2_1_2_norm"	0.089191154
"Japan"	"2_1_2_norm"	NA
"Korea"	"2_1_2_norm"	NA
"Lithuania"	"2_1_2_norm"	0.595129419
"Luxembourg"	"2_1_2_norm"	0.286099644
"Latvia"	"2_1_2_norm"	0.386483292
"Netherlands"	"2_1_2_norm"	0.054229749
"Norway"	"2_1_2_norm"	0.474930223
"New Zealand"	"2_1_2_norm"	0.152540032
"Poland"	"2_1_2_norm"	1
"Portugal"	"2_1_2_norm"	0.281000281
"Slovak Republic"	"2_1_2_norm"	0.234418212
"Slovenia"	"2_1_2_norm"	0.283558432
"Sweden"	"2_1_2_norm"	0.459119457
"Turkey"	"2_1_2_norm"	NA
"United States"	"2_1_2_norm"	NA
"Australia"	"2_1_3_norm"	NA
"Austria"	"2_1_3_norm"	0.407320817
"Belgium"	"2_1_3_norm"	0.21882726
"Canada"	"2_1_3_norm"	NA
"Switzerland"	"2_1_3_norm"	0.140088585
"Chile"	"2_1_3_norm"	NA
"Czech Republic"	"2_1_3_norm"	0.0002879
"Germany"	"2_1_3_norm"	0.218816187
"Denmark"	"2_1_3_norm"	0.702095832
"Spain"	"2_1_3_norm"	0.538802597
"Estonia"	"2_1_3_norm"	0.299900342
"Finland"	"2_1_3_norm"	0.396199416
"France"	"2_1_3_norm"	0.428733139
"United Kingdom"	"2_1_3_norm"	0.091446547
"Greece"	"2_1_3_norm"	0.029185122
"Hungary"	"2_1_3_norm"	0.031137508
"Ireland"	"2_1_3_norm"	NA
"Israel"	"2_1_3_norm"	NA
"Italy"	"2_1_3_norm"	0.248136199
"Japan"	"2_1_3_norm"	NA
"Korea"	"2_1_3_norm"	NA
"Lithuania"	"2_1_3_norm"	0.145767566
"Luxembourg"	"2_1_3_norm"	0.366635293
"Latvia"	"2_1_3_norm"	0.206567848
"Netherlands"	"2_1_3_norm"	0.066205456
"Norway"	"2_1_3_norm"	0.314123213
"New Zealand"	"2_1_3_norm"	NA
"Poland"	"2_1_3_norm"	0.156175257
"Portugal"	"2_1_3_norm"	0.029471009
"Slovak Republic"	"2_1_3_norm"	0.132090799
"Slovenia"	"2_1_3_norm"	0.260671935
"Sweden"	"2_1_3_norm"	0
"Turkey"	"2_1_3_norm"	1
"United States"	"2_1_3_norm"	NA
"Australia"	"2_1_4_norm"	NA
"Austria"	"2_1_4_norm"	0.678483143
"Belgium"	"2_1_4_norm"	0.721865384
"Canada"	"2_1_4_norm"	NA
"Switzerland"	"2_1_4_norm"	NA
"Chile"	"2_1_4_norm"	NA
"Czech Republic"	"2_1_4_norm"	0.080057293
"Germany"	"2_1_4_norm"	0.076193387
"Denmark"	"2_1_4_norm"	0.13965968
"Spain"	"2_1_4_norm"	1
"Estonia"	"2_1_4_norm"	0.090735629
"Finland"	"2_1_4_norm"	0.662393295
"France"	"2_1_4_norm"	0.114935018
"United Kingdom"	"2_1_4_norm"	0.346577375
"Greece"	"2_1_4_norm"	0.401156361
"Hungary"	"2_1_4_norm"	0.150225392
"Ireland"	"2_1_4_norm"	0.01391897
"Israel"	"2_1_4_norm"	NA
"Italy"	"2_1_4_norm"	0.011080759
"Japan"	"2_1_4_norm"	NA
"Korea"	"2_1_4_norm"	NA
"Lithuania"	"2_1_4_norm"	0.031328188
"Luxembourg"	"2_1_4_norm"	1
"Latvia"	"2_1_4_norm"	NA
"Netherlands"	"2_1_4_norm"	0.424807098
"Norway"	"2_1_4_norm"	0.10896894
"New Zealand"	"2_1_4_norm"	NA
"Poland"	"2_1_4_norm"	0.005398758
"Portugal"	"2_1_4_norm"	0.008678975
"Slovak Republic"	"2_1_4_norm"	NA
"Slovenia"	"2_1_4_norm"	0.084236157
"Sweden"	"2_1_4_norm"	0
"Turkey"	"2_1_4_norm"	NA
"United States"	"2_1_4_norm"	NA
"Australia"	"2_2_1_norm"	1
"Austria"	"2_2_1_norm"	0.67965368
"Belgium"	"2_2_1_norm"	0.255411255
"Canada"	"2_2_1_norm"	0.930735931
"Switzerland"	"2_2_1_norm"	NA
"Chile"	"2_2_1_norm"	NA
"Czech Republic"	"2_2_1_norm"	0.229437229
"Germany"	"2_2_1_norm"	0.692640693
"Denmark"	"2_2_1_norm"	0.80952381
"Spain"	"2_2_1_norm"	0.649350649
"Estonia"	"2_2_1_norm"	0.294372294
"Finland"	"2_2_1_norm"	0.606060606
"France"	"2_2_1_norm"	0.12987013
"United Kingdom"	"2_2_1_norm"	0.770562771
"Greece"	"2_2_1_norm"	NA
"Hungary"	"2_2_1_norm"	NA
"Ireland"	"2_2_1_norm"	0.484848485
"Israel"	"2_2_1_norm"	NA
"Italy"	"2_2_1_norm"	0
"Japan"	"2_2_1_norm"	0.528138528
"Korea"	"2_2_1_norm"	0.948051948
"Lithuania"	"2_2_1_norm"	NA
"Luxembourg"	"2_2_1_norm"	NA
"Latvia"	"2_2_1_norm"	NA
"Netherlands"	"2_2_1_norm"	0.930735931
"Norway"	"2_2_1_norm"	0.393939394
"New Zealand"	"2_2_1_norm"	NA
"Poland"	"2_2_1_norm"	0.367965368
"Portugal"	"2_2_1_norm"	NA
"Slovak Republic"	"2_2_1_norm"	0.151515152
"Slovenia"	"2_2_1_norm"	NA
"Sweden"	"2_2_1_norm"	0.735930736
"Turkey"	"2_2_1_norm"	NA
"United States"	"2_2_1_norm"	0.891774892
"Australia"	"2_2_2_norm"	0.799544272
"Austria"	"2_2_2_norm"	0.87224011
"Belgium"	"2_2_2_norm"	0.956050277
"Canada"	"2_2_2_norm"	0.809835557
"Switzerland"	"2_2_2_norm"	NA
"Chile"	"2_2_2_norm"	0.525633935
"Czech Republic"	"2_2_2_norm"	0.906255295
"Germany"	"2_2_2_norm"	0.922308112
"Denmark"	"2_2_2_norm"	0.983960493
"Spain"	"2_2_2_norm"	0.731349292
"Estonia"	"2_2_2_norm"	0.873288623
"Finland"	"2_2_2_norm"	0.941012528
"France"	"2_2_2_norm"	0.989941806
"United Kingdom"	"2_2_2_norm"	0.954880611
"Greece"	"2_2_2_norm"	0
"Hungary"	"2_2_2_norm"	NA
"Ireland"	"2_2_2_norm"	0.682109567
"Israel"	"2_2_2_norm"	0.741056086
"Italy"	"2_2_2_norm"	0.901259928
"Japan"	"2_2_2_norm"	0.844626234
"Korea"	"2_2_2_norm"	0.447312393
"Lithuania"	"2_2_2_norm"	0.827625467
"Luxembourg"	"2_2_2_norm"	NA
"Latvia"	"2_2_2_norm"	NA
"Netherlands"	"2_2_2_norm"	1
"Norway"	"2_2_2_norm"	0.948025859
"New Zealand"	"2_2_2_norm"	0.867229044
"Poland"	"2_2_2_norm"	0.824079384
"Portugal"	"2_2_2_norm"	NA
"Slovak Republic"	"2_2_2_norm"	0.635515638
"Slovenia"	"2_2_2_norm"	0.956333763
"Sweden"	"2_2_2_norm"	0.856400477
"Turkey"	"2_2_2_norm"	0.243537587
"United States"	"2_2_2_norm"	0.658752538
"Australia"	"2_2_3_norm"	NA
"Austria"	"2_2_3_norm"	0.410719151
"Belgium"	"2_2_3_norm"	0.78808581
"Canada"	"2_2_3_norm"	NA
"Switzerland"	"2_2_3_norm"	NA
"Chile"	"2_2_3_norm"	NA
"Czech Republic"	"2_2_3_norm"	1
"Germany"	"2_2_3_norm"	0.599596553
"Denmark"	"2_2_3_norm"	0.734340769
"Spain"	"2_2_3_norm"	0.303611616
"Estonia"	"2_2_3_norm"	0.633803711
"Finland"	"2_2_3_norm"	0.417125412
"France"	"2_2_3_norm"	0.211098712
"United Kingdom"	"2_2_3_norm"	0.635266719
"Greece"	"2_2_3_norm"	0.621950355
"Hungary"	"2_2_3_norm"	0.598004785
"Ireland"	"2_2_3_norm"	0.593373168
"Israel"	"2_2_3_norm"	NA
"Italy"	"2_2_3_norm"	0.930133873
"Japan"	"2_2_3_norm"	NA
"Korea"	"2_2_3_norm"	NA
"Lithuania"	"2_2_3_norm"	0
"Luxembourg"	"2_2_3_norm"	0.904094558
"Latvia"	"2_2_3_norm"	NA
"Netherlands"	"2_2_3_norm"	0.676156318
"Norway"	"2_2_3_norm"	0.592731236
"New Zealand"	"2_2_3_norm"	0.081622447
"Poland"	"2_2_3_norm"	0.53331517
"Portugal"	"2_2_3_norm"	0.261419492
"Slovak Republic"	"2_2_3_norm"	0.594421906
"Slovenia"	"2_2_3_norm"	NA
"Sweden"	"2_2_3_norm"	NA
"Turkey"	"2_2_3_norm"	NA
"United States"	"2_2_3_norm"	NA
"Australia"	"2_2_4_norm"	NA
"Austria"	"2_2_4_norm"	0.296875
"Belgium"	"2_2_4_norm"	0.627604167
"Canada"	"2_2_4_norm"	NA
"Switzerland"	"2_2_4_norm"	NA
"Chile"	"2_2_4_norm"	NA
"Czech Republic"	"2_2_4_norm"	0.019965278
"Germany"	"2_2_4_norm"	0.306423611
"Denmark"	"2_2_4_norm"	0.376736111
"Spain"	"2_2_4_norm"	0.532986111
"Estonia"	"2_2_4_norm"	0.572048611
"Finland"	"2_2_4_norm"	0.197916667
"France"	"2_2_4_norm"	1
"United Kingdom"	"2_2_4_norm"	0.451388889
"Greece"	"2_2_4_norm"	0.143229167
"Hungary"	"2_2_4_norm"	0
"Ireland"	"2_2_4_norm"	0.366319444
"Israel"	"2_2_4_norm"	NA
"Italy"	"2_2_4_norm"	0.295138889
"Japan"	"2_2_4_norm"	NA
"Korea"	"2_2_4_norm"	NA
"Lithuania"	"2_2_4_norm"	0.409722222
"Luxembourg"	"2_2_4_norm"	0.986979167
"Latvia"	"2_2_4_norm"	0.472222222
"Netherlands"	"2_2_4_norm"	0.4921875
"Norway"	"2_2_4_norm"	NA
"New Zealand"	"2_2_4_norm"	NA
"Poland"	"2_2_4_norm"	0.120659722
"Portugal"	"2_2_4_norm"	0.446180556
"Slovak Republic"	"2_2_4_norm"	0.371527778
"Slovenia"	"2_2_4_norm"	0.065972222
"Sweden"	"2_2_4_norm"	0.486111111
"Turkey"	"2_2_4_norm"	NA
"United States"	"2_2_4_norm"	NA
"Australia"	"2_3_1_norm"	0.193065115
"Austria"	"2_3_1_norm"	0.447498452
"Belgium"	"2_3_1_norm"	0.329723044
"Canada"	"2_3_1_norm"	NA
"Switzerland"	"2_3_1_norm"	0.392194344
"Chile"	"2_3_1_norm"	NA
"Czech Republic"	"2_3_1_norm"	0.198514379
"Germany"	"2_3_1_norm"	0.262688161
"Denmark"	"2_3_1_norm"	0.163267085
"Spain"	"2_3_1_norm"	0.458191577
"Estonia"	"2_3_1_norm"	0.123117464
"Finland"	"2_3_1_norm"	0.376457073
"France"	"2_3_1_norm"	0.399048658
"United Kingdom"	"2_3_1_norm"	0.160210135
"Greece"	"2_3_1_norm"	1
"Hungary"	"2_3_1_norm"	0.066536958
"Ireland"	"2_3_1_norm"	NA
"Israel"	"2_3_1_norm"	NA
"Italy"	"2_3_1_norm"	0.534717708
"Japan"	"2_3_1_norm"	NA
"Korea"	"2_3_1_norm"	NA
"Lithuania"	"2_3_1_norm"	0.221557345
"Luxembourg"	"2_3_1_norm"	0.449725041
"Latvia"	"2_3_1_norm"	0.19163658
"Netherlands"	"2_3_1_norm"	0.441183526
"Norway"	"2_3_1_norm"	0
"New Zealand"	"2_3_1_norm"	NA
"Poland"	"2_3_1_norm"	0.246200221
"Portugal"	"2_3_1_norm"	0.264233162
"Slovak Republic"	"2_3_1_norm"	0.279378295
"Slovenia"	"2_3_1_norm"	0.119773641
"Sweden"	"2_3_1_norm"	0.040329251
"Turkey"	"2_3_1_norm"	0.45218929
"United States"	"2_3_1_norm"	NA
"Australia"	"2_3_2_norm"	0.483072814
"Austria"	"2_3_2_norm"	0.754334465
"Belgium"	"2_3_2_norm"	1
"Canada"	"2_3_2_norm"	0.442181186
"Switzerland"	"2_3_2_norm"	NA
"Chile"	"2_3_2_norm"	0.58829325
"Czech Republic"	"2_3_2_norm"	0.628560582
"Germany"	"2_3_2_norm"	0.831092586
"Denmark"	"2_3_2_norm"	0.6586761
"Spain"	"2_3_2_norm"	0.801921338
"Estonia"	"2_3_2_norm"	0.467365343
"Finland"	"2_3_2_norm"	0.951895478
"France"	"2_3_2_norm"	0.48502204
"United Kingdom"	"2_3_2_norm"	0.416115175
"Greece"	"2_3_2_norm"	0
"Hungary"	"2_3_2_norm"	NA
"Ireland"	"2_3_2_norm"	0.384392266
"Israel"	"2_3_2_norm"	0.244515167
"Italy"	"2_3_2_norm"	0.613404537
"Japan"	"2_3_2_norm"	0.87709593
"Korea"	"2_3_2_norm"	0.76709101
"Lithuania"	"2_3_2_norm"	0.230590932
"Luxembourg"	"2_3_2_norm"	NA
"Latvia"	"2_3_2_norm"	NA
"Netherlands"	"2_3_2_norm"	0.652567344
"Norway"	"2_3_2_norm"	0.826096299
"New Zealand"	"2_3_2_norm"	0.641780123
"Poland"	"2_3_2_norm"	0.400955069
"Portugal"	"2_3_2_norm"	NA
"Slovak Republic"	"2_3_2_norm"	0.603042355
"Slovenia"	"2_3_2_norm"	0.192306275
"Sweden"	"2_3_2_norm"	0.717548699
"Turkey"	"2_3_2_norm"	0.875954909
"United States"	"2_3_2_norm"	0.266860243
"Australia"	"GOV"	0.045532011
"Austria"	"GOV"	0.61963896
"Belgium"	"GOV"	0.328557482
"Canada"	"GOV"	0.384181129
"Switzerland"	"GOV"	0.365091092
"Chile"	"GOV"	NA
"Czech Republic"	"GOV"	0.182119956
"Germany"	"GOV"	0.244657888
"Denmark"	"GOV"	0.635543263
"Spain"	"GOV"	0.444613192
"Estonia"	"GOV"	0.259068998
"Finland"	"GOV"	0.543756331
"France"	"GOV"	0.387275296
"United Kingdom"	"GOV"	0.219011961
"Greece"	"GOV"	0.368274233
"Hungary"	"GOV"	0.057782683
"Ireland"	"GOV"	0.192507692
"Israel"	"GOV"	0.094363834
"Italy"	"GOV"	0.137510515
"Japan"	"GOV"	NA
"Korea"	"GOV"	NA
"Lithuania"	"GOV"	0.214724541
"Luxembourg"	"GOV"	0.435011047
"Latvia"	"GOV"	0.219892731
"Netherlands"	"GOV"	0.164346111
"Norway"	"GOV"	0.291673459
"New Zealand"	"GOV"	0.180882781
"Poland"	"GOV"	0.292312585
"Portugal"	"GOV"	0.146395951
"Slovak Republic"	"GOV"	0.12216967
"Slovenia"	"GOV"	0.1690105
"Sweden"	"GOV"	0.172150581
"Turkey"	"GOV"	NA
"United States"	"GOV"	NA
"Australia"	"EMPL"	0.899772136
"Austria"	"EMPL"	0.564871985
"Belgium"	"EMPL"	0.656787877
"Canada"	"EMPL"	0.870285744
"Switzerland"	"EMPL"	NA
"Chile"	"EMPL"	NA
"Czech Republic"	"EMPL"	0.538914451
"Germany"	"EMPL"	0.630242242
"Denmark"	"EMPL"	0.726140296
"Spain"	"EMPL"	0.554324417
"Estonia"	"EMPL"	0.59337831
"Finland"	"EMPL"	0.540528803
"France"	"EMPL"	0.582727662
"United Kingdom"	"EMPL"	0.703024747
"Greece"	"EMPL"	0.25505984
"Hungary"	"EMPL"	0.299002392
"Ireland"	"EMPL"	0.531662666
"Israel"	"EMPL"	NA
"Italy"	"EMPL"	0.531633172
"Japan"	"EMPL"	0.686382381
"Korea"	"EMPL"	0.697682171
"Lithuania"	"EMPL"	0.41244923
"Luxembourg"	"EMPL"	0.945536862
"Latvia"	"EMPL"	NA
"Netherlands"	"EMPL"	0.774769937
"Norway"	"EMPL"	0.644898829
"New Zealand"	"EMPL"	0.474425745
"Poland"	"EMPL"	0.461504911
"Portugal"	"EMPL"	0.353800024
"Slovak Republic"	"EMPL"	0.438245119
"Slovenia"	"EMPL"	0.511152993
"Sweden"	"EMPL"	0.692814108
"Turkey"	"EMPL"	NA
"United States"	"EMPL"	0.775263715
"Australia"	"IND"	0.338068965
"Austria"	"IND"	0.600916458
"Belgium"	"IND"	0.664861522
"Canada"	"IND"	0.442181186
"Switzerland"	"IND"	0.392194344
"Chile"	"IND"	0.58829325
"Czech Republic"	"IND"	0.41353748
"Germany"	"IND"	0.546890374
"Denmark"	"IND"	0.410971593
"Spain"	"IND"	0.630056458
"Estonia"	"IND"	0.295241404
"Finland"	"IND"	0.664176275
"France"	"IND"	0.442035349
"United Kingdom"	"IND"	0.288162655
"Greece"	"IND"	0.5
"Hungary"	"IND"	0.066536958
"Ireland"	"IND"	0.384392266
"Israel"	"IND"	0.244515167
"Italy"	"IND"	0.574061122
"Japan"	"IND"	0.87709593
"Korea"	"IND"	0.76709101
"Lithuania"	"IND"	0.226074139
"Luxembourg"	"IND"	0.449725041
"Latvia"	"IND"	0.19163658
"Netherlands"	"IND"	0.546875435
"Norway"	"IND"	0.41304815
"New Zealand"	"IND"	0.641780123
"Poland"	"IND"	0.323577645
"Portugal"	"IND"	0.264233162
"Slovak Republic"	"IND"	0.441210325
"Slovenia"	"IND"	0.156039958
"Sweden"	"IND"	0.378938975
"Turkey"	"IND"	0.6640721
"United States"	"IND"	0.266860243
"Australia"	"Total"	0.427791037
"Austria"	"Total"	0.595142468
"Belgium"	"Total"	0.55006896
"Canada"	"Total"	0.565549353
"Switzerland"	"Total"	0.378642718
"Chile"	"Total"	NA
"Czech Republic"	"Total"	0.378190629
"Germany"	"Total"	0.473930168
"Denmark"	"Total"	0.59088505
"Spain"	"Total"	0.542998022
"Estonia"	"Total"	0.382562904
"Finland"	"Total"	0.58282047
"France"	"Total"	0.470679436
"United Kingdom"	"Total"	0.403399788
"Greece"	"Total"	0.374444691
"Hungary"	"Total"	0.141107345
"Ireland"	"Total"	0.369520875
"Israel"	"Total"	0.169439501
"Italy"	"Total"	0.414401603
"Japan"	"Total"	0.781739156
"Korea"	"Total"	0.73238659
"Lithuania"	"Total"	0.28441597
"Luxembourg"	"Total"	0.610090983
"Latvia"	"Total"	0.205764655
"Netherlands"	"Total"	0.495330494
"Norway"	"Total"	0.44987348
"New Zealand"	"Total"	0.432362883
"Poland"	"Total"	0.359131714
"Portugal"	"Total"	0.254809712
"Slovak Republic"	"Total"	0.333875038
"Slovenia"	"Total"	0.278734484
"Sweden"	"Total"	0.414634555
"Turkey"	"Total"	NA
"United States"	"Total"	0.521061979
"OECD"	"Total"	0.43643
"Australia"	"Financing_Ranking"	16
"Austria"	"Financing_Ranking"	4
"Belgium"	"Financing_Ranking"	8
"Canada"	"Financing_Ranking"	7
"Switzerland"	"Financing_Ranking"	21
"Chile"	"Financing_Ranking"	NA
"Czech Republic"	"Financing_Ranking"	22
"Germany"	"Financing_Ranking"	12
"Denmark"	"Financing_Ranking"	5
"Spain"	"Financing_Ranking"	9
"Estonia"	"Financing_Ranking"	20
"Finland"	"Financing_Ranking"	6
"France"	"Financing_Ranking"	13
"United Kingdom"	"Financing_Ranking"	19
"Greece"	"Financing_Ranking"	23
"Hungary"	"Financing_Ranking"	32
"Ireland"	"Financing_Ranking"	24
"Israel"	"Financing_Ranking"	31
"Italy"	"Financing_Ranking"	18
"Japan"	"Financing_Ranking"	1
"Korea"	"Financing_Ranking"	2
"Lithuania"	"Financing_Ranking"	27
"Luxembourg"	"Financing_Ranking"	3
"Latvia"	"Financing_Ranking"	30
"Netherlands"	"Financing_Ranking"	11
"Norway"	"Financing_Ranking"	14
"New Zealand"	"Financing_Ranking"	15
"Poland"	"Financing_Ranking"	25
"Portugal"	"Financing_Ranking"	29
"Slovak Republic"	"Financing_Ranking"	26
"Slovenia"	"Financing_Ranking"	28
"Sweden"	"Financing_Ranking"	17
"Turkey"	"Financing_Ranking"	NA
"United States"	"Financing_Ranking"	10
