"Country"	"variable"	"value"
"United Kingdom"	"2_3_1_norm"	0.160210135
"Greece"	"2_3_1_norm"	1
"Hungary"	"2_3_1_norm"	0.066536958
"Ireland"	"2_3_1_norm"	NA
"Israel"	"2_3_1_norm"	NA
"Italy"	"2_3_1_norm"	0.534717708
"Japan"	"2_3_1_norm"	NA
"Korea"	"2_3_1_norm"	NA
"Lithuania"	"2_3_1_norm"	0.221557345
"Luxembourg"	"2_3_1_norm"	0.449725041
"Latvia"	"2_3_1_norm"	0.19163658
"Netherlands"	"2_3_1_norm"	0.441183526
"Norway"	"2_3_1_norm"	0
"New Zealand"	"2_3_1_norm"	NA
"Poland"	"2_3_1_norm"	0.246200221
"Portugal"	"2_3_1_norm"	0.264233162
"Slovak Republic"	"2_3_1_norm"	0.279378295
"Slovenia"	"2_3_1_norm"	0.119773641
"Sweden"	"2_3_1_norm"	0.040329251
"Turkey"	"2_3_1_norm"	0.45218929
"United States"	"2_3_1_norm"	NA
"Australia"	"2_3_2_norm"	0.483072814
"Austria"	"2_3_2_norm"	0.754334465
"Belgium"	"2_3_2_norm"	1
"Canada"	"2_3_2_norm"	0.442181186
"Switzerland"	"2_3_2_norm"	NA
"Chile"	"2_3_2_norm"	0.58829325
"Czech Republic"	"2_3_2_norm"	0.628560582
"Germany"	"2_3_2_norm"	0.831092586
"Denmark"	"2_3_2_norm"	0.6586761
"Spain"	"2_3_2_norm"	0.801921338
"Estonia"	"2_3_2_norm"	0.467365343
"Finland"	"2_3_2_norm"	0.951895478
"France"	"2_3_2_norm"	0.48502204
"United Kingdom"	"2_3_2_norm"	0.416115175
"Greece"	"2_3_2_norm"	0
"Hungary"	"2_3_2_norm"	NA
"Ireland"	"2_3_2_norm"	0.384392266
"Israel"	"2_3_2_norm"	0.244515167
"Italy"	"2_3_2_norm"	0.613404537
"Japan"	"2_3_2_norm"	0.87709593
"Korea"	"2_3_2_norm"	0.76709101
"Lithuania"	"2_3_2_norm"	0.230590932
"Luxembourg"	"2_3_2_norm"	NA
"Latvia"	"2_3_2_norm"	NA
"Netherlands"	"2_3_2_norm"	0.652567344
"Norway"	"2_3_2_norm"	0.826096299
"New Zealand"	"2_3_2_norm"	0.641780123
"Poland"	"2_3_2_norm"	0.400955069
"Portugal"	"2_3_2_norm"	NA
"Slovak Republic"	"2_3_2_norm"	0.603042355
"Slovenia"	"2_3_2_norm"	0.192306275
"Sweden"	"2_3_2_norm"	0.717548699
"Turkey"	"2_3_2_norm"	0.875954909
"United States"	"2_3_2_norm"	0.266860243
"Australia"	"GOV"	0.042750944
"Austria"	"GOV"	0.578132695
"Belgium"	"GOV"	0.184155568
"Canada"	"GOV"	0.381798331
"Switzerland"	"GOV"	0.419754068
"Chile"	"GOV"	0.121621622
"Czech Republic"	"GOV"	0.305190008
"Germany"	"GOV"	0.233783426
"Denmark"	"GOV"	0.850208769
"Spain"	"GOV"	0.184824125
"Estonia"	"GOV"	0.308892402
"Finland"	"GOV"	0.625356768
"France"	"GOV"	0.564957939
"United Kingdom"	"GOV"	0.015202703
"Greece"	"GOV"	0.569256757
"Hungary"	"GOV"	0.001689189
"Ireland"	"GOV"	0.322406178
"Israel"	"GOV"	0.067397154
"Italy"	"GOV"	0.181419902
"Japan"	"GOV"	0.003378378
"Korea"	"GOV"	0.054054054
"Lithuania"	"GOV"	0.351618763
"Luxembourg"	"GOV"	0.291698471
"Latvia"	"GOV"	0.254897051
"Netherlands"	"GOV"	0.079479739
"Norway"	"GOV"	0.329525922
"New Zealand"	"GOV"	0.153972719
"Poland"	"GOV"	0.501689189
"Portugal"	"GOV"	0.361783924
"Slovak Republic"	"GOV"	0.117209106
"Slovenia"	"GOV"	0.144313
"Sweden"	"GOV"	0.333444864
"Turkey"	"GOV"	NA
"United States"	"GOV"	0.037162162
"Australia"	"EMPL"	NA
"Austria"	"EMPL"	0.52661142
"Belgium"	"EMPL"	0.790580084
"Canada"	"EMPL"	NA
"Switzerland"	"EMPL"	NA
"Chile"	"EMPL"	NA
"Czech Republic"	"EMPL"	0.642073524
"Germany"	"EMPL"	0.609442759
"Denmark"	"EMPL"	0.698345791
"Spain"	"EMPL"	0.522649007
"Estonia"	"EMPL"	0.693046981
"Finland"	"EMPL"	0.518684869
"France"	"EMPL"	0.733680173
"United Kingdom"	"EMPL"	0.680512073
"Greece"	"EMPL"	0.25505984
"Hungary"	"EMPL"	0.299002392
"Ireland"	"EMPL"	0.547267393
"Israel"	"EMPL"	NA
"Italy"	"EMPL"	0.70884423
"Japan"	"EMPL"	NA
"Korea"	"EMPL"	NA
"Lithuania"	"EMPL"	0.41244923
"Luxembourg"	"EMPL"	0.945536862
"Latvia"	"EMPL"	NA
"Netherlands"	"EMPL"	0.722781273
"Norway"	"EMPL"	0.770378547
"New Zealand"	"EMPL"	0.474425745
"Poland"	"EMPL"	0.492684759
"Portugal"	"EMPL"	0.353800024
"Slovak Republic"	"EMPL"	0.533821774
"Slovenia"	"EMPL"	0.511152993
"Sweden"	"EMPL"	0.671255794
"Turkey"	"EMPL"	NA
"United States"	"EMPL"	NA
"Australia"	"IND"	0.338068965
"Austria"	"IND"	0.600916458
"Belgium"	"IND"	0.664861522
"Canada"	"IND"	0.442181186
"Switzerland"	"IND"	0.392194344
"Chile"	"IND"	0.58829325
"Czech Republic"	"IND"	0.41353748
"Germany"	"IND"	0.546890374
"Denmark"	"IND"	0.410971593
"Spain"	"IND"	0.630056458
"Estonia"	"IND"	0.295241404
"Finland"	"IND"	0.664176275
"France"	"IND"	0.442035349
"United Kingdom"	"IND"	0.288162655
"Greece"	"IND"	0.5
"Hungary"	"IND"	0.066536958
"Ireland"	"IND"	0.384392266
"Israel"	"IND"	0.244515167
"Italy"	"IND"	0.574061122
"Japan"	"IND"	0.87709593
"Korea"	"IND"	0.76709101
"Lithuania"	"IND"	0.226074139
"Luxembourg"	"IND"	0.449725041
"Latvia"	"IND"	0.19163658
"Netherlands"	"IND"	0.546875435
"Norway"	"IND"	0.41304815
"New Zealand"	"IND"	0.641780123
"Poland"	"IND"	0.323577645
"Portugal"	"IND"	0.264233162
"Slovak Republic"	"IND"	0.441210325
"Slovenia"	"IND"	0.156039958
"Sweden"	"IND"	0.378938975
"Turkey"	"IND"	0.6640721
"United States"	"IND"	0.266860243
"Australia"	"Financing"	0.190409955
"Austria"	"Financing"	0.568553525
"Belgium"	"Financing"	0.546532392
"Canada"	"Financing"	0.411989758
"Switzerland"	"Financing"	0.405974206
"Chile"	"Financing"	0.354957436
"Czech Republic"	"Financing"	0.453600338
"Germany"	"Financing"	0.463372186
"Denmark"	"Financing"	0.653175384
"Spain"	"Financing"	0.445843196
"Estonia"	"Financing"	0.432393596
"Finland"	"Financing"	0.602739304
"France"	"Financing"	0.580224487
"United Kingdom"	"Financing"	0.327959144
"Greece"	"Financing"	0.441438866
"Hungary"	"Financing"	0.122409513
"Ireland"	"Financing"	0.418021945
"Israel"	"Financing"	0.15595616
"Italy"	"Financing"	0.488108418
"Japan"	"Financing"	0.440237154
"Korea"	"Financing"	0.410572532
"Lithuania"	"Financing"	0.330047377
"Luxembourg"	"Financing"	0.562320125
"Latvia"	"Financing"	0.223266815
"Netherlands"	"Financing"	0.449712149
"Norway"	"Financing"	0.50431754
"New Zealand"	"Financing"	0.423392862
"Poland"	"Financing"	0.439317198
"Portugal"	"Financing"	0.326605703
"Slovak Republic"	"Financing"	0.364080402
"Slovenia"	"Financing"	0.270501983
"Sweden"	"Financing"	0.461213211
"Turkey"	"Financing"	NA
"United States"	"Financing"	0.152011203
"Australia"	"Financing_Ranking"	30
"Austria"	"Financing_Ranking"	4
"Belgium"	"Financing_Ranking"	6
"Canada"	"Financing_Ranking"	20
"Switzerland"	"Financing_Ranking"	22
"Chile"	"Financing_Ranking"	24
"Czech Republic"	"Financing_Ranking"	11
"Germany"	"Financing_Ranking"	9
"Denmark"	"Financing_Ranking"	1
"Spain"	"Financing_Ranking"	13
"Estonia"	"Financing_Ranking"	17
"Finland"	"Financing_Ranking"	2
"France"	"Financing_Ranking"	3
"United Kingdom"	"Financing_Ranking"	26
"Greece"	"Financing_Ranking"	14
"Hungary"	"Financing_Ranking"	33
"Ireland"	"Financing_Ranking"	19
"Israel"	"Financing_Ranking"	31
"Italy"	"Financing_Ranking"	8
"Japan"	"Financing_Ranking"	15
"Korea"	"Financing_Ranking"	21
"Lithuania"	"Financing_Ranking"	25
"Luxembourg"	"Financing_Ranking"	5
"Latvia"	"Financing_Ranking"	29
"Netherlands"	"Financing_Ranking"	12
"Norway"	"Financing_Ranking"	7
"New Zealand"	"Financing_Ranking"	18
"Poland"	"Financing_Ranking"	16
"Portugal"	"Financing_Ranking"	27
"Slovak Republic"	"Financing_Ranking"	23
"Slovenia"	"Financing_Ranking"	28
"Sweden"	"Financing_Ranking"	10
"Turkey"	"Financing_Ranking"	NA
"United States"	"Financing_Ranking"	32
