"Country"	"variable"	"value"
"Denmark"	"1_2_1_norm"	0.207458233
"Spain"	"1_2_1_norm"	0.621693892
"Estonia"	"1_2_1_norm"	0.35109439
"Finland"	"1_2_1_norm"	0.067102973
"France"	"1_2_1_norm"	0.538577892
"United Kingdom"	"1_2_1_norm"	0.190062574
"Greece"	"1_2_1_norm"	0.826312402
"Hungary"	"1_2_1_norm"	NA
"Ireland"	"1_2_1_norm"	0.343554543
"Israel"	"1_2_1_norm"	0.40497297
"Italy"	"1_2_1_norm"	0.585722916
"Japan"	"1_2_1_norm"	0.693054975
"Korea"	"1_2_1_norm"	0.357590654
"Lithuania"	"1_2_1_norm"	0.956714213
"Luxembourg"	"1_2_1_norm"	NA
"Latvia"	"1_2_1_norm"	NA
"Netherlands"	"1_2_1_norm"	0.262458906
"Norway"	"1_2_1_norm"	0
"New Zealand"	"1_2_1_norm"	0.041246415
"Poland"	"1_2_1_norm"	0.573978706
"Portugal"	"1_2_1_norm"	NA
"Slovak Republic"	"1_2_1_norm"	1
"Slovenia"	"1_2_1_norm"	0.65265036
"Sweden"	"1_2_1_norm"	0.122272711
"Turkey"	"1_2_1_norm"	0.851603723
"United States"	"1_2_1_norm"	0.17637471
"Australia"	"1_2_2_norm"	0.28448558
"Austria"	"1_2_2_norm"	0.191103541
"Belgium"	"1_2_2_norm"	0.470939259
"Canada"	"1_2_2_norm"	0.296766696
"Switzerland"	"1_2_2_norm"	NA
"Chile"	"1_2_2_norm"	NA
"Czech Republic"	"1_2_2_norm"	0
"Germany"	"1_2_2_norm"	0.116604672
"Denmark"	"1_2_2_norm"	0.12230015
"Spain"	"1_2_2_norm"	0.914533449
"Estonia"	"1_2_2_norm"	0.539992509
"Finland"	"1_2_2_norm"	0.338822733
"France"	"1_2_2_norm"	0.107477849
"United Kingdom"	"1_2_2_norm"	0.26742685
"Greece"	"1_2_2_norm"	0.400235495
"Hungary"	"1_2_2_norm"	0.688286842
"Ireland"	"1_2_2_norm"	0.728094649
"Israel"	"1_2_2_norm"	0.197084793
"Italy"	"1_2_2_norm"	0.229334202
"Japan"	"1_2_2_norm"	0.326481076
"Korea"	"1_2_2_norm"	1
"Lithuania"	"1_2_2_norm"	0.993821732
"Luxembourg"	"1_2_2_norm"	0.458471902
"Latvia"	"1_2_2_norm"	0.711648513
"Netherlands"	"1_2_2_norm"	0.077445372
"Norway"	"1_2_2_norm"	0.170039865
"New Zealand"	"1_2_2_norm"	NA
"Poland"	"1_2_2_norm"	0.498362826
"Portugal"	"1_2_2_norm"	0.611485873
"Slovak Republic"	"1_2_2_norm"	0.344710095
"Slovenia"	"1_2_2_norm"	0.474340333
"Sweden"	"1_2_2_norm"	0.300928638
"Turkey"	"1_2_2_norm"	NA
"United States"	"1_2_2_norm"	0.020524963
"Australia"	"1_3_1_norm"	0.21464751
"Austria"	"1_3_1_norm"	0.1725803
"Belgium"	"1_3_1_norm"	0.14214238
"Canada"	"1_3_1_norm"	0.276607676
"Switzerland"	"1_3_1_norm"	NA
"Chile"	"1_3_1_norm"	1
"Czech Republic"	"1_3_1_norm"	0.135024096
"Germany"	"1_3_1_norm"	0.232676574
"Denmark"	"1_3_1_norm"	0.172661179
"Spain"	"1_3_1_norm"	0.458383169
"Estonia"	"1_3_1_norm"	0.15745923
"Finland"	"1_3_1_norm"	0.108748389
"France"	"1_3_1_norm"	0.385862312
"United Kingdom"	"1_3_1_norm"	0.305551245
"Greece"	"1_3_1_norm"	0.456226479
"Hungary"	"1_3_1_norm"	NA
"Ireland"	"1_3_1_norm"	0.321808834
"Israel"	"1_3_1_norm"	0.469524584
"Italy"	"1_3_1_norm"	0.499154695
"Japan"	"1_3_1_norm"	0
"Korea"	"1_3_1_norm"	0.198271624
"Lithuania"	"1_3_1_norm"	0.207977301
"Luxembourg"	"1_3_1_norm"	NA
"Latvia"	"1_3_1_norm"	NA
"Netherlands"	"1_3_1_norm"	0.112119957
"Norway"	"1_3_1_norm"	0.134047055
"New Zealand"	"1_3_1_norm"	0.19944479
"Poland"	"1_3_1_norm"	0.31553212
"Portugal"	"1_3_1_norm"	NA
"Slovak Republic"	"1_3_1_norm"	0.127210465
"Slovenia"	"1_3_1_norm"	0.381122692
"Sweden"	"1_3_1_norm"	0.145569106
"Turkey"	"1_3_1_norm"	0.82495201
"United States"	"1_3_1_norm"	0.361497429
"Australia"	"1_3_2_norm"	0.016302898
"Austria"	"1_3_2_norm"	0.161183052
"Belgium"	"1_3_2_norm"	0.193765001
"Canada"	"1_3_2_norm"	0.150849413
"Switzerland"	"1_3_2_norm"	NA
"Chile"	"1_3_2_norm"	0.791173193
"Czech Republic"	"1_3_2_norm"	0.190233485
"Germany"	"1_3_2_norm"	0.179764171
"Denmark"	"1_3_2_norm"	0.077450414
"Spain"	"1_3_2_norm"	NA
"Estonia"	"1_3_2_norm"	0.313520692
"Finland"	"1_3_2_norm"	0.061815952
"France"	"1_3_2_norm"	NA
"United Kingdom"	"1_3_2_norm"	0.138838668
"Greece"	"1_3_2_norm"	0.637558748
"Hungary"	"1_3_2_norm"	NA
"Ireland"	"1_3_2_norm"	0.298751281
"Israel"	"1_3_2_norm"	0.378373228
"Italy"	"1_3_2_norm"	NA
"Japan"	"1_3_2_norm"	0.273308177
"Korea"	"1_3_2_norm"	0.392972838
"Lithuania"	"1_3_2_norm"	0.657158051
"Luxembourg"	"1_3_2_norm"	NA
"Latvia"	"1_3_2_norm"	NA
"Netherlands"	"1_3_2_norm"	0.011538815
"Norway"	"1_3_2_norm"	0
"New Zealand"	"1_3_2_norm"	0.02714615
"Poland"	"1_3_2_norm"	0.678059819
"Portugal"	"1_3_2_norm"	NA
"Slovak Republic"	"1_3_2_norm"	0.416946062
"Slovenia"	"1_3_2_norm"	0.506278508
"Sweden"	"1_3_2_norm"	0.036524911
"Turkey"	"1_3_2_norm"	1
"United States"	"1_3_2_norm"	0.171757007
"Australia"	"1_4_1_norm"	0.120764659
"Austria"	"1_4_1_norm"	0.452998644
"Belgium"	"1_4_1_norm"	0.09742284
"Canada"	"1_4_1_norm"	0.14314426
"Switzerland"	"1_4_1_norm"	NA
"Chile"	"1_4_1_norm"	0.923505891
"Czech Republic"	"1_4_1_norm"	0.430520047
"Germany"	"1_4_1_norm"	0.562481544
"Denmark"	"1_4_1_norm"	0.115947031
"Spain"	"1_4_1_norm"	0.417193782
"Estonia"	"1_4_1_norm"	0.567656211
"Finland"	"1_4_1_norm"	0.233988225
"France"	"1_4_1_norm"	0.256751291
"United Kingdom"	"1_4_1_norm"	0.060934326
"Greece"	"1_4_1_norm"	0.347766076
"Hungary"	"1_4_1_norm"	NA
"Ireland"	"1_4_1_norm"	0.125982506
"Israel"	"1_4_1_norm"	0.276781825
"Italy"	"1_4_1_norm"	0.286888949
"Japan"	"1_4_1_norm"	1
"Korea"	"1_4_1_norm"	0.179227603
"Lithuania"	"1_4_1_norm"	0.45716941
"Luxembourg"	"1_4_1_norm"	NA
"Latvia"	"1_4_1_norm"	NA
"Netherlands"	"1_4_1_norm"	0
"Norway"	"1_4_1_norm"	0.265844093
"New Zealand"	"1_4_1_norm"	0.256104918
"Poland"	"1_4_1_norm"	0.530012868
"Portugal"	"1_4_1_norm"	NA
"Slovak Republic"	"1_4_1_norm"	0.15963877
"Slovenia"	"1_4_1_norm"	0.439731449
"Sweden"	"1_4_1_norm"	0.32391033
"Turkey"	"1_4_1_norm"	0.107204504
"United States"	"1_4_1_norm"	0.098193225
"Australia"	"1_4_2_norm"	0.225352113
"Austria"	"1_4_2_norm"	0.394366197
"Belgium"	"1_4_2_norm"	0.23943662
"Canada"	"1_4_2_norm"	0.323943662
"Switzerland"	"1_4_2_norm"	0.211267606
"Chile"	"1_4_2_norm"	NA
"Czech Republic"	"1_4_2_norm"	0.253521127
"Germany"	"1_4_2_norm"	0.464788732
"Denmark"	"1_4_2_norm"	NA
"Spain"	"1_4_2_norm"	0.084507042
"Estonia"	"1_4_2_norm"	NA
"Finland"	"1_4_2_norm"	0.38028169
"France"	"1_4_2_norm"	0.154929577
"United Kingdom"	"1_4_2_norm"	0.014084507
"Greece"	"1_4_2_norm"	0.605633803
"Hungary"	"1_4_2_norm"	0.464788732
"Ireland"	"1_4_2_norm"	0
"Israel"	"1_4_2_norm"	0.436619718
"Italy"	"1_4_2_norm"	0.267605634
"Japan"	"1_4_2_norm"	1
"Korea"	"1_4_2_norm"	NA
"Lithuania"	"1_4_2_norm"	NA
"Luxembourg"	"1_4_2_norm"	NA
"Latvia"	"1_4_2_norm"	NA
"Netherlands"	"1_4_2_norm"	0.084507042
"Norway"	"1_4_2_norm"	0.098591549
"New Zealand"	"1_4_2_norm"	0.366197183
"Poland"	"1_4_2_norm"	0.464788732
"Portugal"	"1_4_2_norm"	0.394366197
"Slovak Republic"	"1_4_2_norm"	0.507042254
"Slovenia"	"1_4_2_norm"	0.309859155
"Sweden"	"1_4_2_norm"	0.338028169
"Turkey"	"1_4_2_norm"	0.676056338
"United States"	"1_4_2_norm"	0.394366197
"Australia"	"1_4_3_norm"	NA
"Austria"	"1_4_3_norm"	0.664870466
"Belgium"	"1_4_3_norm"	0.445803109
"Canada"	"1_4_3_norm"	NA
"Switzerland"	"1_4_3_norm"	NA
"Chile"	"1_4_3_norm"	NA
"Czech Republic"	"1_4_3_norm"	0.995854922
"Germany"	"1_4_3_norm"	0.716476684
"Denmark"	"1_4_3_norm"	0.112746114
"Spain"	"1_4_3_norm"	0.496373057
"Estonia"	"1_4_3_norm"	0.532227979
"Finland"	"1_4_3_norm"	0.094507772
"France"	"1_4_3_norm"	0.357512953
"United Kingdom"	"1_4_3_norm"	0.337202073
"Greece"	"1_4_3_norm"	0
"Hungary"	"1_4_3_norm"	0.34880829
"Ireland"	"1_4_3_norm"	0.283108808
"Israel"	"1_4_3_norm"	NA
"Italy"	"1_4_3_norm"	0.354611399
"Japan"	"1_4_3_norm"	NA
"Korea"	"1_4_3_norm"	NA
"Lithuania"	"1_4_3_norm"	0.449740933
"Luxembourg"	"1_4_3_norm"	0.42880829
"Latvia"	"1_4_3_norm"	1
"Netherlands"	"1_4_3_norm"	0.29761658
"Norway"	"1_4_3_norm"	NA
"New Zealand"	"1_4_3_norm"	NA
"Poland"	"1_4_3_norm"	0.804559585
"Portugal"	"1_4_3_norm"	0.418860104
"Slovak Republic"	"1_4_3_norm"	0.750259067
"Slovenia"	"1_4_3_norm"	0.056994819
"Sweden"	"1_4_3_norm"	0.350673575
"Turkey"	"1_4_3_norm"	NA
"United States"	"1_4_3_norm"	NA
"Australia"	"PA"	0.234092928
"Austria"	"PA"	0.547509962
"Belgium"	"PA"	0.438004638
"Canada"	"PA"	0.338952981
"Switzerland"	"PA"	0.467865307
"Chile"	"PA"	0.139396804
"Czech Republic"	"PA"	0.521885778
"Germany"	"PA"	0.610646708
"Denmark"	"PA"	0.397364646
"Spain"	"PA"	0.77098391
"Estonia"	"PA"	0.522060102
"Finland"	"PA"	0.477822039
"France"	"PA"	0.48506469
"United Kingdom"	"PA"	0.407145012
"Greece"	"PA"	0.756512751
"Hungary"	"PA"	0.424953278
"Ireland"	"PA"	0.299504996
"Israel"	"PA"	0.308482748
"Italy"	"PA"	0.811105448
"Japan"	"PA"	1
"Korea"	"PA"	0.533609001
"Lithuania"	"PA"	0.405570962
"Luxembourg"	"PA"	0.205403701
"Latvia"	"PA"	0.483715581
"Netherlands"	"PA"	0.453905896
"Norway"	"PA"	0.293995028
"New Zealand"	"PA"	0.259821016
"Poland"	"PA"	0.4799677
"Portugal"	"PA"	0.776161057
"Slovak Republic"	"PA"	0.350999367
"Slovenia"	"PA"	0.612645773
"Sweden"	"PA"	0.42379888
"Turkey"	"PA"	0
"United States"	"PA"	0.215617861
"Australia"	"ASC"	0.28448558
"Austria"	"ASC"	0.320887492
"Belgium"	"ASC"	0.403965521
"Canada"	"ASC"	0.309951495
"Switzerland"	"ASC"	NA
"Chile"	"ASC"	0.652944399
"Czech Republic"	"ASC"	0.231091576
"Germany"	"ASC"	0.402978744
"Denmark"	"ASC"	0.164879192
"Spain"	"ASC"	0.76811367
"Estonia"	"ASC"	0.44554345
"Finland"	"ASC"	0.202962853
"France"	"ASC"	0.32302787
"United Kingdom"	"ASC"	0.228744712
"Greece"	"ASC"	0.613273948
"Hungary"	"ASC"	0.688286842
"Ireland"	"ASC"	0.535824596
"Israel"	"ASC"	0.301028882
"Italy"	"ASC"	0.407528559
"Japan"	"ASC"	0.509768025
"Korea"	"ASC"	0.678795327
"Lithuania"	"ASC"	0.975267973
"Luxembourg"	"ASC"	0.458471902
"Latvia"	"ASC"	0.711648513
"Netherlands"	"ASC"	0.169952139
"Norway"	"ASC"	0.085019932
"New Zealand"	"ASC"	0.041246415
"Poland"	"ASC"	0.536170766
"Portugal"	"ASC"	0.611485873
"Slovak Republic"	"ASC"	0.672355048
"Slovenia"	"ASC"	0.563495346
"Sweden"	"ASC"	0.211600675
"Turkey"	"ASC"	0.851603723
"United States"	"ASC"	0.098449837
"Australia"	"AS"	0.115475204
"Austria"	"AS"	0.166881676
"Belgium"	"AS"	0.16795369
"Canada"	"AS"	0.213728544
"Switzerland"	"AS"	NA
"Chile"	"AS"	0.895586596
"Czech Republic"	"AS"	0.162628791
"Germany"	"AS"	0.206220372
"Denmark"	"AS"	0.125055796
"Spain"	"AS"	0.458383169
"Estonia"	"AS"	0.235489961
"Finland"	"AS"	0.085282171
"France"	"AS"	0.385862312
"United Kingdom"	"AS"	0.222194957
"Greece"	"AS"	0.546892613
"Hungary"	"AS"	NA
"Ireland"	"AS"	0.310280057
"Israel"	"AS"	0.423948906
"Italy"	"AS"	0.499154695
"Japan"	"AS"	0.136654088
"Korea"	"AS"	0.295622231
"Lithuania"	"AS"	0.432567676
"Luxembourg"	"AS"	NA
"Latvia"	"AS"	NA
"Netherlands"	"AS"	0.061829386
"Norway"	"AS"	0.067023527
"New Zealand"	"AS"	0.11329547
"Poland"	"AS"	0.49679597
"Portugal"	"AS"	NA
"Slovak Republic"	"AS"	0.272078263
"Slovenia"	"AS"	0.4437006
"Sweden"	"AS"	0.091047009
"Turkey"	"AS"	0.912476005
"United States"	"AS"	0.266627218
"Australia"	"LMI"	0.173058386
"Austria"	"LMI"	0.504078436
"Belgium"	"LMI"	0.260887523
"Canada"	"LMI"	0.233543961
"Switzerland"	"LMI"	NA
"Chile"	"LMI"	NA
"Czech Republic"	"LMI"	0.559965365
"Germany"	"LMI"	0.581248987
"Denmark"	"LMI"	0.114346573
"Spain"	"LMI"	0.332691294
"Estonia"	"LMI"	0.549942095
"Finland"	"LMI"	0.236259229
"France"	"LMI"	0.256397941
"United Kingdom"	"LMI"	0.137406968
"Greece"	"LMI"	0.31779996
"Hungary"	"LMI"	0.406798511
"Ireland"	"LMI"	0.136363771
"Israel"	"LMI"	0.356700771
"Italy"	"LMI"	0.303035327
"Japan"	"LMI"	1
"Korea"	"LMI"	NA
"Lithuania"	"LMI"	0.453455171
"Luxembourg"	"LMI"	NA
"Latvia"	"LMI"	NA
"Netherlands"	"LMI"	0.127374541
"Norway"	"LMI"	0.182217821
"New Zealand"	"LMI"	0.311151051
"Poland"	"LMI"	0.599787062
"Portugal"	"LMI"	0.40661315
"Slovak Republic"	"LMI"	0.472313364
"Slovenia"	"LMI"	0.268861808
"Sweden"	"LMI"	0.337537358
"Turkey"	"LMI"	0.391630421
"United States"	"LMI"	0.246279711
"Australia"	"Urgency"	0.201778025
"Austria"	"Urgency"	0.384839391
"Belgium"	"Urgency"	0.317702843
"Canada"	"Urgency"	0.274044245
"Switzerland"	"Urgency"	NA
"Chile"	"Urgency"	0.5626426
"Czech Republic"	"Urgency"	0.368892878
"Germany"	"Urgency"	0.450273703
"Denmark"	"Urgency"	0.200411552
"Spain"	"Urgency"	0.582543011
"Estonia"	"Urgency"	0.438258902
"Finland"	"Urgency"	0.250581573
"France"	"Urgency"	0.362588203
"United Kingdom"	"Urgency"	0.248872912
"Greece"	"Urgency"	0.558619818
"Hungary"	"Urgency"	0.506679544
"Ireland"	"Urgency"	0.320493355
"Israel"	"Urgency"	0.347540327
"Italy"	"Urgency"	0.505206007
"Japan"	"Urgency"	0.661605528
"Korea"	"Urgency"	0.50267552
"Lithuania"	"Urgency"	0.566715445
"Luxembourg"	"Urgency"	0.331937801
"Latvia"	"Urgency"	0.597682047
"Netherlands"	"Urgency"	0.20326549
"Norway"	"Urgency"	0.157064077
"New Zealand"	"Urgency"	0.181378488
"Poland"	"Urgency"	0.528180374
"Portugal"	"Urgency"	0.598086693
"Slovak Republic"	"Urgency"	0.44193651
"Slovenia"	"Urgency"	0.472175882
"Sweden"	"Urgency"	0.26599598
"Turkey"	"Urgency"	0.538927537
"United States"	"Urgency"	0.206743657
"Australia"	"Urgency_Ranking"	30
"Austria"	"Urgency_Ranking"	17
"Belgium"	"Urgency_Ranking"	23
"Canada"	"Urgency_Ranking"	24
"Switzerland"	"Urgency_Ranking"	NA
"Chile"	"Urgency_Ranking"	6
"Czech Republic"	"Urgency_Ranking"	18
"Germany"	"Urgency_Ranking"	14
"Denmark"	"Urgency_Ranking"	31
"Spain"	"Urgency_Ranking"	4
"Estonia"	"Urgency_Ranking"	16
"Finland"	"Urgency_Ranking"	26
"France"	"Urgency_Ranking"	19
"United Kingdom"	"Urgency_Ranking"	27
"Greece"	"Urgency_Ranking"	7
"Hungary"	"Urgency_Ranking"	10
"Ireland"	"Urgency_Ranking"	22
"Israel"	"Urgency_Ranking"	20
"Italy"	"Urgency_Ranking"	11
"Japan"	"Urgency_Ranking"	1
"Korea"	"Urgency_Ranking"	12
"Lithuania"	"Urgency_Ranking"	5
"Luxembourg"	"Urgency_Ranking"	21
"Latvia"	"Urgency_Ranking"	3
"Netherlands"	"Urgency_Ranking"	29
"Norway"	"Urgency_Ranking"	33
"New Zealand"	"Urgency_Ranking"	32
"Poland"	"Urgency_Ranking"	9
"Portugal"	"Urgency_Ranking"	2
"Slovak Republic"	"Urgency_Ranking"	15
"Slovenia"	"Urgency_Ranking"	13
"Sweden"	"Urgency_Ranking"	25
"Turkey"	"Urgency_Ranking"	8
"United States"	"Urgency_Ranking"	28
