"Country"	"variable"	"value"
"New Zealand"	"U&E"	0.50465751
"Poland"	"U&E"	0.716229133
"Portugal"	"U&E"	0.737719348
"Slovak Republic"	"U&E"	0.550917147
"Slovenia"	"U&E"	0.505108753
"Sweden"	"U&E"	0.309383964
"Turkey"	"U&E"	0.480525487
"United States"	"U&E"	0.493207354
"Australia"	"Quality"	0.499980971
"Austria"	"Quality"	0.427635915
"Belgium"	"Quality"	0.332825395
"Canada"	"Quality"	0.534185281
"Switzerland"	"Quality"	0.541196894
"Chile"	"Quality"	0.847013116
"Czech Republic"	"Quality"	0.425480165
"Germany"	"Quality"	0.235485662
"Denmark"	"Quality"	0.359359659
"Spain"	"Quality"	0.545667923
"Estonia"	"Quality"	0.503810454
"Finland"	"Quality"	0.439755006
"France"	"Quality"	0.466449879
"United Kingdom"	"Quality"	0.495725885
"Greece"	"Quality"	0.541962149
"Hungary"	"Quality"	0.435326653
"Ireland"	"Quality"	0.497772511
"Israel"	"Quality"	0.247533205
"Italy"	"Quality"	0.415696604
"Japan"	"Quality"	0.235291692
"Korea"	"Quality"	0.250736441
"Lithuania"	"Quality"	0.660441077
"Luxembourg"	"Quality"	0.511940748
"Latvia"	"Quality"	0.556797316
"Netherlands"	"Quality"	0.475176349
"Norway"	"Quality"	0.352493067
"New Zealand"	"Quality"	0.50465751
"Poland"	"Quality"	0.601931229
"Portugal"	"Quality"	0.671386592
"Slovak Republic"	"Quality"	0.412796675
"Slovenia"	"Quality"	0.478967
"Sweden"	"Quality"	0.251292116
"Turkey"	"Quality"	0.499167443
"United States"	"Quality"	0.493207354
"Australia"	"Quality_Ranking"	13
"Austria"	"Quality_Ranking"	23
"Belgium"	"Quality_Ranking"	29
"Canada"	"Quality_Ranking"	9
"Switzerland"	"Quality_Ranking"	8
"Chile"	"Quality_Ranking"	1
"Czech Republic"	"Quality_Ranking"	24
"Germany"	"Quality_Ranking"	33
"Denmark"	"Quality_Ranking"	27
"Spain"	"Quality_Ranking"	6
"Estonia"	"Quality_Ranking"	12
"Finland"	"Quality_Ranking"	21
"France"	"Quality_Ranking"	20
"United Kingdom"	"Quality_Ranking"	16
"Greece"	"Quality_Ranking"	7
"Hungary"	"Quality_Ranking"	22
"Ireland"	"Quality_Ranking"	15
"Israel"	"Quality_Ranking"	32
"Italy"	"Quality_Ranking"	25
"Japan"	"Quality_Ranking"	34
"Korea"	"Quality_Ranking"	31
"Lithuania"	"Quality_Ranking"	3
"Luxembourg"	"Quality_Ranking"	10
"Latvia"	"Quality_Ranking"	5
"Netherlands"	"Quality_Ranking"	19
"Norway"	"Quality_Ranking"	28
"New Zealand"	"Quality_Ranking"	11
"Poland"	"Quality_Ranking"	4
"Portugal"	"Quality_Ranking"	2
"Slovak Republic"	"Quality_Ranking"	26
"Slovenia"	"Quality_Ranking"	18
"Sweden"	"Quality_Ranking"	30
"Turkey"	"Quality_Ranking"	14
"United States"	"Quality_Ranking"	17
