"Country"	"variable"	"value"
"Netherlands"	"6_3_2_norm"	0.655929357
"Norway"	"6_3_2_norm"	0.718171129
"New Zealand"	"6_3_2_norm"	0.501276258
"Poland"	"6_3_2_norm"	0.109764384
"Portugal"	"6_3_2_norm"	NA
"Slovak Republic"	"6_3_2_norm"	0.498535922
"Slovenia"	"6_3_2_norm"	0.595988137
"Sweden"	"6_3_2_norm"	0.446161244
"Turkey"	"6_3_2_norm"	1
"United States"	"6_3_2_norm"	0.376195577
"Australia"	"6_3_3_norm"	0.835528176
"Austria"	"6_3_3_norm"	0.672428481
"Belgium"	"6_3_3_norm"	0.612349641
"Canada"	"6_3_3_norm"	0.792853222
"Switzerland"	"6_3_3_norm"	NA
"Chile"	"6_3_3_norm"	0.314031065
"Czech Republic"	"6_3_3_norm"	0.754132153
"Germany"	"6_3_3_norm"	0.835584455
"Denmark"	"6_3_3_norm"	0.960534324
"Spain"	"6_3_3_norm"	0.570912229
"Estonia"	"6_3_3_norm"	0.58658247
"Finland"	"6_3_3_norm"	1
"France"	"6_3_3_norm"	0.314103564
"United Kingdom"	"6_3_3_norm"	0.908062245
"Greece"	"6_3_3_norm"	0
"Hungary"	"6_3_3_norm"	NA
"Ireland"	"6_3_3_norm"	0.744590925
"Israel"	"6_3_3_norm"	0.509899274
"Italy"	"6_3_3_norm"	0.140686574
"Japan"	"6_3_3_norm"	0.387987733
"Korea"	"6_3_3_norm"	0.564598535
"Lithuania"	"6_3_3_norm"	0.439482544
"Luxembourg"	"6_3_3_norm"	NA
"Latvia"	"6_3_3_norm"	NA
"Netherlands"	"6_3_3_norm"	0.999449127
"Norway"	"6_3_3_norm"	0.891593531
"New Zealand"	"6_3_3_norm"	0.940642833
"Poland"	"6_3_3_norm"	0.489203728
"Portugal"	"6_3_3_norm"	NA
"Slovak Republic"	"6_3_3_norm"	0.503282457
"Slovenia"	"6_3_3_norm"	0.582531114
"Sweden"	"6_3_3_norm"	0.745065602
"Turkey"	"6_3_3_norm"	0.224571711
"United States"	"6_3_3_norm"	0.771178597
"Australia"	"ASN"	NA
"Austria"	"ASN"	0.235632184
"Belgium"	"ASN"	0.685823755
"Canada"	"ASN"	NA
"Switzerland"	"ASN"	NA
"Chile"	"ASN"	NA
"Czech Republic"	"ASN"	0.597701149
"Germany"	"ASN"	0.4348659
"Denmark"	"ASN"	0.860153257
"Spain"	"ASN"	0.442528736
"Estonia"	"ASN"	0.402298851
"Finland"	"ASN"	0.737547893
"France"	"ASN"	0.542145594
"United Kingdom"	"ASN"	1
"Greece"	"ASN"	0.463601533
"Hungary"	"ASN"	0.990421456
"Ireland"	"ASN"	0.681992337
"Israel"	"ASN"	NA
"Italy"	"ASN"	0.787356322
"Japan"	"ASN"	NA
"Korea"	"ASN"	NA
"Lithuania"	"ASN"	0.429118774
"Luxembourg"	"ASN"	0.620689655
"Latvia"	"ASN"	0.124521073
"Netherlands"	"ASN"	0.597701149
"Norway"	"ASN"	0.590038314
"New Zealand"	"ASN"	NA
"Poland"	"ASN"	0
"Portugal"	"ASN"	0.750957854
"Slovak Republic"	"ASN"	0.266283525
"Slovenia"	"ASN"	0.599616858
"Sweden"	"ASN"	0.62835249
"Turkey"	"ASN"	NA
"United States"	"ASN"	NA
"Australia"	"TFSS"	NA
"Austria"	"TFSS"	0.687365737
"Belgium"	"TFSS"	0.689250881
"Canada"	"TFSS"	NA
"Switzerland"	"TFSS"	NA
"Chile"	"TFSS"	NA
"Czech Republic"	"TFSS"	0.119880158
"Germany"	"TFSS"	0.585672976
"Denmark"	"TFSS"	0.820867725
"Spain"	"TFSS"	0.602156812
"Estonia"	"TFSS"	0.609039548
"Finland"	"TFSS"	0.650171969
"France"	"TFSS"	0.570272915
"United Kingdom"	"TFSS"	0.511347281
"Greece"	"TFSS"	0.644154828
"Hungary"	"TFSS"	0.487375632
"Ireland"	"TFSS"	0.625445144
"Israel"	"TFSS"	NA
"Italy"	"TFSS"	0.353210912
"Japan"	"TFSS"	NA
"Korea"	"TFSS"	NA
"Lithuania"	"TFSS"	0.667272915
"Luxembourg"	"TFSS"	0.711369011
"Latvia"	"TFSS"	0.463066959
"Netherlands"	"TFSS"	0.597911091
"Norway"	"TFSS"	0.791927064
"New Zealand"	"TFSS"	NA
"Poland"	"TFSS"	0.456548528
"Portugal"	"TFSS"	0.764029001
"Slovak Republic"	"TFSS"	0.510333118
"Slovenia"	"TFSS"	0.635575953
"Sweden"	"TFSS"	0.332461577
"Turkey"	"TFSS"	NA
"United States"	"TFSS"	NA
"Australia"	"TWAR"	0.691261921
"Austria"	"TWAR"	0.524766574
"Belgium"	"TWAR"	0.257343333
"Canada"	"TWAR"	0.644833128
"Switzerland"	"TWAR"	NA
"Chile"	"TWAR"	0.434429716
"Czech Republic"	"TWAR"	0.854947992
"Germany"	"TWAR"	0.431992611
"Denmark"	"TWAR"	0.768332697
"Spain"	"TWAR"	0.56977733
"Estonia"	"TWAR"	0.396049797
"Finland"	"TWAR"	0.466503713
"France"	"TWAR"	0.680006545
"United Kingdom"	"TWAR"	0.578106629
"Greece"	"TWAR"	0.324713658
"Hungary"	"TWAR"	NA
"Ireland"	"TWAR"	0.62724084
"Israel"	"TWAR"	0.446874896
"Italy"	"TWAR"	0.356726541
"Japan"	"TWAR"	0.345994125
"Korea"	"TWAR"	0.52951814
"Lithuania"	"TWAR"	0.219957376
"Luxembourg"	"TWAR"	NA
"Latvia"	"TWAR"	NA
"Netherlands"	"TWAR"	0.718856705
"Norway"	"TWAR"	0.738234431
"New Zealand"	"TWAR"	0.740197737
"Poland"	"TWAR"	0.260783177
"Portugal"	"TWAR"	NA
"Slovak Republic"	"TWAR"	0.589661683
"Slovenia"	"TWAR"	0.706065488
"Sweden"	"TWAR"	0.48484662
"Turkey"	"TWAR"	0.720372517
"United States"	"TWAR"	0.503892465
"Australia"	"Alignment"	NA
"Austria"	"Alignment"	0.482588165
"Belgium"	"Alignment"	0.544139323
"Canada"	"Alignment"	NA
"Switzerland"	"Alignment"	NA
"Chile"	"Alignment"	NA
"Czech Republic"	"Alignment"	0.524176433
"Germany"	"Alignment"	0.484177162
"Denmark"	"Alignment"	0.816451226
"Spain"	"Alignment"	0.538154293
"Estonia"	"Alignment"	0.469129399
"Finland"	"Alignment"	0.618074525
"France"	"Alignment"	0.597475018
"United Kingdom"	"Alignment"	0.696484637
"Greece"	"Alignment"	0.477490006
"Hungary"	"Alignment"	0.738898544
"Ireland"	"Alignment"	0.644892774
"Israel"	"Alignment"	NA
"Italy"	"Alignment"	0.499097925
"Japan"	"Alignment"	NA
"Korea"	"Alignment"	NA
"Lithuania"	"Alignment"	0.438783022
"Luxembourg"	"Alignment"	0.666029333
"Latvia"	"Alignment"	0.293794016
"Netherlands"	"Alignment"	0.638156315
"Norway"	"Alignment"	0.70673327
"New Zealand"	"Alignment"	NA
"Poland"	"Alignment"	0.239110568
"Portugal"	"Alignment"	0.757493428
"Slovak Republic"	"Alignment"	0.455426108
"Slovenia"	"Alignment"	0.6470861
"Sweden"	"Alignment"	0.481886895
"Turkey"	"Alignment"	NA
"United States"	"Alignment"	NA
"Australia"	"Alignment_Ranking"	NA
"Austria"	"Alignment_Ranking"	17
"Belgium"	"Alignment_Ranking"	12
"Canada"	"Alignment_Ranking"	NA
"Switzerland"	"Alignment_Ranking"	NA
"Chile"	"Alignment_Ranking"	NA
"Czech Republic"	"Alignment_Ranking"	14
"Germany"	"Alignment_Ranking"	16
"Denmark"	"Alignment_Ranking"	1
"Spain"	"Alignment_Ranking"	13
"Estonia"	"Alignment_Ranking"	20
"Finland"	"Alignment_Ranking"	10
"France"	"Alignment_Ranking"	11
"United Kingdom"	"Alignment_Ranking"	5
"Greece"	"Alignment_Ranking"	19
"Hungary"	"Alignment_Ranking"	3
"Ireland"	"Alignment_Ranking"	8
"Israel"	"Alignment_Ranking"	NA
"Italy"	"Alignment_Ranking"	15
"Japan"	"Alignment_Ranking"	NA
"Korea"	"Alignment_Ranking"	NA
"Lithuania"	"Alignment_Ranking"	22
"Luxembourg"	"Alignment_Ranking"	6
"Latvia"	"Alignment_Ranking"	23
"Netherlands"	"Alignment_Ranking"	9
"Norway"	"Alignment_Ranking"	4
"New Zealand"	"Alignment_Ranking"	NA
"Poland"	"Alignment_Ranking"	24
"Portugal"	"Alignment_Ranking"	2
"Slovak Republic"	"Alignment_Ranking"	21
"Slovenia"	"Alignment_Ranking"	7
"Sweden"	"Alignment_Ranking"	18
"Turkey"	"Alignment_Ranking"	NA
"United States"	"Alignment_Ranking"	NA
