"Country"	"variable"	"value"
"Republic of Korea"	"5_2_4_normalised"	NA
"Lithuania"	"5_2_4_normalised"	NA
"Luxembourg"	"5_2_4_normalised"	NA
"Latvia"	"5_2_4_normalised"	NA
"Netherlands"	"5_2_4_normalised"	NA
"Norway"	"5_2_4_normalised"	NA
"New Zealand"	"5_2_4_normalised"	NA
"Poland"	"5_2_4_normalised"	NA
"Portugal"	"5_2_4_normalised"	NA
"Slovakia"	"5_2_4_normalised"	NA
"Slovenia"	"5_2_4_normalised"	NA
"Sweden"	"5_2_4_normalised"	NA
"Turkey"	"5_2_4_normalised"	NA
"United States of America"	"5_2_4_normalised"	NA
"Australia"	"MC"	NA
"Austria"	"MC"	"0.098009188"
"Belgium"	"MC"	"0.28330781"
"Canada"	"MC"	NA
"Switzerland"	"MC"	NA
"Chile"	"MC"	NA
"Czechia"	"MC"	"0.257274119"
"Germany"	"MC"	"0.162327718"
"Denmark"	"MC"	"0.061255743"
"Spain"	"MC"	"0.341500766"
"Estonia"	"MC"	"0.248085758"
"Finland"	"MC"	"0.335375191"
"France"	"MC"	"1"
"United Kingdom"	"MC"	"0.563552833"
"Greece"	"MC"	"0.611026034"
"Hungary"	"MC"	"0.15007657"
"Ireland"	"MC"	"0.407350689"
"Israel"	"MC"	NA
"Italy"	"MC"	"0.352220521"
"Japan"	"MC"	NA
"Republic of Korea"	"MC"	NA
"Lithuania"	"MC"	"0.254211332"
"Luxembourg"	"MC"	"0.313935681"
"Latvia"	"MC"	"0"
"Netherlands"	"MC"	"0.886676876"
"Norway"	"MC"	"0.287901991"
"New Zealand"	"MC"	NA
"Poland"	"MC"	"0.04287902"
"Portugal"	"MC"	"0.421133231"
"Slovakia"	"MC"	"0.266462481"
"Slovenia"	"MC"	"0.156202144"
"Sweden"	"MC"	NA
"Turkey"	"MC"	NA
"United States of America"	"MC"	NA
"Australia"	"UE"	NA
"Austria"	"UE"	NA
"Belgium"	"UE"	NA
"Canada"	"UE"	NA
"Switzerland"	"UE"	NA
"Chile"	"UE"	NA
"Czechia"	"UE"	NA
"Germany"	"UE"	NA
"Denmark"	"UE"	NA
"Spain"	"UE"	NA
"Estonia"	"UE"	NA
"Finland"	"UE"	NA
"France"	"UE"	NA
"United Kingdom"	"UE"	NA
"Greece"	"UE"	NA
"Hungary"	"UE"	NA
"Ireland"	"UE"	NA
"Israel"	"UE"	NA
"Italy"	"UE"	NA
"Japan"	"UE"	NA
"Republic of Korea"	"UE"	NA
"Lithuania"	"UE"	NA
"Luxembourg"	"UE"	NA
"Latvia"	"UE"	NA
"Netherlands"	"UE"	NA
"Norway"	"UE"	NA
"New Zealand"	"UE"	NA
"Poland"	"UE"	NA
"Portugal"	"UE"	NA
"Slovakia"	"UE"	NA
"Slovenia"	"UE"	NA
"Sweden"	"UE"	NA
"Turkey"	"UE"	NA
"United States of America"	"UE"	NA
"Australia"	"Total"	NA
"Austria"	"Total"	"0.098009188"
"Belgium"	"Total"	"0.28330781"
"Canada"	"Total"	NA
"Switzerland"	"Total"	NA
"Chile"	"Total"	NA
"Czechia"	"Total"	"0.257274119"
"Germany"	"Total"	"0.162327718"
"Denmark"	"Total"	"0.061255743"
"Spain"	"Total"	"0.341500766"
"Estonia"	"Total"	"0.248085758"
"Finland"	"Total"	"0.335375191"
"France"	"Total"	"1"
"United Kingdom"	"Total"	"0.563552833"
"Greece"	"Total"	"0.611026034"
"Hungary"	"Total"	"0.15007657"
"Ireland"	"Total"	"0.407350689"
"Israel"	"Total"	NA
"Italy"	"Total"	"0.352220521"
"Japan"	"Total"	NA
"Republic of Korea"	"Total"	NA
"Lithuania"	"Total"	"0.254211332"
"Luxembourg"	"Total"	"0.313935681"
"Latvia"	"Total"	"0"
"Netherlands"	"Total"	"0.886676876"
"Norway"	"Total"	"0.287901991"
"New Zealand"	"Total"	NA
"Poland"	"Total"	"0.04287902"
"Portugal"	"Total"	"0.421133231"
"Slovakia"	"Total"	"0.266462481"
"Slovenia"	"Total"	"0.156202144"
"Sweden"	"Total"	NA
"Turkey"	"Total"	NA
"United States of America"	"Total"	NA
"Australia"	"Ranking"	NA
"Austria"	"Ranking"	"20"
"Belgium"	"Ranking"	"12"
"Canada"	"Ranking"	NA
"Switzerland"	"Ranking"	NA
"Chile"	"Ranking"	NA
"Czechia"	"Ranking"	"14"
"Germany"	"Ranking"	"17"
"Denmark"	"Ranking"	"21"
"Spain"	"Ranking"	"8"
"Estonia"	"Ranking"	"16"
"Finland"	"Ranking"	"9"
"France"	"Ranking"	"1"
"United Kingdom"	"Ranking"	"4"
"Greece"	"Ranking"	"3"
"Hungary"	"Ranking"	"19"
"Ireland"	"Ranking"	"6"
"Israel"	"Ranking"	NA
"Italy"	"Ranking"	"7"
"Japan"	"Ranking"	NA
"Republic of Korea"	"Ranking"	NA
"Lithuania"	"Ranking"	"15"
"Luxembourg"	"Ranking"	"10"
"Latvia"	"Ranking"	"23"
"Netherlands"	"Ranking"	"2"
"Norway"	"Ranking"	"11"
"New Zealand"	"Ranking"	NA
"Poland"	"Ranking"	"22"
"Portugal"	"Ranking"	"5"
"Slovakia"	"Ranking"	"13"
"Slovenia"	"Ranking"	"18"
"Sweden"	"Ranking"	NA
"Turkey"	"Ranking"	NA
"United States of America"	"Ranking"	NA
"Australia"	"X24"	NA
"Austria"	"X24"	"Ranking: 1 - best position"
"Belgium"	"X24"	"Ranking: 39 - worst position"
"Canada"	"X24"	NA
"Switzerland"	"X24"	NA
"Chile"	"X24"	NA
"Czechia"	"X24"	NA
"Germany"	"X24"	NA
"Denmark"	"X24"	NA
"Spain"	"X24"	NA
"Estonia"	"X24"	NA
"Finland"	"X24"	NA
"France"	"X24"	NA
"United Kingdom"	"X24"	NA
"Greece"	"X24"	NA
"Hungary"	"X24"	NA
"Ireland"	"X24"	NA
"Israel"	"X24"	NA
"Italy"	"X24"	NA
"Japan"	"X24"	NA
"Republic of Korea"	"X24"	NA
"Lithuania"	"X24"	NA
"Luxembourg"	"X24"	NA
"Latvia"	"X24"	NA
"Netherlands"	"X24"	NA
"Norway"	"X24"	NA
"New Zealand"	"X24"	NA
"Poland"	"X24"	NA
"Portugal"	"X24"	NA
"Slovakia"	"X24"	NA
"Slovenia"	"X24"	NA
"Sweden"	"X24"	NA
"Turkey"	"X24"	NA
"United States of America"	"X24"	NA
