"Country"	"variable"	"value"
"Sweden"	"3_1_3_normalised"	"0.302240919"
"Turkey"	"3_1_3_normalised"	NA
"United States of America"	"3_1_3_normalised"	NA
"Australia"	"3_2_1_normalised"	"0.771589923"
"Austria"	"3_2_1_normalised"	"0.565930157"
"Belgium"	"3_2_1_normalised"	"0.545906002"
"Canada"	"3_2_1_normalised"	"0.777565237"
"Switzerland"	"3_2_1_normalised"	NA
"Chile"	"3_2_1_normalised"	"0.555016827"
"Czechia"	"3_2_1_normalised"	"0.621233187"
"Germany"	"3_2_1_normalised"	"0.70585219"
"Denmark"	"3_2_1_normalised"	"1"
"Spain"	"3_2_1_normalised"	"0.457997746"
"Estonia"	"3_2_1_normalised"	"0.609669655"
"Finland"	"3_2_1_normalised"	"0.935745948"
"France"	"3_2_1_normalised"	"0.367581068"
"United Kingdom"	"3_2_1_normalised"	"0.777525857"
"Greece"	"3_2_1_normalised"	"0.000999025"
"Hungary"	"3_2_1_normalised"	NA
"Ireland"	"3_2_1_normalised"	"0.642535346"
"Israel"	"3_2_1_normalised"	"0.541892353"
"Italy"	"3_2_1_normalised"	"0.094011306"
"Japan"	"3_2_1_normalised"	"0.454091609"
"Republic of Korea"	"3_2_1_normalised"	NA
"Lithuania"	"3_2_1_normalised"	"0.268772253"
"Luxembourg"	"3_2_1_normalised"	NA
"Latvia"	"3_2_1_normalised"	NA
"Netherlands"	"3_2_1_normalised"	"0.878439804"
"Norway"	"3_2_1_normalised"	"0.952265545"
"New Zealand"	"3_2_1_normalised"	"0.985013095"
"Poland"	"3_2_1_normalised"	"0.30004868"
"Portugal"	"3_2_1_normalised"	NA
"Slovakia"	"3_2_1_normalised"	NA
"Slovenia"	"3_2_1_normalised"	"0.485323304"
"Sweden"	"3_2_1_normalised"	"0.867742067"
"Turkey"	"3_2_1_normalised"	"0"
"United States of America"	"3_2_1_normalised"	"0.822083494"
"Australia"	"3_2_2_normalised"	"0.75"
"Austria"	"3_2_2_normalised"	"0.916666667"
"Belgium"	"3_2_2_normalised"	"0.25"
"Canada"	"3_2_2_normalised"	"0.583333333"
"Switzerland"	"3_2_2_normalised"	NA
"Chile"	"3_2_2_normalised"	"0.25"
"Czechia"	"3_2_2_normalised"	"0.291666667"
"Germany"	"3_2_2_normalised"	"0.583333333"
"Denmark"	"3_2_2_normalised"	"1"
"Spain"	"3_2_2_normalised"	"0.541666667"
"Estonia"	"3_2_2_normalised"	"0.583333333"
"Finland"	"3_2_2_normalised"	"0.583333333"
"France"	"3_2_2_normalised"	"0.583333333"
"United Kingdom"	"3_2_2_normalised"	"0.583333333"
"Greece"	"3_2_2_normalised"	"0.583333333"
"Hungary"	"3_2_2_normalised"	NA
"Ireland"	"3_2_2_normalised"	"0.5"
"Israel"	"3_2_2_normalised"	"0.8125"
"Italy"	"3_2_2_normalised"	"0.5"
"Japan"	"3_2_2_normalised"	"0.25"
"Republic of Korea"	"3_2_2_normalised"	NA
"Lithuania"	"3_2_2_normalised"	"0.583333333"
"Luxembourg"	"3_2_2_normalised"	NA
"Latvia"	"3_2_2_normalised"	NA
"Netherlands"	"3_2_2_normalised"	"0.583333333"
"Norway"	"3_2_2_normalised"	NA
"New Zealand"	"3_2_2_normalised"	"0.583333333"
"Poland"	"3_2_2_normalised"	"0.208333333"
"Portugal"	"3_2_2_normalised"	NA
"Slovakia"	"3_2_2_normalised"	NA
"Slovenia"	"3_2_2_normalised"	"0.416666667"
"Sweden"	"3_2_2_normalised"	"0.71875"
"Turkey"	"3_2_2_normalised"	"0"
"United States of America"	"3_2_2_normalised"	"0.5"
"Australia"	"3_2_3_normalised"	"0.8431236"
"Austria"	"3_2_3_normalised"	"0.609139488"
"Belgium"	"3_2_3_normalised"	"0.633258171"
"Canada"	"3_2_3_normalised"	"0.829342522"
"Switzerland"	"3_2_3_normalised"	NA
"Chile"	"3_2_3_normalised"	"1"
"Czechia"	"3_2_3_normalised"	"0.542356149"
"Germany"	"3_2_3_normalised"	"0.56887623"
"Denmark"	"3_2_3_normalised"	"0.669077538"
"Spain"	"3_2_3_normalised"	"0.900941723"
"Estonia"	"3_2_3_normalised"	"0.573486095"
"Finland"	"3_2_3_normalised"	"0.82896614"
"France"	"3_2_3_normalised"	"0.731631315"
"United Kingdom"	"3_2_3_normalised"	"0.671515528"
"Greece"	"3_2_3_normalised"	"0.547436656"
"Hungary"	"3_2_3_normalised"	NA
"Ireland"	"3_2_3_normalised"	"0.615215186"
"Israel"	"3_2_3_normalised"	"0.668250118"
"Italy"	"3_2_3_normalised"	"0.564013482"
"Japan"	"3_2_3_normalised"	"0.552381573"
"Republic of Korea"	"3_2_3_normalised"	NA
"Lithuania"	"3_2_3_normalised"	"0"
"Luxembourg"	"3_2_3_normalised"	NA
"Latvia"	"3_2_3_normalised"	NA
"Netherlands"	"3_2_3_normalised"	"0.542438483"
"Norway"	"3_2_3_normalised"	"0.943909575"
"New Zealand"	"3_2_3_normalised"	"0.888878869"
"Poland"	"3_2_3_normalised"	"0.264454735"
"Portugal"	"3_2_3_normalised"	NA
"Slovakia"	"3_2_3_normalised"	NA
"Slovenia"	"3_2_3_normalised"	"0.646204805"
"Sweden"	"3_2_3_normalised"	"0.750318267"
"Turkey"	"3_2_3_normalised"	"0.059351995"
"United States of America"	"3_2_3_normalised"	"0.92336538"
"Australia"	"3_2_4_normalised"	NA
"Austria"	"3_2_4_normalised"	NA
"Belgium"	"3_2_4_normalised"	NA
"Canada"	"3_2_4_normalised"	NA
"Switzerland"	"3_2_4_normalised"	NA
"Chile"	"3_2_4_normalised"	NA
"Czechia"	"3_2_4_normalised"	NA
"Germany"	"3_2_4_normalised"	NA
"Denmark"	"3_2_4_normalised"	NA
"Spain"	"3_2_4_normalised"	NA
"Estonia"	"3_2_4_normalised"	NA
"Finland"	"3_2_4_normalised"	NA
"France"	"3_2_4_normalised"	NA
"United Kingdom"	"3_2_4_normalised"	NA
"Greece"	"3_2_4_normalised"	NA
"Hungary"	"3_2_4_normalised"	NA
"Ireland"	"3_2_4_normalised"	NA
"Israel"	"3_2_4_normalised"	NA
"Italy"	"3_2_4_normalised"	NA
"Japan"	"3_2_4_normalised"	NA
"Republic of Korea"	"3_2_4_normalised"	NA
"Lithuania"	"3_2_4_normalised"	NA
"Luxembourg"	"3_2_4_normalised"	NA
"Latvia"	"3_2_4_normalised"	NA
"Netherlands"	"3_2_4_normalised"	NA
"Norway"	"3_2_4_normalised"	NA
"New Zealand"	"3_2_4_normalised"	NA
"Poland"	"3_2_4_normalised"	NA
"Portugal"	"3_2_4_normalised"	NA
"Slovakia"	"3_2_4_normalised"	NA
"Slovenia"	"3_2_4_normalised"	NA
"Sweden"	"3_2_4_normalised"	NA
"Turkey"	"3_2_4_normalised"	NA
"United States of America"	"3_2_4_normalised"	NA
"Australia"	"EMP"	NA
"Austria"	"EMP"	"0.440476181"
"Belgium"	"EMP"	"0.568267298"
"Canada"	"EMP"	NA
"Switzerland"	"EMP"	NA
"Chile"	"EMP"	NA
"Czechia"	"EMP"	"0.751926083"
"Germany"	"EMP"	"0.411030098"
"Denmark"	"EMP"	"0.366982594"
"Spain"	"EMP"	"0.697862859"
"Estonia"	"EMP"	"0.43076979"
"Finland"	"EMP"	"0.453295935"
"France"	"EMP"	"0.373048861"
"United Kingdom"	"EMP"	"0.512490335"
"Greece"	"EMP"	"0.069607489"
"Hungary"	"EMP"	"0.157036222"
"Ireland"	"EMP"	"0.4230582"
"Israel"	"EMP"	NA
"Italy"	"EMP"	"0.633785364"
"Japan"	"EMP"	NA
"Republic of Korea"	"EMP"	NA
"Lithuania"	"EMP"	"0.342305342"
"Luxembourg"	"EMP"	"0.440397923"
"Latvia"	"EMP"	"0.666666667"
"Netherlands"	"EMP"	"0.451232251"
"Norway"	"EMP"	"0.581922354"
"New Zealand"	"EMP"	NA
"Poland"	"EMP"	"0.313480958"
"Portugal"	"EMP"	"0.621497319"
"Slovakia"	"EMP"	"0.488864877"
"Slovenia"	"EMP"	"0.512502338"
"Sweden"	"EMP"	"0.557397581"
"Turkey"	"EMP"	NA
"United States of America"	"EMP"	NA
"Australia"	"IND"	"0.788237841"
"Austria"	"IND"	"0.697245437"
"Belgium"	"IND"	"0.476388058"
"Canada"	"IND"	"0.730080364"
"Switzerland"	"IND"	NA
"Chile"	"IND"	"0.601672276"
"Czechia"	"IND"	"0.485085334"
"Germany"	"IND"	"0.619353918"
"Denmark"	"IND"	"0.889692513"
"Spain"	"IND"	"0.633535379"
"Estonia"	"IND"	"0.588829694"
"Finland"	"IND"	"0.782681807"
"France"	"IND"	"0.560848572"
"United Kingdom"	"IND"	"0.677458239"
"Greece"	"IND"	"0.377256338"
"Hungary"	"IND"	NA
"Ireland"	"IND"	"0.585916844"
"Israel"	"IND"	"0.674214157"
"Italy"	"IND"	"0.386008263"
"Japan"	"IND"	"0.418824394"
"Republic of Korea"	"IND"	NA
"Lithuania"	"IND"	"0.284035196"
"Luxembourg"	"IND"	NA
"Latvia"	"IND"	NA
"Netherlands"	"IND"	"0.66807054"
"Norway"	"IND"	"0.94808756"
"New Zealand"	"IND"	"0.819075099"
"Poland"	"IND"	"0.257612249"
"Portugal"	"IND"	NA
"Slovakia"	"IND"	NA
"Slovenia"	"IND"	"0.516064925"
"Sweden"	"IND"	"0.778936778"
"Turkey"	"IND"	"0.019783998"
"United States of America"	"IND"	"0.748482958"
"Australia"	"Total"	"0.788237841"
"Austria"	"Total"	"0.568860809"
"Belgium"	"Total"	"0.522327678"
"Canada"	"Total"	"0.730080364"
"Switzerland"	"Total"	NA
"Chile"	"Total"	"0.601672276"
"Czechia"	"Total"	"0.618505709"
"Germany"	"Total"	"0.515192008"
"Denmark"	"Total"	"0.628337553"
"Spain"	"Total"	"0.665699119"
"Estonia"	"Total"	"0.509799742"
"Finland"	"Total"	"0.617988871"
"France"	"Total"	"0.466948717"
"United Kingdom"	"Total"	"0.594974287"
"Greece"	"Total"	"0.223431913"
"Hungary"	"Total"	"0.157036222"
"Ireland"	"Total"	"0.504487522"
"Israel"	"Total"	"0.674214157"
"Italy"	"Total"	"0.509896814"
"Japan"	"Total"	"0.418824394"
"Republic of Korea"	"Total"	NA
"Lithuania"	"Total"	"0.313170269"
"Luxembourg"	"Total"	"0.440397923"
"Latvia"	"Total"	"0.666666667"
"Netherlands"	"Total"	"0.559651396"
"Norway"	"Total"	"0.765004957"
"New Zealand"	"Total"	"0.819075099"
"Poland"	"Total"	"0.285546604"
"Portugal"	"Total"	"0.621497319"
"Slovakia"	"Total"	"0.488864877"
"Slovenia"	"Total"	"0.514283632"
"Sweden"	"Total"	"0.668167179"
"Turkey"	"Total"	"0.019783998"
"United States of America"	"Total"	"0.748482958"
"Australia"	"Ranking"	"2"
"Austria"	"Ranking"	"16"
"Belgium"	"Ranking"	"18"
"Canada"	"Ranking"	"5"
"Switzerland"	"Ranking"	NA
"Chile"	"Ranking"	"14"
"Czechia"	"Ranking"	"12"
"Germany"	"Ranking"	"19"
"Denmark"	"Ranking"	"10"
"Spain"	"Ranking"	"9"
"Estonia"	"Ranking"	"22"
"Finland"	"Ranking"	"13"
"France"	"Ranking"	"25"
"United Kingdom"	"Ranking"	"15"
"Greece"	"Ranking"	"30"
"Hungary"	"Ranking"	"31"
"Ireland"	"Ranking"	"23"
"Israel"	"Ranking"	"6"
"Italy"	"Ranking"	"21"
"Japan"	"Ranking"	"27"
"Republic of Korea"	"Ranking"	NA
"Lithuania"	"Ranking"	"28"
"Luxembourg"	"Ranking"	"26"
"Latvia"	"Ranking"	"8"
"Netherlands"	"Ranking"	"17"
"Norway"	"Ranking"	"3"
"New Zealand"	"Ranking"	"1"
"Poland"	"Ranking"	"29"
"Portugal"	"Ranking"	"11"
"Slovakia"	"Ranking"	"24"
"Slovenia"	"Ranking"	"20"
"Sweden"	"Ranking"	"7"
"Turkey"	"Ranking"	"32"
"United States of America"	"Ranking"	"4"
