"Country"	"variable"	"value"
"Slovenia"	"2_1_1_normalised"	"0.005067568"
"Sweden"	"2_1_1_normalised"	"0.20777027"
"Turkey"	"2_1_1_normalised"	NA
"United States of America"	"2_1_1_normalised"	"0.037162162"
"Australia"	"2_1_2_normalised"	"0.082123511"
"Austria"	"2_1_2_normalised"	"0.392751877"
"Belgium"	"2_1_2_normalised"	"0.111554379"
"Canada"	"2_1_2_normalised"	"0.658866932"
"Switzerland"	"2_1_2_normalised"	"0.548967595"
"Chile"	"2_1_2_normalised"	NA
"Czechia"	"2_1_2_normalised"	"0.608690828"
"Germany"	"2_1_2_normalised"	"0.160134419"
"Denmark"	"2_1_2_normalised"	"0.700417539"
"Spain"	"2_1_2_normalised"	"0.18045906"
"Estonia"	"2_1_2_normalised"	"0.497852371"
"Finland"	"2_1_2_normalised"	"0.461862185"
"France"	"2_1_2_normalised"	"0.518429391"
"United Kingdom"	"2_1_2_normalised"	NA
"Greece"	"2_1_2_normalised"	"1"
"Hungary"	"2_1_2_normalised"	"0"
"Ireland"	"2_1_2_normalised"	"0.269812355"
"Israel"	"2_1_2_normalised"	"0.046956469"
"Italy"	"2_1_2_normalised"	"0.089191154"
"Japan"	"2_1_2_normalised"	NA
"Republic of Korea"	"2_1_2_normalised"	NA
"Lithuania"	"2_1_2_normalised"	"0.595129419"
"Luxembourg"	"2_1_2_normalised"	"0.286099644"
"Latvia"	"2_1_2_normalised"	"0.386483292"
"Netherlands"	"2_1_2_normalised"	"0.054229749"
"Norway"	"2_1_2_normalised"	"0.474930223"
"New Zealand"	"2_1_2_normalised"	"0.152540032"
"Poland"	"2_1_2_normalised"	"1"
"Portugal"	"2_1_2_normalised"	"0.281000281"
"Slovakia"	"2_1_2_normalised"	"0.234418212"
"Slovenia"	"2_1_2_normalised"	"0.283558432"
"Sweden"	"2_1_2_normalised"	"0.459119457"
"Turkey"	"2_1_2_normalised"	NA
"United States of America"	"2_1_2_normalised"	NA
"Australia"	"2_2_1_normalised"	NA
"Austria"	"2_2_1_normalised"	NA
"Belgium"	"2_2_1_normalised"	NA
"Canada"	"2_2_1_normalised"	NA
"Switzerland"	"2_2_1_normalised"	NA
"Chile"	"2_2_1_normalised"	NA
"Czechia"	"2_2_1_normalised"	NA
"Germany"	"2_2_1_normalised"	NA
"Denmark"	"2_2_1_normalised"	NA
"Spain"	"2_2_1_normalised"	NA
"Estonia"	"2_2_1_normalised"	NA
"Finland"	"2_2_1_normalised"	NA
"France"	"2_2_1_normalised"	NA
"United Kingdom"	"2_2_1_normalised"	NA
"Greece"	"2_2_1_normalised"	NA
"Hungary"	"2_2_1_normalised"	NA
"Ireland"	"2_2_1_normalised"	NA
"Israel"	"2_2_1_normalised"	NA
"Italy"	"2_2_1_normalised"	NA
"Japan"	"2_2_1_normalised"	NA
"Republic of Korea"	"2_2_1_normalised"	NA
"Lithuania"	"2_2_1_normalised"	NA
"Luxembourg"	"2_2_1_normalised"	NA
"Latvia"	"2_2_1_normalised"	NA
"Netherlands"	"2_2_1_normalised"	NA
"Norway"	"2_2_1_normalised"	NA
"New Zealand"	"2_2_1_normalised"	NA
"Poland"	"2_2_1_normalised"	NA
"Portugal"	"2_2_1_normalised"	NA
"Slovakia"	"2_2_1_normalised"	NA
"Slovenia"	"2_2_1_normalised"	NA
"Sweden"	"2_2_1_normalised"	NA
"Turkey"	"2_2_1_normalised"	NA
"United States of America"	"2_2_1_normalised"	NA
"Australia"	"2_2_2_normalised"	"0.799544272"
"Austria"	"2_2_2_normalised"	"0.87224011"
"Belgium"	"2_2_2_normalised"	NA
"Canada"	"2_2_2_normalised"	"0.809835557"
"Switzerland"	"2_2_2_normalised"	NA
"Chile"	"2_2_2_normalised"	"0.525633935"
"Czechia"	"2_2_2_normalised"	NA
"Germany"	"2_2_2_normalised"	"0.922308112"
"Denmark"	"2_2_2_normalised"	"0.983960493"
"Spain"	"2_2_2_normalised"	"0.731349292"
"Estonia"	"2_2_2_normalised"	"0.873288623"
"Finland"	"2_2_2_normalised"	"0.941012528"
"France"	"2_2_2_normalised"	"0.989941806"
"United Kingdom"	"2_2_2_normalised"	NA
"Greece"	"2_2_2_normalised"	"0"
"Hungary"	"2_2_2_normalised"	NA
"Ireland"	"2_2_2_normalised"	"0.682109567"
"Israel"	"2_2_2_normalised"	"0.741056086"
"Italy"	"2_2_2_normalised"	"0.901259928"
"Japan"	"2_2_2_normalised"	"0.844626234"
"Republic of Korea"	"2_2_2_normalised"	NA
"Lithuania"	"2_2_2_normalised"	"0.827625467"
"Luxembourg"	"2_2_2_normalised"	NA
"Latvia"	"2_2_2_normalised"	NA
"Netherlands"	"2_2_2_normalised"	"1"
"Norway"	"2_2_2_normalised"	"0.948025859"
"New Zealand"	"2_2_2_normalised"	"0.867229044"
"Poland"	"2_2_2_normalised"	"0.824079384"
"Portugal"	"2_2_2_normalised"	NA
"Slovakia"	"2_2_2_normalised"	NA
"Slovenia"	"2_2_2_normalised"	"0.956333763"
"Sweden"	"2_2_2_normalised"	"0.856400477"
"Turkey"	"2_2_2_normalised"	"0.243537587"
"United States of America"	"2_2_2_normalised"	NA
"Australia"	"2_2_3_normalised"	NA
"Austria"	"2_2_3_normalised"	"0.410719151"
"Belgium"	"2_2_3_normalised"	"0.78808581"
"Canada"	"2_2_3_normalised"	NA
"Switzerland"	"2_2_3_normalised"	NA
"Chile"	"2_2_3_normalised"	NA
"Czechia"	"2_2_3_normalised"	"1"
"Germany"	"2_2_3_normalised"	"0.599596553"
"Denmark"	"2_2_3_normalised"	"0.734340769"
"Spain"	"2_2_3_normalised"	"0.303611616"
"Estonia"	"2_2_3_normalised"	"0.633803711"
"Finland"	"2_2_3_normalised"	"0.417125412"
"France"	"2_2_3_normalised"	"0.211098712"
"United Kingdom"	"2_2_3_normalised"	"0.635266719"
"Greece"	"2_2_3_normalised"	"0.621950355"
"Hungary"	"2_2_3_normalised"	"0.598004785"
"Ireland"	"2_2_3_normalised"	"0.593373168"
"Israel"	"2_2_3_normalised"	NA
"Italy"	"2_2_3_normalised"	"0.930133873"
"Japan"	"2_2_3_normalised"	NA
"Republic of Korea"	"2_2_3_normalised"	NA
"Lithuania"	"2_2_3_normalised"	"0"
"Luxembourg"	"2_2_3_normalised"	"0.904094558"
"Latvia"	"2_2_3_normalised"	NA
"Netherlands"	"2_2_3_normalised"	"0.676156318"
"Norway"	"2_2_3_normalised"	"0.592731236"
"New Zealand"	"2_2_3_normalised"	NA
"Poland"	"2_2_3_normalised"	"0.53331517"
"Portugal"	"2_2_3_normalised"	"0.261419492"
"Slovakia"	"2_2_3_normalised"	"0.594421906"
"Slovenia"	"2_2_3_normalised"	NA
"Sweden"	"2_2_3_normalised"	NA
"Turkey"	"2_2_3_normalised"	NA
"United States of America"	"2_2_3_normalised"	NA
"Australia"	"2_2_4_normalised"	NA
"Austria"	"2_2_4_normalised"	"0.703125"
"Belgium"	"2_2_4_normalised"	"0.372395833"
"Canada"	"2_2_4_normalised"	NA
"Switzerland"	"2_2_4_normalised"	NA
"Chile"	"2_2_4_normalised"	NA
"Czechia"	"2_2_4_normalised"	"0.980034722"
"Germany"	"2_2_4_normalised"	"0.693576389"
"Denmark"	"2_2_4_normalised"	"0.623263889"
"Spain"	"2_2_4_normalised"	"0.467013889"
"Estonia"	"2_2_4_normalised"	"0.427951389"
"Finland"	"2_2_4_normalised"	"0.802083333"
"France"	"2_2_4_normalised"	"0"
"United Kingdom"	"2_2_4_normalised"	"0.548611111"
"Greece"	"2_2_4_normalised"	"0.856770833"
"Hungary"	"2_2_4_normalised"	"1"
"Ireland"	"2_2_4_normalised"	"0.633680556"
"Israel"	"2_2_4_normalised"	NA
"Italy"	"2_2_4_normalised"	"0.704861111"
"Japan"	"2_2_4_normalised"	NA
"Republic of Korea"	"2_2_4_normalised"	NA
"Lithuania"	"2_2_4_normalised"	"0.590277778"
"Luxembourg"	"2_2_4_normalised"	"0.013020833"
"Latvia"	"2_2_4_normalised"	"0.527777778"
"Netherlands"	"2_2_4_normalised"	"0.5078125"
"Norway"	"2_2_4_normalised"	NA
"New Zealand"	"2_2_4_normalised"	NA
"Poland"	"2_2_4_normalised"	"0.879340278"
"Portugal"	"2_2_4_normalised"	"0.553819444"
"Slovakia"	"2_2_4_normalised"	"0.628472222"
"Slovenia"	"2_2_4_normalised"	"0.934027778"
"Sweden"	"2_2_4_normalised"	"0.513888889"
"Turkey"	"2_2_4_normalised"	NA
"United States of America"	"2_2_4_normalised"	NA
"Australia"	"2_3_1_normalised"	NA
"Austria"	"2_3_1_normalised"	NA
"Belgium"	"2_3_1_normalised"	NA
"Canada"	"2_3_1_normalised"	NA
"Switzerland"	"2_3_1_normalised"	NA
"Chile"	"2_3_1_normalised"	NA
"Czechia"	"2_3_1_normalised"	NA
"Germany"	"2_3_1_normalised"	NA
"Denmark"	"2_3_1_normalised"	NA
"Spain"	"2_3_1_normalised"	NA
"Estonia"	"2_3_1_normalised"	NA
"Finland"	"2_3_1_normalised"	NA
"France"	"2_3_1_normalised"	NA
"United Kingdom"	"2_3_1_normalised"	NA
"Greece"	"2_3_1_normalised"	NA
"Hungary"	"2_3_1_normalised"	NA
"Ireland"	"2_3_1_normalised"	NA
"Israel"	"2_3_1_normalised"	NA
"Italy"	"2_3_1_normalised"	NA
"Japan"	"2_3_1_normalised"	NA
"Republic of Korea"	"2_3_1_normalised"	NA
"Lithuania"	"2_3_1_normalised"	NA
"Luxembourg"	"2_3_1_normalised"	NA
"Latvia"	"2_3_1_normalised"	NA
"Netherlands"	"2_3_1_normalised"	NA
"Norway"	"2_3_1_normalised"	NA
"New Zealand"	"2_3_1_normalised"	NA
"Poland"	"2_3_1_normalised"	NA
"Portugal"	"2_3_1_normalised"	NA
"Slovakia"	"2_3_1_normalised"	NA
"Slovenia"	"2_3_1_normalised"	NA
"Sweden"	"2_3_1_normalised"	NA
"Turkey"	"2_3_1_normalised"	NA
"United States of America"	"2_3_1_normalised"	NA
"Australia"	"2_3_2_normalised"	"0.483072814"
"Austria"	"2_3_2_normalised"	"0.754334465"
"Belgium"	"2_3_2_normalised"	"1"
"Canada"	"2_3_2_normalised"	"0.442181186"
"Switzerland"	"2_3_2_normalised"	NA
"Chile"	"2_3_2_normalised"	"0.58829325"
"Czechia"	"2_3_2_normalised"	"0.628560582"
"Germany"	"2_3_2_normalised"	"0.831092586"
"Denmark"	"2_3_2_normalised"	"0.6586761"
"Spain"	"2_3_2_normalised"	"0.801921338"
"Estonia"	"2_3_2_normalised"	"0.467365343"
"Finland"	"2_3_2_normalised"	"0.951895478"
"France"	"2_3_2_normalised"	"0.48502204"
"United Kingdom"	"2_3_2_normalised"	"0.416115175"
"Greece"	"2_3_2_normalised"	"0"
"Hungary"	"2_3_2_normalised"	NA
"Ireland"	"2_3_2_normalised"	"0.384392266"
"Israel"	"2_3_2_normalised"	"0.244515167"
"Italy"	"2_3_2_normalised"	"0.613404537"
"Japan"	"2_3_2_normalised"	"0.87709593"
"Republic of Korea"	"2_3_2_normalised"	NA
"Lithuania"	"2_3_2_normalised"	"0.230590932"
"Luxembourg"	"2_3_2_normalised"	NA
"Latvia"	"2_3_2_normalised"	NA
"Netherlands"	"2_3_2_normalised"	"0.652567344"
"Norway"	"2_3_2_normalised"	"0.826096299"
"New Zealand"	"2_3_2_normalised"	"0.641780123"
"Poland"	"2_3_2_normalised"	"0.400955069"
"Portugal"	"2_3_2_normalised"	NA
"Slovakia"	"2_3_2_normalised"	NA
"Slovenia"	"2_3_2_normalised"	"0.192306275"
"Sweden"	"2_3_2_normalised"	"0.717548699"
"Turkey"	"2_3_2_normalised"	"0.875954909"
"United States of America"	"2_3_2_normalised"	"0.266860243"
"Australia"	"GOV"	"0.042750944"
"Austria"	"GOV"	"0.578132695"
"Belgium"	"GOV"	"0.184155568"
"Canada"	"GOV"	"0.381798331"
"Switzerland"	"GOV"	"0.419754068"
"Chile"	"GOV"	"0.121621622"
"Czechia"	"GOV"	"0.305190008"
"Germany"	"GOV"	"0.233783426"
"Denmark"	"GOV"	"0.850208769"
"Spain"	"GOV"	"0.184824125"
"Estonia"	"GOV"	"0.308892402"
"Finland"	"GOV"	"0.625356768"
"France"	"GOV"	"0.564957939"
"United Kingdom"	"GOV"	"0.015202703"
"Greece"	"GOV"	"0.569256757"
"Hungary"	"GOV"	"0.001689189"
"Ireland"	"GOV"	"0.322406178"
"Israel"	"GOV"	"0.067397154"
"Italy"	"GOV"	"0.181419902"
"Japan"	"GOV"	"0.003378378"
"Republic of Korea"	"GOV"	"0.054054054"
"Lithuania"	"GOV"	"0.351618763"
"Luxembourg"	"GOV"	"0.291698471"
"Latvia"	"GOV"	"0.254897051"
"Netherlands"	"GOV"	"0.079479739"
"Norway"	"GOV"	"0.329525922"
"New Zealand"	"GOV"	"0.153972719"
"Poland"	"GOV"	"0.501689189"
"Portugal"	"GOV"	"0.361783924"
"Slovakia"	"GOV"	"0.117209106"
"Slovenia"	"GOV"	"0.144313"
"Sweden"	"GOV"	"0.333444864"
"Turkey"	"GOV"	NA
"United States of America"	"GOV"	"0.037162162"
"Australia"	"EMPL"	NA
"Austria"	"EMPL"	"0.662028087"
"Belgium"	"EMPL"	"0.580240822"
"Canada"	"EMPL"	NA
"Switzerland"	"EMPL"	NA
"Chile"	"EMPL"	NA
"Czechia"	"EMPL"	"0.990017361"
"Germany"	"EMPL"	"0.738493685"
"Denmark"	"EMPL"	"0.780521717"
"Spain"	"EMPL"	"0.500658266"
"Estonia"	"EMPL"	"0.645014574"
"Finland"	"EMPL"	"0.720073758"
"France"	"EMPL"	"0.400346839"
"United Kingdom"	"EMPL"	"0.591938915"
"Greece"	"EMPL"	"0.492907063"
"Hungary"	"EMPL"	"0.799002392"
"Ireland"	"EMPL"	"0.636387763"
"Israel"	"EMPL"	NA
"Italy"	"EMPL"	"0.845418304"
"Japan"	"EMPL"	NA
"Republic of Korea"	"EMPL"	NA
"Lithuania"	"EMPL"	"0.472634415"
"Luxembourg"	"EMPL"	"0.458557696"
"Latvia"	"EMPL"	NA
"Netherlands"	"EMPL"	"0.727989606"
"Norway"	"EMPL"	"0.770378547"
"New Zealand"	"EMPL"	NA
"Poland"	"EMPL"	"0.745578277"
"Portugal"	"EMPL"	"0.407619468"
"Slovakia"	"EMPL"	"0.611447064"
"Slovenia"	"EMPL"	"0.94518077"
"Sweden"	"EMPL"	"0.685144683"
"Turkey"	"EMPL"	NA
"United States of America"	"EMPL"	NA
"Australia"	"IND"	"0.483072814"
"Austria"	"IND"	"0.754334465"
"Belgium"	"IND"	"1"
"Canada"	"IND"	"0.442181186"
"Switzerland"	"IND"	NA
"Chile"	"IND"	"0.58829325"
"Czechia"	"IND"	"0.628560582"
"Germany"	"IND"	"0.831092586"
"Denmark"	"IND"	"0.6586761"
"Spain"	"IND"	"0.801921338"
"Estonia"	"IND"	"0.467365343"
"Finland"	"IND"	"0.951895478"
"France"	"IND"	"0.48502204"
"United Kingdom"	"IND"	"0.416115175"
"Greece"	"IND"	"0"
"Hungary"	"IND"	NA
"Ireland"	"IND"	"0.384392266"
"Israel"	"IND"	"0.244515167"
"Italy"	"IND"	"0.613404537"
"Japan"	"IND"	"0.87709593"
"Republic of Korea"	"IND"	NA
"Lithuania"	"IND"	"0.230590932"
"Luxembourg"	"IND"	NA
"Latvia"	"IND"	NA
"Netherlands"	"IND"	"0.652567344"
"Norway"	"IND"	"0.826096299"
"New Zealand"	"IND"	"0.641780123"
"Poland"	"IND"	"0.400955069"
"Portugal"	"IND"	NA
"Slovakia"	"IND"	NA
"Slovenia"	"IND"	"0.192306275"
"Sweden"	"IND"	"0.717548699"
"Turkey"	"IND"	"0.875954909"
"United States of America"	"IND"	"0.266860243"
"Australia"	"Total"	"0.13145594"
"Austria"	"Total"	"0.332415875"
"Belgium"	"Total"	"0.352879278"
"Canada"	"Total"	"0.205994879"
"Switzerland"	"Total"	NA
"Chile"	"Total"	"0.23663829"
"Czechia"	"Total"	"0.38475359"
"Germany"	"Total"	"0.300561616"
"Denmark"	"Total"	"0.381567764"
"Spain"	"Total"	"0.247900621"
"Estonia"	"Total"	"0.23687872"
"Finland"	"Total"	"0.382887667"
"France"	"Total"	"0.241721136"
"United Kingdom"	"Total"	"0.255814198"
"Greece"	"Total"	"0.177027303"
"Hungary"	"Total"	"0.200172895"
"Ireland"	"Total"	"0.223864368"
"Israel"	"Total"	"0.07797808"
"Italy"	"Total"	"0.27337379"
"Japan"	"Total"	"0.293491436"
"Republic of Korea"	"Total"	NA
"Lithuania"	"Total"	"0.175807352"
"Luxembourg"	"Total"	"0.187564042"
"Latvia"	"Total"	NA
"Netherlands"	"Total"	"0.243339448"
"Norway"	"Total"	"0.385200154"
"New Zealand"	"Total"	"0.19893821"
"Poland"	"Total"	"0.274703756"
"Portugal"	"Total"	"0.192350848"
"Slovakia"	"Total"	"0.182164043"
"Slovenia"	"Total"	"0.256360009"
"Sweden"	"Total"	"0.347227649"
"Turkey"	"Total"	NA
"United States of America"	"Total"	"0.152011203"
"Australia"	"Ranking"	"29"
"Austria"	"Ranking"	"7"
"Belgium"	"Ranking"	"5"
"Canada"	"Ranking"	"20"
"Switzerland"	"Ranking"	NA
"Chile"	"Ranking"	"18"
"Czechia"	"Ranking"	"2"
"Germany"	"Ranking"	"8"
"Denmark"	"Ranking"	"4"
"Spain"	"Ranking"	"14"
"Estonia"	"Ranking"	"17"
"Finland"	"Ranking"	"3"
"France"	"Ranking"	"16"
"United Kingdom"	"Ranking"	"13"
"Greece"	"Ranking"	"26"
"Hungary"	"Ranking"	"21"
"Ireland"	"Ranking"	"19"
"Israel"	"Ranking"	"30"
"Italy"	"Ranking"	"11"
"Japan"	"Ranking"	"9"
"Republic of Korea"	"Ranking"	NA
"Lithuania"	"Ranking"	"27"
"Luxembourg"	"Ranking"	"24"
"Latvia"	"Ranking"	NA
"Netherlands"	"Ranking"	"15"
"Norway"	"Ranking"	"1"
"New Zealand"	"Ranking"	"22"
"Poland"	"Ranking"	"10"
"Portugal"	"Ranking"	"23"
"Slovakia"	"Ranking"	"25"
"Slovenia"	"Ranking"	"12"
"Sweden"	"Ranking"	"6"
"Turkey"	"Ranking"	NA
"United States of America"	"Ranking"	"28"
