"Country"	"variable"	"value"
"Spain"	"6_2_3_normalised"	NA
"Estonia"	"6_2_3_normalised"	NA
"Finland"	"6_2_3_normalised"	NA
"France"	"6_2_3_normalised"	NA
"United Kingdom"	"6_2_3_normalised"	NA
"Greece"	"6_2_3_normalised"	NA
"Hungary"	"6_2_3_normalised"	NA
"Ireland"	"6_2_3_normalised"	NA
"Israel"	"6_2_3_normalised"	NA
"Italy"	"6_2_3_normalised"	NA
"Japan"	"6_2_3_normalised"	NA
"Republic of Korea"	"6_2_3_normalised"	NA
"Lithuania"	"6_2_3_normalised"	NA
"Luxembourg"	"6_2_3_normalised"	NA
"Latvia"	"6_2_3_normalised"	NA
"Netherlands"	"6_2_3_normalised"	NA
"Norway"	"6_2_3_normalised"	NA
"New Zealand"	"6_2_3_normalised"	NA
"Poland"	"6_2_3_normalised"	NA
"Portugal"	"6_2_3_normalised"	NA
"Slovakia"	"6_2_3_normalised"	NA
"Slovenia"	"6_2_3_normalised"	NA
"Sweden"	"6_2_3_normalised"	NA
"Turkey"	"6_2_3_normalised"	NA
"United States of America"	"6_2_3_normalised"	NA
"Australia"	"6_3_1_normalised"	"0.083969602"
"Austria"	"6_3_1_normalised"	"0.724921419"
"Belgium"	"6_3_1_normalised"	"0.794232297"
"Canada"	"6_3_1_normalised"	"0.55282148"
"Switzerland"	"6_3_1_normalised"	NA
"Chile"	"6_3_1_normalised"	"0.112475425"
"Czechia"	"6_3_1_normalised"	"0.308668144"
"Germany"	"6_3_1_normalised"	"0"
"Denmark"	"6_3_1_normalised"	"0.638386078"
"Spain"	"6_3_1_normalised"	"0.659117438"
"Estonia"	"6_3_1_normalised"	"0.762366207"
"Finland"	"6_3_1_normalised"	"0.669082036"
"France"	"6_3_1_normalised"	"0.358759018"
"United Kingdom"	"6_3_1_normalised"	"0.636073369"
"Greece"	"6_3_1_normalised"	NA
"Hungary"	"6_3_1_normalised"	NA
"Ireland"	"6_3_1_normalised"	"0.484405277"
"Israel"	"6_3_1_normalised"	"1"
"Italy"	"6_3_1_normalised"	"0.946970664"
"Japan"	"6_3_1_normalised"	NA
"Republic of Korea"	"6_3_1_normalised"	NA
"Lithuania"	"6_3_1_normalised"	NA
"Luxembourg"	"6_3_1_normalised"	NA
"Latvia"	"6_3_1_normalised"	NA
"Netherlands"	"6_3_1_normalised"	"0.56347738"
"Norway"	"6_3_1_normalised"	"0.436593816"
"New Zealand"	"6_3_1_normalised"	NA
"Poland"	"6_3_1_normalised"	"0.783080431"
"Portugal"	"6_3_1_normalised"	NA
"Slovakia"	"6_3_1_normalised"	NA
"Slovenia"	"6_3_1_normalised"	"0.725195434"
"Sweden"	"6_3_1_normalised"	"0.595824615"
"Turkey"	"6_3_1_normalised"	"0.470915529"
"United States of America"	"6_3_1_normalised"	NA
"Australia"	"6_3_2_normalised"	NA
"Austria"	"6_3_2_normalised"	"0.333901666"
"Belgium"	"6_3_2_normalised"	"0.603920924"
"Canada"	"6_3_2_normalised"	"0.279077986"
"Switzerland"	"6_3_2_normalised"	NA
"Chile"	"6_3_2_normalised"	"0.45286532"
"Czechia"	"6_3_2_normalised"	"0.093300982"
"Germany"	"6_3_2_normalised"	"0.259353345"
"Denmark"	"6_3_2_normalised"	"0.00821077"
"Spain"	"6_3_2_normalised"	"0.176869192"
"Estonia"	"6_3_2_normalised"	"0.369346166"
"Finland"	"6_3_2_normalised"	"0.204999098"
"France"	"6_3_2_normalised"	"0.348496013"
"United Kingdom"	"6_3_2_normalised"	"0.352083182"
"Greece"	"6_3_2_normalised"	"0.823334087"
"Hungary"	"6_3_2_normalised"	NA
"Ireland"	"6_3_2_normalised"	"0.31203566"
"Israel"	"6_3_2_normalised"	"0.619100975"
"Italy"	"6_3_2_normalised"	"0.629217555"
"Japan"	"6_3_2_normalised"	"0.59180215"
"Republic of Korea"	"6_3_2_normalised"	NA
"Lithuania"	"6_3_2_normalised"	"1"
"Luxembourg"	"6_3_2_normalised"	NA
"Latvia"	"6_3_2_normalised"	NA
"Netherlands"	"6_3_2_normalised"	"0.057052348"
"Norway"	"6_3_2_normalised"	"0"
"New Zealand"	"6_3_2_normalised"	"0.08233822"
"Poland"	"6_3_2_normalised"	"0.637038299"
"Portugal"	"6_3_2_normalised"	NA
"Slovakia"	"6_3_2_normalised"	NA
"Slovenia"	"6_3_2_normalised"	"0.294424353"
"Sweden"	"6_3_2_normalised"	"0.18557027"
"Turkey"	"6_3_2_normalised"	"0.383743008"
"United States of America"	"6_3_2_normalised"	"0.264359174"
"Australia"	"6_3_3_normalised"	"0.835528176"
"Austria"	"6_3_3_normalised"	"0.672428481"
"Belgium"	"6_3_3_normalised"	"0.612349641"
"Canada"	"6_3_3_normalised"	"0.792853222"
"Switzerland"	"6_3_3_normalised"	NA
"Chile"	"6_3_3_normalised"	"0.314031065"
"Czechia"	"6_3_3_normalised"	"0.754132153"
"Germany"	"6_3_3_normalised"	"0.835584455"
"Denmark"	"6_3_3_normalised"	"0.960534324"
"Spain"	"6_3_3_normalised"	"0.570912229"
"Estonia"	"6_3_3_normalised"	"0.58658247"
"Finland"	"6_3_3_normalised"	"1"
"France"	"6_3_3_normalised"	"0.314103564"
"United Kingdom"	"6_3_3_normalised"	"0.908062245"
"Greece"	"6_3_3_normalised"	"0"
"Hungary"	"6_3_3_normalised"	NA
"Ireland"	"6_3_3_normalised"	"0.744590925"
"Israel"	"6_3_3_normalised"	"0.509899274"
"Italy"	"6_3_3_normalised"	"0.140686574"
"Japan"	"6_3_3_normalised"	"0.387987733"
"Republic of Korea"	"6_3_3_normalised"	NA
"Lithuania"	"6_3_3_normalised"	"0.439482544"
"Luxembourg"	"6_3_3_normalised"	NA
"Latvia"	"6_3_3_normalised"	NA
"Netherlands"	"6_3_3_normalised"	"0.999449127"
"Norway"	"6_3_3_normalised"	"0.891593531"
"New Zealand"	"6_3_3_normalised"	"0.940642833"
"Poland"	"6_3_3_normalised"	"0.489203728"
"Portugal"	"6_3_3_normalised"	NA
"Slovakia"	"6_3_3_normalised"	NA
"Slovenia"	"6_3_3_normalised"	"0.582531114"
"Sweden"	"6_3_3_normalised"	"0.745065602"
"Turkey"	"6_3_3_normalised"	"0.224571711"
"United States of America"	"6_3_3_normalised"	"0.771178597"
"Australia"	"ASN"	NA
"Austria"	"ASN"	"0.235632184"
"Belgium"	"ASN"	"0.685823755"
"Canada"	"ASN"	NA
"Switzerland"	"ASN"	NA
"Chile"	"ASN"	NA
"Czechia"	"ASN"	"0.597701149"
"Germany"	"ASN"	"0.4348659"
"Denmark"	"ASN"	"0.860153257"
"Spain"	"ASN"	"0.442528736"
"Estonia"	"ASN"	"0.402298851"
"Finland"	"ASN"	"0.737547893"
"France"	"ASN"	"0.542145594"
"United Kingdom"	"ASN"	"1"
"Greece"	"ASN"	"0.463601533"
"Hungary"	"ASN"	"0.990421456"
"Ireland"	"ASN"	"0.681992337"
"Israel"	"ASN"	NA
"Italy"	"ASN"	"0.787356322"
"Japan"	"ASN"	NA
"Republic of Korea"	"ASN"	NA
"Lithuania"	"ASN"	"0.429118774"
"Luxembourg"	"ASN"	"0.620689655"
"Latvia"	"ASN"	"0.124521073"
"Netherlands"	"ASN"	"0.597701149"
"Norway"	"ASN"	"0.590038314"
"New Zealand"	"ASN"	NA
"Poland"	"ASN"	"0"
"Portugal"	"ASN"	"0.750957854"
"Slovakia"	"ASN"	"0.266283525"
"Slovenia"	"ASN"	"0.599616858"
"Sweden"	"ASN"	"0.62835249"
"Turkey"	"ASN"	NA
"United States of America"	"ASN"	NA
"Australia"	"TFSS"	NA
"Austria"	"TFSS"	NA
"Belgium"	"TFSS"	NA
"Canada"	"TFSS"	NA
"Switzerland"	"TFSS"	NA
"Chile"	"TFSS"	NA
"Czechia"	"TFSS"	NA
"Germany"	"TFSS"	NA
"Denmark"	"TFSS"	NA
"Spain"	"TFSS"	NA
"Estonia"	"TFSS"	NA
"Finland"	"TFSS"	NA
"France"	"TFSS"	NA
"United Kingdom"	"TFSS"	NA
"Greece"	"TFSS"	NA
"Hungary"	"TFSS"	NA
"Ireland"	"TFSS"	NA
"Israel"	"TFSS"	NA
"Italy"	"TFSS"	NA
"Japan"	"TFSS"	NA
"Republic of Korea"	"TFSS"	NA
"Lithuania"	"TFSS"	NA
"Luxembourg"	"TFSS"	NA
"Latvia"	"TFSS"	NA
"Netherlands"	"TFSS"	NA
"Norway"	"TFSS"	NA
"New Zealand"	"TFSS"	NA
"Poland"	"TFSS"	NA
"Portugal"	"TFSS"	NA
"Slovakia"	"TFSS"	NA
"Slovenia"	"TFSS"	NA
"Sweden"	"TFSS"	NA
"Turkey"	"TFSS"	NA
"United States of America"	"TFSS"	NA
"Australia"	"TWAR"	"0.459748889"
"Austria"	"TWAR"	"0.577083855"
"Belgium"	"TWAR"	"0.670167621"
"Canada"	"TWAR"	"0.54158423"
"Switzerland"	"TWAR"	NA
"Chile"	"TWAR"	"0.293123937"
"Czechia"	"TWAR"	"0.385367093"
"Germany"	"TWAR"	"0.364979267"
"Denmark"	"TWAR"	"0.535710391"
"Spain"	"TWAR"	"0.468966286"
"Estonia"	"TWAR"	"0.572764948"
"Finland"	"TWAR"	"0.624693711"
"France"	"TWAR"	"0.340452865"
"United Kingdom"	"TWAR"	"0.632072932"
"Greece"	"TWAR"	"0.411667043"
"Hungary"	"TWAR"	NA
"Ireland"	"TWAR"	"0.513677287"
"Israel"	"TWAR"	"0.70966675"
"Italy"	"TWAR"	"0.572291598"
"Japan"	"TWAR"	"0.489894941"
"Republic of Korea"	"TWAR"	NA
"Lithuania"	"TWAR"	"0.719741272"
"Luxembourg"	"TWAR"	NA
"Latvia"	"TWAR"	NA
"Netherlands"	"TWAR"	"0.539992952"
"Norway"	"TWAR"	"0.442729116"
"New Zealand"	"TWAR"	"0.511490527"
"Poland"	"TWAR"	"0.636440819"
"Portugal"	"TWAR"	NA
"Slovakia"	"TWAR"	NA
"Slovenia"	"TWAR"	"0.5340503"
"Sweden"	"TWAR"	"0.508820162"
"Turkey"	"TWAR"	"0.359743416"
"United States of America"	"TWAR"	"0.517768886"
"Australia"	"Total"	NA
"Austria"	"Total"	"0.40635802"
"Belgium"	"Total"	"0.677995688"
"Canada"	"Total"	NA
"Switzerland"	"Total"	NA
"Chile"	"Total"	NA
"Czechia"	"Total"	"0.491534121"
"Germany"	"Total"	"0.399922584"
"Denmark"	"Total"	"0.697931824"
"Spain"	"Total"	"0.455747511"
"Estonia"	"Total"	"0.487531899"
"Finland"	"Total"	"0.681120802"
"France"	"Total"	"0.441299229"
"United Kingdom"	"Total"	"0.816036466"
"Greece"	"Total"	"0.437634288"
"Hungary"	"Total"	NA
"Ireland"	"Total"	"0.597834812"
"Israel"	"Total"	NA
"Italy"	"Total"	"0.67982396"
"Japan"	"Total"	NA
"Republic of Korea"	"Total"	NA
"Lithuania"	"Total"	"0.574430023"
"Luxembourg"	"Total"	NA
"Latvia"	"Total"	NA
"Netherlands"	"Total"	"0.568847051"
"Norway"	"Total"	"0.516383715"
"New Zealand"	"Total"	NA
"Poland"	"Total"	"0.31822041"
"Portugal"	"Total"	NA
"Slovakia"	"Total"	NA
"Slovenia"	"Total"	"0.566833579"
"Sweden"	"Total"	"0.568586326"
"Turkey"	"Total"	NA
"United States of America"	"Total"	NA
"Australia"	"Ranking"	NA
"Austria"	"Ranking"	"17"
"Belgium"	"Ranking"	"5"
"Canada"	"Ranking"	NA
"Switzerland"	"Ranking"	NA
"Chile"	"Ranking"	NA
"Czechia"	"Ranking"	"12"
"Germany"	"Ranking"	"18"
"Denmark"	"Ranking"	"2"
"Spain"	"Ranking"	"14"
"Estonia"	"Ranking"	"13"
"Finland"	"Ranking"	"3"
"France"	"Ranking"	"15"
"United Kingdom"	"Ranking"	"1"
"Greece"	"Ranking"	"16"
"Hungary"	"Ranking"	NA
"Ireland"	"Ranking"	"6"
"Israel"	"Ranking"	NA
"Italy"	"Ranking"	"4"
"Japan"	"Ranking"	NA
"Republic of Korea"	"Ranking"	NA
"Lithuania"	"Ranking"	"7"
"Luxembourg"	"Ranking"	NA
"Latvia"	"Ranking"	NA
"Netherlands"	"Ranking"	"8"
"Norway"	"Ranking"	"11"
"New Zealand"	"Ranking"	NA
"Poland"	"Ranking"	"19"
"Portugal"	"Ranking"	NA
"Slovakia"	"Ranking"	NA
"Slovenia"	"Ranking"	"10"
"Sweden"	"Ranking"	"9"
"Turkey"	"Ranking"	NA
"United States of America"	"Ranking"	NA
