"Country"	"variable"	"value"
"Sweden"	"1_4_3_outliers_adjusted"	35.3
"Turkey"	"1_4_3_outliers_adjusted"	NA
"United States of America"	"1_4_3_outliers_adjusted"	NA
"Australia"	"1_1_1_normalised"	0.352812347
"Austria"	"1_1_1_normalised"	0.529775717
"Belgium"	"1_1_1_normalised"	0.525598285
"Canada"	"1_1_1_normalised"	0.390382492
"Switzerland"	"1_1_1_normalised"	0.486779833
"Chile"	"1_1_1_normalised"	0.111346759
"Czechia"	"1_1_1_normalised"	0.49113094
"Germany"	"1_1_1_normalised"	0.659304607
"Denmark"	"1_1_1_normalised"	0.581723363
"Spain"	"1_1_1_normalised"	0.54290052
"Estonia"	"1_1_1_normalised"	0.556660392
"Finland"	"1_1_1_normalised"	0.655405359
"France"	"1_1_1_normalised"	0.596190682
"United Kingdom"	"1_1_1_normalised"	0.532423982
"Greece"	"1_1_1_normalised"	0.605671391
"Hungary"	"1_1_1_normalised"	0.452257555
"Ireland"	"1_1_1_normalised"	0.278949314
"Israel"	"1_1_1_normalised"	0.216955387
"Italy"	"1_1_1_normalised"	0.75237449
"Japan"	"1_1_1_normalised"	1
"Republic of Korea"	"1_1_1_normalised"	0.19448667
"Lithuania"	"1_1_1_normalised"	0.526616167
"Luxembourg"	"1_1_1_normalised"	0.271058928
"Latvia"	"1_1_1_normalised"	0.571752556
"Netherlands"	"1_1_1_normalised"	0.508094485
"Norway"	"1_1_1_normalised"	0.423048196
"New Zealand"	"1_1_1_normalised"	0.345518796
"Poland"	"1_1_1_normalised"	0.347421637
"Portugal"	"1_1_1_normalised"	0.649737997
"Slovakia"	"1_1_1_normalised"	0.264463842
"Slovenia"	"1_1_1_normalised"	0.488135477
"Sweden"	"1_1_1_normalised"	0.625188202
"Turkey"	"1_1_1_normalised"	0
"United States of America"	"1_1_1_normalised"	0.336814142
"Australia"	"1_1_2_normalised"	0.115373508
"Austria"	"1_1_2_normalised"	0.565244208
"Belgium"	"1_1_2_normalised"	0.35041099
"Canada"	"1_1_2_normalised"	0.28752347
"Switzerland"	"1_1_2_normalised"	0.448950781
"Chile"	"1_1_2_normalised"	0.16744685
"Czechia"	"1_1_2_normalised"	0.552640617
"Germany"	"1_1_2_normalised"	0.561988809
"Denmark"	"1_1_2_normalised"	0.213005929
"Spain"	"1_1_2_normalised"	0.999067301
"Estonia"	"1_1_2_normalised"	0.487459811
"Finland"	"1_1_2_normalised"	0.300238719
"France"	"1_1_2_normalised"	0.373938699
"United Kingdom"	"1_1_2_normalised"	0.281866043
"Greece"	"1_1_2_normalised"	0.907354111
"Hungary"	"1_1_2_normalised"	0.397649001
"Ireland"	"1_1_2_normalised"	0.320060679
"Israel"	"1_1_2_normalised"	0.400010108
"Italy"	"1_1_2_normalised"	0.869836406
"Japan"	"1_1_2_normalised"	1
"Republic of Korea"	"1_1_2_normalised"	0.872731331
"Lithuania"	"1_1_2_normalised"	0.284525756
"Luxembourg"	"1_1_2_normalised"	0.139748474
"Latvia"	"1_1_2_normalised"	0.395678607
"Netherlands"	"1_1_2_normalised"	0.399717306
"Norway"	"1_1_2_normalised"	0.16494186
"New Zealand"	"1_1_2_normalised"	0.174123237
"Poland"	"1_1_2_normalised"	0.612513762
"Portugal"	"1_1_2_normalised"	0.902584116
"Slovakia"	"1_1_2_normalised"	0.437534892
"Slovenia"	"1_1_2_normalised"	0.73715607
"Sweden"	"1_1_2_normalised"	0.222409557
"Turkey"	"1_1_2_normalised"	0
"United States of America"	"1_1_2_normalised"	0.09442158
"Australia"	"1_2_1_normalised"	NA
"Austria"	"1_2_1_normalised"	0.450671443
"Belgium"	"1_2_1_normalised"	0.336991784
"Canada"	"1_2_1_normalised"	0.323136293
"Switzerland"	"1_2_1_normalised"	NA
"Chile"	"1_2_1_normalised"	0.652944399
"Czechia"	"1_2_1_normalised"	0.462183152
"Germany"	"1_2_1_normalised"	0.689352816
"Denmark"	"1_2_1_normalised"	0.207458233
"Spain"	"1_2_1_normalised"	0.621693892
"Estonia"	"1_2_1_normalised"	0.35109439
"Finland"	"1_2_1_normalised"	0.067102973
"France"	"1_2_1_normalised"	0.538577892
"United Kingdom"	"1_2_1_normalised"	0.190062574
"Greece"	"1_2_1_normalised"	0.826312402
"Hungary"	"1_2_1_normalised"	NA
"Ireland"	"1_2_1_normalised"	0.343554543
"Israel"	"1_2_1_normalised"	0.40497297
"Italy"	"1_2_1_normalised"	0.585722916
"Japan"	"1_2_1_normalised"	0.693054975
"Republic of Korea"	"1_2_1_normalised"	0.357590654
"Lithuania"	"1_2_1_normalised"	0.956714213
"Luxembourg"	"1_2_1_normalised"	NA
"Latvia"	"1_2_1_normalised"	NA
"Netherlands"	"1_2_1_normalised"	0.262458906
"Norway"	"1_2_1_normalised"	0
"New Zealand"	"1_2_1_normalised"	0.041246415
"Poland"	"1_2_1_normalised"	0.573978706
"Portugal"	"1_2_1_normalised"	NA
"Slovakia"	"1_2_1_normalised"	1
"Slovenia"	"1_2_1_normalised"	0.65265036
"Sweden"	"1_2_1_normalised"	0.122272711
"Turkey"	"1_2_1_normalised"	0.851603723
"United States of America"	"1_2_1_normalised"	0.17637471
"Australia"	"1_2_2_normalised"	0.28448558
"Austria"	"1_2_2_normalised"	0.191103541
"Belgium"	"1_2_2_normalised"	0.470939259
"Canada"	"1_2_2_normalised"	0.296766696
"Switzerland"	"1_2_2_normalised"	NA
"Chile"	"1_2_2_normalised"	NA
"Czechia"	"1_2_2_normalised"	0
"Germany"	"1_2_2_normalised"	0.116604672
"Denmark"	"1_2_2_normalised"	0.12230015
"Spain"	"1_2_2_normalised"	0.914533449
"Estonia"	"1_2_2_normalised"	0.539992509
"Finland"	"1_2_2_normalised"	0.338822733
"France"	"1_2_2_normalised"	0.107477849
"United Kingdom"	"1_2_2_normalised"	0.26742685
"Greece"	"1_2_2_normalised"	0.400235495
"Hungary"	"1_2_2_normalised"	0.688286842
"Ireland"	"1_2_2_normalised"	0.728094649
"Israel"	"1_2_2_normalised"	0.197084793
"Italy"	"1_2_2_normalised"	0.229334202
"Japan"	"1_2_2_normalised"	0.326481076
"Republic of Korea"	"1_2_2_normalised"	1
"Lithuania"	"1_2_2_normalised"	0.993821732
"Luxembourg"	"1_2_2_normalised"	0.458471902
"Latvia"	"1_2_2_normalised"	0.711648513
"Netherlands"	"1_2_2_normalised"	0.077445372
"Norway"	"1_2_2_normalised"	0.170039865
"New Zealand"	"1_2_2_normalised"	NA
"Poland"	"1_2_2_normalised"	0.498362826
"Portugal"	"1_2_2_normalised"	0.611485873
"Slovakia"	"1_2_2_normalised"	0.344710095
"Slovenia"	"1_2_2_normalised"	0.474340333
"Sweden"	"1_2_2_normalised"	0.300928638
"Turkey"	"1_2_2_normalised"	NA
"United States of America"	"1_2_2_normalised"	0.020524963
"Australia"	"1_3_1_normalised"	0.21464751
"Austria"	"1_3_1_normalised"	0.1725803
"Belgium"	"1_3_1_normalised"	0.14214238
"Canada"	"1_3_1_normalised"	0.276607676
"Switzerland"	"1_3_1_normalised"	NA
"Chile"	"1_3_1_normalised"	1
"Czechia"	"1_3_1_normalised"	0.135024096
"Germany"	"1_3_1_normalised"	0.232676574
"Denmark"	"1_3_1_normalised"	0.172661179
"Spain"	"1_3_1_normalised"	0.458383169
"Estonia"	"1_3_1_normalised"	0.15745923
"Finland"	"1_3_1_normalised"	0.108748389
"France"	"1_3_1_normalised"	0.385862312
"United Kingdom"	"1_3_1_normalised"	0.305551245
"Greece"	"1_3_1_normalised"	0.456226479
"Hungary"	"1_3_1_normalised"	NA
"Ireland"	"1_3_1_normalised"	0.321808834
"Israel"	"1_3_1_normalised"	0.469524584
"Italy"	"1_3_1_normalised"	0.499154695
"Japan"	"1_3_1_normalised"	0
"Republic of Korea"	"1_3_1_normalised"	0.198271624
"Lithuania"	"1_3_1_normalised"	0.207977301
"Luxembourg"	"1_3_1_normalised"	NA
"Latvia"	"1_3_1_normalised"	NA
"Netherlands"	"1_3_1_normalised"	0.112119957
"Norway"	"1_3_1_normalised"	0.134047055
"New Zealand"	"1_3_1_normalised"	0.19944479
"Poland"	"1_3_1_normalised"	0.31553212
"Portugal"	"1_3_1_normalised"	NA
"Slovakia"	"1_3_1_normalised"	0.127210465
"Slovenia"	"1_3_1_normalised"	0.381122692
"Sweden"	"1_3_1_normalised"	0.145569106
"Turkey"	"1_3_1_normalised"	0.82495201
"United States of America"	"1_3_1_normalised"	0.361497429
"Australia"	"1_3_2_normalised"	0.016302898
"Austria"	"1_3_2_normalised"	0.161183052
"Belgium"	"1_3_2_normalised"	0.193765001
"Canada"	"1_3_2_normalised"	0.150849413
"Switzerland"	"1_3_2_normalised"	NA
"Chile"	"1_3_2_normalised"	0.791173193
"Czechia"	"1_3_2_normalised"	0.190233485
"Germany"	"1_3_2_normalised"	0.179764171
"Denmark"	"1_3_2_normalised"	0.077450414
"Spain"	"1_3_2_normalised"	NA
"Estonia"	"1_3_2_normalised"	0.313520692
"Finland"	"1_3_2_normalised"	0.061815952
"France"	"1_3_2_normalised"	NA
"United Kingdom"	"1_3_2_normalised"	0.138838668
"Greece"	"1_3_2_normalised"	0.637558748
"Hungary"	"1_3_2_normalised"	NA
"Ireland"	"1_3_2_normalised"	0.298751281
"Israel"	"1_3_2_normalised"	0.378373228
"Italy"	"1_3_2_normalised"	NA
"Japan"	"1_3_2_normalised"	0.273308177
"Republic of Korea"	"1_3_2_normalised"	0.392972838
"Lithuania"	"1_3_2_normalised"	0.657158051
"Luxembourg"	"1_3_2_normalised"	NA
"Latvia"	"1_3_2_normalised"	NA
"Netherlands"	"1_3_2_normalised"	0.011538815
"Norway"	"1_3_2_normalised"	0
"New Zealand"	"1_3_2_normalised"	0.02714615
"Poland"	"1_3_2_normalised"	0.678059819
"Portugal"	"1_3_2_normalised"	NA
"Slovakia"	"1_3_2_normalised"	0.416946062
"Slovenia"	"1_3_2_normalised"	0.506278508
"Sweden"	"1_3_2_normalised"	0.036524911
"Turkey"	"1_3_2_normalised"	1
"United States of America"	"1_3_2_normalised"	0.171757007
"Australia"	"1_4_1_normalised"	0.120764659
"Austria"	"1_4_1_normalised"	0.452998644
"Belgium"	"1_4_1_normalised"	0.09742284
"Canada"	"1_4_1_normalised"	0.14314426
"Switzerland"	"1_4_1_normalised"	NA
"Chile"	"1_4_1_normalised"	0.923505891
"Czechia"	"1_4_1_normalised"	0.430520047
"Germany"	"1_4_1_normalised"	0.562481544
"Denmark"	"1_4_1_normalised"	0.115947031
"Spain"	"1_4_1_normalised"	0.417193782
"Estonia"	"1_4_1_normalised"	0.567656211
"Finland"	"1_4_1_normalised"	0.233988225
"France"	"1_4_1_normalised"	0.256751291
"United Kingdom"	"1_4_1_normalised"	0.060934326
"Greece"	"1_4_1_normalised"	0.347766076
"Hungary"	"1_4_1_normalised"	NA
"Ireland"	"1_4_1_normalised"	0.125982506
"Israel"	"1_4_1_normalised"	0.276781825
"Italy"	"1_4_1_normalised"	0.286888949
"Japan"	"1_4_1_normalised"	1
"Republic of Korea"	"1_4_1_normalised"	NA
"Lithuania"	"1_4_1_normalised"	0.45716941
"Luxembourg"	"1_4_1_normalised"	NA
"Latvia"	"1_4_1_normalised"	NA
"Netherlands"	"1_4_1_normalised"	0
"Norway"	"1_4_1_normalised"	0.265844093
"New Zealand"	"1_4_1_normalised"	0.256104918
"Poland"	"1_4_1_normalised"	0.530012868
"Portugal"	"1_4_1_normalised"	NA
"Slovakia"	"1_4_1_normalised"	NA
"Slovenia"	"1_4_1_normalised"	0.439731449
"Sweden"	"1_4_1_normalised"	0.32391033
"Turkey"	"1_4_1_normalised"	0.107204504
"United States of America"	"1_4_1_normalised"	0.098193225
"Australia"	"1_4_2_normalised"	0.430555556
"Austria"	"1_4_2_normalised"	0.388888889
"Belgium"	"1_4_2_normalised"	0.180555556
"Canada"	"1_4_2_normalised"	0.291666667
"Switzerland"	"1_4_2_normalised"	0.416666667
"Chile"	"1_4_2_normalised"	NA
"Czechia"	"1_4_2_normalised"	0.097222222
"Germany"	"1_4_2_normalised"	0.486111111
"Denmark"	"1_4_2_normalised"	NA
"Spain"	"1_4_2_normalised"	0.041666667
"Estonia"	"1_4_2_normalised"	NA
"Finland"	"1_4_2_normalised"	0.152777778
"France"	"1_4_2_normalised"	0.25
"United Kingdom"	"1_4_2_normalised"	0.041666667
"Greece"	"1_4_2_normalised"	0.666666667
"Hungary"	"1_4_2_normalised"	0.5
"Ireland"	"1_4_2_normalised"	0
"Israel"	"1_4_2_normalised"	0.388888889
"Italy"	"1_4_2_normalised"	0.236111111
"Japan"	"1_4_2_normalised"	1
"Republic of Korea"	"1_4_2_normalised"	NA
"Lithuania"	"1_4_2_normalised"	NA
"Luxembourg"	"1_4_2_normalised"	NA
"Latvia"	"1_4_2_normalised"	NA
"Netherlands"	"1_4_2_normalised"	0.041666667
"Norway"	"1_4_2_normalised"	0.263888889
"New Zealand"	"1_4_2_normalised"	0.541666667
"Poland"	"1_4_2_normalised"	0.416666667
"Portugal"	"1_4_2_normalised"	NA
"Slovakia"	"1_4_2_normalised"	0.236111111
"Slovenia"	"1_4_2_normalised"	0.222222222
"Sweden"	"1_4_2_normalised"	0.388888889
"Turkey"	"1_4_2_normalised"	0.555555556
"United States of America"	"1_4_2_normalised"	0.291666667
"Australia"	"1_4_3_normalised"	NA
"Austria"	"1_4_3_normalised"	0.664870466
"Belgium"	"1_4_3_normalised"	0.445803109
"Canada"	"1_4_3_normalised"	NA
"Switzerland"	"1_4_3_normalised"	NA
"Chile"	"1_4_3_normalised"	NA
"Czechia"	"1_4_3_normalised"	0.995854922
"Germany"	"1_4_3_normalised"	0.716476684
"Denmark"	"1_4_3_normalised"	0.112746114
"Spain"	"1_4_3_normalised"	0.496373057
"Estonia"	"1_4_3_normalised"	0.532227979
"Finland"	"1_4_3_normalised"	0.094507772
"France"	"1_4_3_normalised"	0.357512953
"United Kingdom"	"1_4_3_normalised"	0.337202073
"Greece"	"1_4_3_normalised"	0
"Hungary"	"1_4_3_normalised"	0.34880829
"Ireland"	"1_4_3_normalised"	0.283108808
"Israel"	"1_4_3_normalised"	NA
"Italy"	"1_4_3_normalised"	0.354611399
"Japan"	"1_4_3_normalised"	NA
"Republic of Korea"	"1_4_3_normalised"	NA
"Lithuania"	"1_4_3_normalised"	0.449740933
"Luxembourg"	"1_4_3_normalised"	0.42880829
"Latvia"	"1_4_3_normalised"	1
"Netherlands"	"1_4_3_normalised"	0.29761658
"Norway"	"1_4_3_normalised"	NA
"New Zealand"	"1_4_3_normalised"	NA
"Poland"	"1_4_3_normalised"	0.804559585
"Portugal"	"1_4_3_normalised"	0.418860104
"Slovakia"	"1_4_3_normalised"	0.750259067
"Slovenia"	"1_4_3_normalised"	0.056994819
"Sweden"	"1_4_3_normalised"	0.350673575
"Turkey"	"1_4_3_normalised"	NA
"United States of America"	"1_4_3_normalised"	NA
"Australia"	"PA"	0.234092928
"Austria"	"PA"	0.547509962
"Belgium"	"PA"	0.438004638
"Canada"	"PA"	0.338952981
"Switzerland"	"PA"	0.467865307
"Chile"	"PA"	0.139396804
"Czechia"	"PA"	0.521885778
"Germany"	"PA"	0.610646708
"Denmark"	"PA"	0.397364646
"Spain"	"PA"	0.77098391
"Estonia"	"PA"	0.522060102
"Finland"	"PA"	0.477822039
"France"	"PA"	0.48506469
"United Kingdom"	"PA"	0.407145012
"Greece"	"PA"	0.756512751
"Hungary"	"PA"	0.424953278
"Ireland"	"PA"	0.299504996
"Israel"	"PA"	0.308482748
"Italy"	"PA"	0.811105448
"Japan"	"PA"	1
"Republic of Korea"	"PA"	0.533609001
"Lithuania"	"PA"	0.405570962
"Luxembourg"	"PA"	0.205403701
"Latvia"	"PA"	0.483715581
"Netherlands"	"PA"	0.453905896
"Norway"	"PA"	0.293995028
"New Zealand"	"PA"	0.259821016
"Poland"	"PA"	0.4799677
"Portugal"	"PA"	0.776161057
"Slovakia"	"PA"	0.350999367
"Slovenia"	"PA"	0.612645773
"Sweden"	"PA"	0.42379888
"Turkey"	"PA"	0
"United States of America"	"PA"	0.215617861
"Australia"	"ASC"	0.28448558
"Austria"	"ASC"	0.320887492
"Belgium"	"ASC"	0.403965521
"Canada"	"ASC"	0.309951495
"Switzerland"	"ASC"	NA
"Chile"	"ASC"	0.652944399
"Czechia"	"ASC"	0.231091576
"Germany"	"ASC"	0.402978744
"Denmark"	"ASC"	0.164879192
"Spain"	"ASC"	0.76811367
"Estonia"	"ASC"	0.44554345
"Finland"	"ASC"	0.202962853
"France"	"ASC"	0.32302787
"United Kingdom"	"ASC"	0.228744712
"Greece"	"ASC"	0.613273948
"Hungary"	"ASC"	0.688286842
"Ireland"	"ASC"	0.535824596
"Israel"	"ASC"	0.301028882
"Italy"	"ASC"	0.407528559
"Japan"	"ASC"	0.509768025
"Republic of Korea"	"ASC"	0.678795327
"Lithuania"	"ASC"	0.975267973
"Luxembourg"	"ASC"	0.458471902
"Latvia"	"ASC"	0.711648513
"Netherlands"	"ASC"	0.169952139
"Norway"	"ASC"	0.085019932
"New Zealand"	"ASC"	0.041246415
"Poland"	"ASC"	0.536170766
"Portugal"	"ASC"	0.611485873
"Slovakia"	"ASC"	0.672355048
"Slovenia"	"ASC"	0.563495346
"Sweden"	"ASC"	0.211600675
"Turkey"	"ASC"	0.851603723
"United States of America"	"ASC"	0.098449837
"Australia"	"AS"	0.115475204
"Austria"	"AS"	0.166881676
"Belgium"	"AS"	0.16795369
"Canada"	"AS"	0.213728544
"Switzerland"	"AS"	NA
"Chile"	"AS"	0.895586596
"Czechia"	"AS"	0.162628791
"Germany"	"AS"	0.206220372
"Denmark"	"AS"	0.125055796
"Spain"	"AS"	0.458383169
"Estonia"	"AS"	0.235489961
"Finland"	"AS"	0.085282171
"France"	"AS"	0.385862312
"United Kingdom"	"AS"	0.222194957
"Greece"	"AS"	0.546892613
"Hungary"	"AS"	NA
"Ireland"	"AS"	0.310280057
"Israel"	"AS"	0.423948906
"Italy"	"AS"	0.499154695
"Japan"	"AS"	0.136654088
"Republic of Korea"	"AS"	0.295622231
"Lithuania"	"AS"	0.432567676
"Luxembourg"	"AS"	NA
"Latvia"	"AS"	NA
"Netherlands"	"AS"	0.061829386
"Norway"	"AS"	0.067023527
"New Zealand"	"AS"	0.11329547
"Poland"	"AS"	0.49679597
"Portugal"	"AS"	NA
"Slovakia"	"AS"	0.272078263
"Slovenia"	"AS"	0.4437006
"Sweden"	"AS"	0.091047009
"Turkey"	"AS"	0.912476005
"United States of America"	"AS"	0.266627218
"Australia"	"LMI"	0.275660107
"Austria"	"LMI"	0.420943767
"Belgium"	"LMI"	0.138989198
"Canada"	"LMI"	0.217405463
"Switzerland"	"LMI"	NA
"Chile"	"LMI"	NA
"Czechia"	"LMI"	0.263871134
"Germany"	"LMI"	0.524296328
"Denmark"	"LMI"	0.115947031
"Spain"	"LMI"	0.229430224
"Estonia"	"LMI"	0.567656211
"Finland"	"LMI"	0.193383001
"France"	"LMI"	0.253375646
"United Kingdom"	"LMI"	0.051300496
"Greece"	"LMI"	0.507216371
"Hungary"	"LMI"	0.5
"Ireland"	"LMI"	0.062991253
"Israel"	"LMI"	0.332835357
"Italy"	"LMI"	0.26150003
"Japan"	"LMI"	1
"Republic of Korea"	"LMI"	NA
"Lithuania"	"LMI"	0.45716941
"Luxembourg"	"LMI"	NA
"Latvia"	"LMI"	NA
"Netherlands"	"LMI"	0.020833333
"Norway"	"LMI"	0.264866491
"New Zealand"	"LMI"	0.398885793
"Poland"	"LMI"	0.473339767
"Portugal"	"LMI"	NA
"Slovakia"	"LMI"	0.236111111
"Slovenia"	"LMI"	0.330976836
"Sweden"	"LMI"	0.35639961
"Turkey"	"LMI"	0.33138003
"United States of America"	"LMI"	0.194929946
"Australia"	"Total"	0.227428455
"Austria"	"Total"	0.364055724
"Belgium"	"Total"	0.287228262
"Canada"	"Total"	0.270009621
"Switzerland"	"Total"	NA
"Chile"	"Total"	0.5626426
"Czechia"	"Total"	0.29486932
"Germany"	"Total"	0.436035538
"Denmark"	"Total"	0.200811666
"Spain"	"Total"	0.556727744
"Estonia"	"Total"	0.442687431
"Finland"	"Total"	0.239862516
"France"	"Total"	0.36183263
"United Kingdom"	"Total"	0.227346294
"Greece"	"Total"	0.605973921
"Hungary"	"Total"	0.537746706
"Ireland"	"Total"	0.302150226
"Israel"	"Total"	0.341573973
"Italy"	"Total"	0.494822183
"Japan"	"Total"	0.661605528
"Republic of Korea"	"Total"	0.50267552
"Lithuania"	"Total"	0.567644005
"Luxembourg"	"Total"	0.331937801
"Latvia"	"Total"	0.597682047
"Netherlands"	"Total"	0.176630188
"Norway"	"Total"	0.177726245
"New Zealand"	"Total"	0.203312174
"Poland"	"Total"	0.496568551
"Portugal"	"Total"	0.693823465
"Slovakia"	"Total"	0.382885947
"Slovenia"	"Total"	0.487704639
"Sweden"	"Total"	0.270711543
"Turkey"	"Total"	0.523864939
"United States of America"	"Total"	0.193906215
"Australia"	"Ranking"	27
"Austria"	"Ranking"	17
"Belgium"	"Ranking"	23
"Canada"	"Ranking"	25
"Switzerland"	"Ranking"	NA
"Chile"	"Ranking"	6
"Czechia"	"Ranking"	22
"Germany"	"Ranking"	15
"Denmark"	"Ranking"	30
"Spain"	"Ranking"	7
"Estonia"	"Ranking"	14
"Finland"	"Ranking"	26
"France"	"Ranking"	18
"United Kingdom"	"Ranking"	28
"Greece"	"Ranking"	3
"Hungary"	"Ranking"	8
"Ireland"	"Ranking"	21
"Israel"	"Ranking"	19
"Italy"	"Ranking"	12
"Japan"	"Ranking"	2
"Republic of Korea"	"Ranking"	10
"Lithuania"	"Ranking"	5
"Luxembourg"	"Ranking"	20
"Latvia"	"Ranking"	4
"Netherlands"	"Ranking"	33
"Norway"	"Ranking"	32
"New Zealand"	"Ranking"	29
"Poland"	"Ranking"	11
"Portugal"	"Ranking"	1
"Slovakia"	"Ranking"	16
"Slovenia"	"Ranking"	13
"Sweden"	"Ranking"	24
"Turkey"	"Ranking"	9
"United States of America"	"Ranking"	31
